,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
162,Bilanzierungsgebiet,SG10,,,,,,Muss [511],
163,Bilanzierungsgebiet,SG10,CCI,,,,,Muss,
164,Bilanzierungsgebiet,SG10,CCI,7059,,,,Z20,
165,Bilanzierungsgebiet,SG10,CCI,7037,,,Bilanzierungsgebiet,X,
166,Referenzprofildaten,SG8,,,,,,Muss [302] ∧ [303],
167,Referenzprofildaten,SG8,,,,,,Muss [302] ∧ [303],
168,Referenzprofildaten,SG8,SEQ,,,,,Muss,
169,Referenzprofildaten,SG8,SEQ,1229,,,,Z38,
170,Profiltyp,SG10,,,,,,Muss,
171,Profiltyp,SG10,,,,,,Muss,
172,Profiltyp,SG10,CCI,,,,,Muss,
173,Profiltyp,SG10,CCI,7059,,,,Z07,
174,Profiltyp,SG10,CCI,7037,Z53,,Photovoltaik-Marktlokation,X,Photovoltaik-Marktlokation
175,Referenzprofil,SG10,,,,,,Muss,
176,Referenzprofil,SG10,,,,,,Muss,
177,Referenzprofil,SG10,CCI,,,,,Muss,
178,Referenzprofil,SG10,CCI,7059,Einspeiseprofil,,,Z05,Einspeiseprofil
179,Referenzprofil,SG10,,,,,,,
180,Referenzprofil,SG10,,,,,,Muss,
181,Referenzprofil,SG10,CAV,,,,,Muss,
182,Referenzprofil,SG10,CAV,7111,,,Code des Referenzprofils,X,
183,Normierungsfaktor,SG10,,,,,,Muss,
184,Normierungsfaktor,SG10,,,,,,Muss,
185,Normierungsfaktor,SG10,CCI,,,,,Muss,
186,Normierungsfaktor,SG10,CCI,7059,,,,Z06,
187,Normierungsfaktor,SG10,CCI,7037,Z35,,1.000.000 kWh/a,X,1.000.000 kWh/a
188,Bilanzierungsgebiet,SG10,,,,,,Muss [511],
189,Bilanzierungsgebiet,SG10,,,,,,Muss [511],
190,Bilanzierungsgebiet,SG10,CCI,,,,,Muss,
191,Bilanzierungsgebiet,SG10,CCI,7059,,,,Z20,
192,Bilanzierungsgebiet,SG10,CCI,7037,,,Bilanzierungsgebiet,X,
193,Nachrichten-Endesegment,,,,,,,Muss,
194,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
195,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
