,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
142,Fallgruppenzuordnung,SG10,,,,,,Kann,
143,Fallgruppenzuordnung,SG10,,,,,,Kann,
144,Fallgruppenzuordnung,SG10,CCI,,,,,Muss,
145,Fallgruppenzuordnung,SG10,CCI,7037,Z17,,Fallgruppenzuordnungnach GABi Gas,X,Fallgruppenzuordnungnach GABi Gas
146,Fallgruppenzuordnung,SG10,CCI,1131,GABi-,,Nominierungsersatzverfa,X,Nominierungsersatzverfa
147,Netznutzung,SG10,,,,,,Kann,
148,Netznutzung,SG10,,,,,,Kann,
149,Netznutzung,SG10,CCI,,,,,Muss,
150,Netznutzung,SG10,CCI,7037,Z88,,Netznutzung,X,Netznutzung
151,Netznutzungsvertrag,SG10,,,,,,,
152,Netznutzungsvertrag,SG10,,,,,,Kann,
153,Netznutzungsvertrag,SG10,CAV,,,,,Kann,
154,Netznutzungsvertrag,SG10,CAV,7111,Z74,,Netznutzungsvertrag,X,Netznutzungsvertrag
155,Netznutzungsvertrag,SG10,CAV,7110,Z08,,Direkter Vertragzwischen Kunden und NB,X,Direkter Vertragzwischen Kunden und NB
156,Zahlung der Netznutzung,SG10,,,,,,,
157,Zahlung der Netznutzung,SG10,,,,,,Muss,
158,Zahlung der Netznutzung,SG10,CAV,,,,,Muss,
159,Zahlung der Netznutzung,SG10,CAV,7111,Z73,,Zahlung der Netznutzung,X,Zahlung der Netznutzung
160,Zahlung der Netznutzung,SG10,CAV,7110,Z10,,Kunde,X [216],Kunde
161,Lastprofildaten (Gas),SG8,,,,,,Kann,
162,Lastprofildaten (Gas),SG8,,,,,,Kann,
163,Lastprofildaten (Gas),SG8,SEQ,,,,,Muss,
164,Lastprofildaten (Gas),SG8,SEQ,1229,Z35,,Lastprofildaten,X,Lastprofildaten
165,Lastprofil ( Gas),SG10,,,,,,Muss,
166,Lastprofil ( Gas),SG10,,,,,,Muss,
167,Lastprofil ( Gas),SG10,CCI,,,,,Muss,
168,Lastprofil ( Gas),SG10,CCI,7059,Z12,,Lastprofil,X,Lastprofil
169,Lastprofil ( Gas),SG10,CCI,7037,E01,,synthetisches Verfahren,X,synthetisches Verfahren
170,Lastprofil (Gas),SG10,,,,,,,
171,Lastprofil (Gas),SG10,,,,,,Muss,
172,Lastprofil (Gas),SG10,CAV,,,,,Muss,
173,Lastprofil (Gas),SG10,CAV,7111,,,Code des Lastprofils (Gas),X,
174,Lastprofil (Gas),SG10,CAV,3055,89,,Vergeben vom Händler(hier Netzbetreiber),X,Vergeben vom Händler(hier Netzbetreiber)
175,Klimazone / Temperaturmessstelle,SG10,,,,,,Muss,
176,Klimazone / Temperaturmessstelle,SG10,,,,,,Muss,
177,Klimazone / Temperaturmessstelle,SG10,CCI,,,,,Muss,
178,Klimazone / Temperaturmessstelle,SG10,CCI,7059,Z99,,Messstelle desTagesparameters(derzeit ist nur dieTemperatur ein erlaubterTagesparameter),X,Messstelle desTagesparameters(derzeit ist nur dieTemperatur ein erlaubterTagesparameter)
179,Klimazone / Temperaturmessstelle,SG10,CCI,7037,,,ID Klimazone /Temperaturmessstelle,X,
180,Klimazone / Temperaturmessstelle,SG10,CCI,1131,,,Dienstanbieter,X [58],
181,Klimazone / Temperaturmessstelle,SG10,CCI,3055,89,,Vergeben vom Händler(hier Netzbetreiber),X,Vergeben vom Händler(hier Netzbetreiber)
182,Kunde des Lieferanten,SG12,,,,,,Kann,
183,Kunde des Lieferanten,SG12,,,,,,Kann,
184,Kunde des Lieferanten,SG12,NAD,,,,,Muss,
185,Kunde des Lieferanten,SG12,NAD,3035,Z09,,Kunde des LF,X,Kunde des LF
186,Kunde des Lieferanten,SG12,NAD,3036,,,Name,X,
187,Kunde des Lieferanten,SG12,NAD,3045,Z01,,Struktur vonPersonennamen,X,Struktur vonPersonennamen
188,Referenz auf die ID der Marktlokation,SG12,,,,,,,
189,Referenz auf die ID der Marktlokation,SG12,,,,,,Muss,
190,Referenz auf die ID der Marktlokation,SG12,RFF,,,,,Muss,
191,Referenz auf die ID der Marktlokation,SG12,RFF,1153,Z18,,Marktlokation,X,Marktlokation
192,Referenz auf die ID der Marktlokation,SG12,RFF,1154,,,ID der Marktlokation,X [950],
193,Marktlokationsanschrift,SG12,,,,,,Kann,
194,Marktlokationsanschrift,SG12,,,,,,Kann,
195,Marktlokationsanschrift,SG12,NAD,,,,,Muss,
196,Marktlokationsanschrift,SG12,NAD,3035,DP,,Lieferanschrift,X,Lieferanschrift
197,Marktlokationsanschrift,SG12,NAD,3124,,,Zusatzinformation zurIdentifizierung,K,
198,Marktlokationsanschrift,SG12,NAD,3042,,,Straße und Hausnummer oderPostfach,S [166]M [212],
199,Marktlokationsanschrift,SG12,NAD,3164,,,Ort,X,
200,Marktlokationsanschrift,SG12,NAD,3251,,,Postleitzahl,X,
201,Marktlokationsanschrift,SG12,NAD,3207,,,"Ländername, Code",X,
202,Nachrichten-Endesegment,,,,,,,Muss,
203,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
204,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
