,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
142,Versionsangabe der Zeitreihe,SG8,RFF,1153,AUU,,Referenz auf eineZeitreihe,,Referenz auf eineZeitreihe
143,Versionsangabe der Zeitreihe,SG8,RFF,1154,,,Version der Zeitreihe,,
144,Überführungszeitreihentyp,SG10,,,,,,,
145,Überführungszeitreihentyp,SG10,,,,,,,
146,Überführungszeitreihentyp,SG10,CCI,,,,,,
147,Überführungszeitreihentyp,SG10,CCI,7059,15,,Struktur,,Struktur
148,Überführungszeitreihentyp,SG10,CCI,7037,Z21,,Summenzeitreihentyp,,Summenzeitreihentyp
149,Überführungszeitreihentyp,SG10,,,,,,,
150,Überführungszeitreihentyp,SG10,,,,,,,
151,Überführungszeitreihentyp,SG10,CAV,,,,,,
152,Überführungszeitreihentyp,SG10,CAV,7111,,,Code desÜberführungszeitreihentyps,,
153,Bilanzkreis-an,SG10,,,,,,,
154,Bilanzkreis-an,SG10,,,,,,,
155,Bilanzkreis-an,SG10,CCI,,,,,,
156,Bilanzkreis-an,SG10,CCI,7059,Z28,,"Bilanzkreis ""an""",,"Bilanzkreis ""an"""
157,Bilanzkreis-an,SG10,CCI,7037,,,Bilanzkreis,,
158,Bilanzkreis-von,SG10,,,,,,,
159,Bilanzkreis-von,SG10,,,,,,,
160,Bilanzkreis-von,SG10,CCI,,,,,,
161,Bilanzkreis-von,SG10,CCI,7059,Z29,,"Bilanzkreis ""von""",,"Bilanzkreis ""von"""
162,Bilanzkreis-von,SG10,CCI,7037,,,Bilanzkreis,,
163,Bilanzierungsgebiet,SG10,,,,,,,
164,Bilanzierungsgebiet,SG10,,,,,,,
165,Bilanzierungsgebiet,SG10,CCI,,,,,,
166,Bilanzierungsgebiet,SG10,CCI,7059,Z20,,Bilanzierungsgebiet,,Bilanzierungsgebiet
167,Bilanzierungsgebiet,SG10,CCI,7037,,,Bilanzierungsgebiet,,
168,Datenstatus zur Überführungszeitreihe,SG10,,,,,,,
169,Datenstatus zur Überführungszeitreihe,SG10,,,,,,,
170,Datenstatus zur Überführungszeitreihe,SG10,CCI,,,,,,
171,Datenstatus zur Überführungszeitreihe,SG10,CCI,7059,Z25,,Datenstatus zur Zeitreihe,,Datenstatus zur Zeitreihe
172,Datenstatus zur Überführungszeitreihe,SG10,CCI,7037,Z01,,Abrechnungsdaten,,Abrechnungsdaten
173,Produkt-Daten der Überführungszeitreihe,SG8,,,,,,,
174,Produkt-Daten der Überführungszeitreihe,SG8,,,,,,,
175,Produkt-Daten der Überführungszeitreihe,SG8,SEQ,,,,,,
176,Produkt-Daten der Überführungszeitreihe,SG8,SEQ,1229,Z25,,Produkt-Daten derÜberführungszeitreihe,,Produkt-Daten derÜberführungszeitreihe
177,Produktidentifikation der Überführungszeitreihe,SG8,,,,,,,
178,Produktidentifikation der Überführungszeitreihe,SG8,,,,,,,
179,Produktidentifikation der Überführungszeitreihe,SG8,PIA,,,,,,
180,Produktidentifikation der Überführungszeitreihe,SG8,PIA,4347,5,,Produktidentifikation,,Produktidentifikation
181,Produktidentifikation der Überführungszeitreihe,SG8,PIA,7140,,,Produktidentifikation derÜberführungszeitreihe,,
182,Produktidentifikation der Überführungszeitreihe,SG8,PIA,7143,Z08,,Medium,,Medium
183,Energiemenge,SG9,,,,,,,
184,Energiemenge,SG9,,,,,,,
185,Energiemenge,SG9,QTY,,,,,,
186,Energiemenge,SG9,QTY,6063,79,,"Energiemenge summiert(Summenwert,Bilanzsumme)",,"Energiemenge summiert(Summenwert,Bilanzsumme)"
187,Energiemenge,SG9,QTY,6060,,,Mengenangabe,,
188,Energiemenge,SG9,QTY,6411,KWH,,Kilowattstunde,,Kilowattstunde
189,Beginn Messperiode,SG9,,,,,,,
190,Beginn Messperiode,SG9,,,,,,,
191,Beginn Messperiode,SG9,DTM,,,,,,
192,Beginn Messperiode,SG9,DTM,2005,163,,"Verarbeitung,Beginndatum/-zeit",,"Verarbeitung,Beginndatum/-zeit"
193,Beginn Messperiode,SG9,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,
194,Beginn Messperiode,SG9,DTM,2379,303,,CCYYMMDDHHMMZZZ,,CCYYMMDDHHMMZZZ
195,Ende Messperiode,SG9,,,,,,,
196,Ende Messperiode,SG9,,,,,,,
197,Ende Messperiode,SG9,DTM,,,,,,
198,Ende Messperiode,SG9,DTM,2005,164,,"Verarbeitung,Endedatum/-zeit",,"Verarbeitung,Endedatum/-zeit"
199,Ende Messperiode,SG9,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,
200,Ende Messperiode,SG9,DTM,2379,303,,CCYYMMDDHHMMZZZ,,CCYYMMDDHHMMZZZ
201,Nachrichten-Endesegment,,,,,,,Muss,
202,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einer,X,
203,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
