,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
133,Lieferrichtung,SG10,,,,,,Muss,
134,Lieferrichtung,SG10,CCI,,,,,Muss,
135,Lieferrichtung,SG10,CCI,7059,Z30,,Lieferrichtung,X,Lieferrichtung
136,Lieferrichtung,SG10,CCI,7037,Z07,,Verbrauch,X,Verbrauch
137,Zugeordnete Marktpartner,SG10,,,,,,Muss,
138,Zugeordnete Marktpartner,SG10,,,,,,Muss,
139,Zugeordnete Marktpartner,SG10,CCI,,,,,Muss,
140,Zugeordnete Marktpartner,SG10,CCI,7037,ZB3,,ZugeordneterMarktpartner,X,ZugeordneterMarktpartner
141,Lieferant,SG10,,,,,,,
142,Lieferant,SG10,,,,,,Muss,
143,Lieferant,SG10,CAV,,,,,Muss,
144,Lieferant,SG10,CAV,7111,Z89,,LF,X,LF
145,Lieferant,SG10,CAV,1131,,,MP-ID,X,
146,Bilanzierungsgebiet,SG10,,,,,,Muss [492],
147,Bilanzierungsgebiet,SG10,,,,,,Muss [492],
148,Bilanzierungsgebiet,SG10,CCI,,,,,Muss,
149,Bilanzierungsgebiet,SG10,CCI,7059,Z20,,Bilanzierungsgebiet,X,Bilanzierungsgebiet
150,Bilanzierungsgebiet,SG10,CCI,7037,,,Bilanzierungsgebiet,X,
151,Zeitreihentyp,SG10,,,,,,Muss [492]∧ ([2061] ⊻([90] ∧[2096])),
152,Zeitreihentyp,SG10,,,,,,Muss [492]∧ ([2061] ⊻([90] ∧[2096])),
153,Zeitreihentyp,SG10,CCI,,,,,Muss,
154,Zeitreihentyp,SG10,CCI,7059,15,,Struktur,X,Struktur
155,Zeitreihentyp,SG10,CCI,7037,Z21,,Summenzeitreihentyp,X,Summenzeitreihentyp
156,Zeitreihentyp,SG10,,,,,,,
157,Zeitreihentyp,SG10,,,,,,Muss,
158,Zeitreihentyp,SG10,CAV,,,,,Muss,
159,Zeitreihentyp,SG10,CAV,7111,,,Code des Zeitreihentyps,X,
160,Bereits ausgetauschte Aggregationsverantwortung in MaBiS,SG10,,,,,,Muss [492],
161,Bereits ausgetauschte Aggregationsverantwortung in MaBiS,SG10,,,,,,Muss [492],
162,Bereits ausgetauschte Aggregationsverantwortung in MaBiS,SG10,CCI,,,,,Muss,
163,Bereits ausgetauschte Aggregationsverantwortung in MaBiS,SG10,CCI,7059,Z31,,Bereits ausgetauschteAggregationsverantwortung in MaBiS,X,Bereits ausgetauschteAggregationsverantwortung in MaBiS
164,Bereits ausgetauschte Aggregationsverantwortung in MaBiS,SG10,CCI,7037,ZA8,,NB,X,NB
165,Prognosegrundlage der Marktlokation,SG10,,,,,,Muss,
166,Prognosegrundlage der Marktlokation,SG10,,,,,,Muss,
167,Prognosegrundlage der Marktlokation,SG10,CCI,,,,,Muss,
168,Prognosegrundlage der Marktlokation,SG10,CCI,7037,ZC0,,Prognose auf Basis vonWerten,X,Prognose auf Basis vonWerten
169,Details der Prognosegrundlage,SG10,,,,,,,
170,Details der Prognosegrundlage,SG10,,,,,,Muss [21] ∧(([492] ∧([2061] ⊻([90] ∧[2096]))) ⊻([493] ∧[2061])),
171,Details der Prognosegrundlage,SG10,CAV,,,,,Muss [21] ∧(([492] ∧([2061] ⊻([90] ∧[2096]))) ⊻([493] ∧[2061])),
172,Details der Prognosegrundlage,SG10,CAV,7111,E02,,SLP/SEP,X [3P1..1] ⊻,SLP/SEP
173,Fallgruppenzuordnung,SG10,,,,,,Muss [19] ∧[493],
174,Fallgruppenzuordnung,SG10,,,,,,Muss [19] ∧[493],
175,Fallgruppenzuordnung,SG10,CCI,,,,,Muss,
176,Fallgruppenzuordnung,SG10,CCI,7037,Z17,,Fallgruppenzuordnungnach GABi Gas,X,Fallgruppenzuordnungnach GABi Gas
177,Fallgruppenzuordnung,SG10,CCI,1131,GABi-,,Nominierungsersatzverfa,X,Nominierungsersatzverfa
178,Lastprofildaten (Gas),SG8,,,,,,Muss [493]∧ [106],
179,Lastprofildaten (Gas),SG8,,,,,,Muss [493]∧ [106],
180,Lastprofildaten (Gas),SG8,SEQ,,,,,Muss,
181,Lastprofildaten (Gas),SG8,SEQ,1229,Z35,,Lastprofildaten,X,Lastprofildaten
182,Lastprofil ( Gas),SG10,,,,,,Muss,
183,Lastprofil ( Gas),SG10,,,,,,Muss,
184,Lastprofil ( Gas),SG10,CCI,,,,,Muss,
185,Lastprofil ( Gas),SG10,CCI,7059,Z12,,Lastprofil,X,Lastprofil
186,Lastprofil ( Gas),SG10,CCI,7037,E01,,synthetisches Verfahren,X,synthetisches Verfahren
187,Lastprofil (Gas),SG10,,,,,,,
188,Lastprofil (Gas),SG10,,,,,,Muss,
189,Lastprofil (Gas),SG10,CAV,,,,,Muss,
190,Lastprofil (Gas),SG10,CAV,7111,,,Code des Lastprofils (Gas),X,
191,Lastprofil (Gas),SG10,CAV,3055,89,,Vergeben vom Händler(hier Netzbetreiber),X,Vergeben vom Händler(hier Netzbetreiber)
192,Klimazone / Temperaturmessstelle,SG10,,,,,,Muss,
193,Klimazone / Temperaturmessstelle,SG10,,,,,,Muss,
194,Klimazone / Temperaturmessstelle,SG10,CCI,,,,,Muss,
195,Klimazone / Temperaturmessstelle,SG10,CCI,7059,Z99,,Messstelle desTagesparameters(derzeit ist nur dieTemperatur ein erlaubterTagesparameter),X,Messstelle desTagesparameters(derzeit ist nur dieTemperatur ein erlaubterTagesparameter)
196,Klimazone / Temperaturmessstelle,SG10,CCI,7037,,,ID Klimazone /Temperaturmessstelle,X,
197,Klimazone / Temperaturmessstelle,SG10,CCI,1131,,,Dienstanbieter,X [58],
198,Klimazone / Temperaturmessstelle,SG10,CCI,3055,89,,Vergeben vom Händler(hier Netzbetreiber),X,Vergeben vom Händler(hier Netzbetreiber)
199,Profildaten (Strom),SG8,,,,,,Muss [492]∧ [119],
200,Profildaten (Strom),SG8,,,,,,Muss [492]∧ [119],
201,Profildaten (Strom),SG8,SEQ,,,,,Muss,
202,Profildaten (Strom),SG8,SEQ,1229,Z21,,Profildaten,X,Profildaten
203,Referenz auf die ID der Marktlokation,SG8,,,,,,,
204,Referenz auf die ID der Marktlokation,SG8,,,,,,Muss,
205,Referenz auf die ID der Marktlokation,SG8,RFF,,,,,Muss,
206,Referenz auf die ID der Marktlokation,SG8,RFF,1153,Z18,,Marktlokation,X,Marktlokation
207,Referenz auf die ID der Marktlokation,SG8,RFF,1154,,,ID einer Marktlokation,X [950],
208,Normiertes Profil (Strom),SG10,,,,,,Muss,
209,Normiertes Profil (Strom),SG10,,,,,,Muss,
210,Normiertes Profil (Strom),SG10,CCI,,,,,Muss,
211,Normiertes Profil (Strom),SG10,CCI,7059,Z02,,Standardlastprofil,X,Standardlastprofil
212,Normiertes Profil (Strom),SG10,CCI,7037,E01,,synthetisches Verfahren,X,synthetisches Verfahren
213,Normiertes Profil (Strom),SG10,,,,,,,
214,Normiertes Profil (Strom),SG10,,,,,,Muss,
215,Normiertes Profil (Strom),SG10,CAV,,,,,Muss,
216,Normiertes Profil (Strom),SG10,CAV,7111,,,Code des Normierten Profils,X,
217,Profilschardaten,SG8,,,,,,Muss [4] ∧[492] ∧ [89]∧ [145],
218,Profilschardaten,SG8,,,,,,Muss [4] ∧[492] ∧ [89]∧ [145],
219,Profilschardaten,SG8,SEQ,,,,,Muss,
220,Profilschardaten,SG8,SEQ,1229,Z08,,Profilschardaten,X,Profilschardaten
221,Referenz auf die ID der Marktlokation,SG8,,,,,,,
222,Referenz auf die ID der Marktlokation,SG8,,,,,,Muss,
223,Referenz auf die ID der Marktlokation,SG8,RFF,,,,,Muss,
224,Referenz auf die ID der Marktlokation,SG8,RFF,1153,Z18,,Marktlokation,X,Marktlokation
225,Referenz auf die ID der Marktlokation,SG8,RFF,1154,,,ID einer Marktlokation,X [950],
226,Profilschar,SG10,,,,,,Muss,
227,Profilschar,SG10,,,,,,Muss,
228,Profilschar,SG10,CCI,,,,,Muss,
229,Profilschar,SG10,CCI,7037,Z12,,Profilschar,X,Profilschar
230,Profilschar,SG10,,,,,,,
231,Profilschar,SG10,,,,,,Muss,
232,Profilschar,SG10,CAV,,,,,Muss,
233,Profilschar,SG10,CAV,7111,,,Code der Profilschar,X,
234,Normiertes Profil,SG10,,,,,,Muss,
235,Normiertes Profil,SG10,,,,,,Muss,
236,Normiertes Profil,SG10,CCI,,,,,Muss,
237,Normiertes Profil,SG10,CCI,7059,Z03,,tagesparameterabhängiges Lastprofil,X,tagesparameterabhängiges Lastprofil
238,Normiertes Profil,SG10,CCI,7037,E01,,synthetisches Verfahren,X,synthetisches Verfahren
239,Normiertes Profil,SG10,,,,,,,
240,Normiertes Profil,SG10,,,,,,Muss,
241,Normiertes Profil,SG10,CAV,,,,,Muss,
242,Normiertes Profil,SG10,CAV,7111,,,Code des Normierten Profils,X,
243,Klimazone / Temperaturmessstelle,SG10,,,,,,Muss,
244,Klimazone / Temperaturmessstelle,SG10,,,,,,Muss,
245,Klimazone / Temperaturmessstelle,SG10,CCI,,,,,Muss,
246,Klimazone / Temperaturmessstelle,SG10,CCI,7059,Z99,,Messstelle desTagesparameters(derzeit ist nur dieTemperatur ein erlaubterTagesparameter),X,Messstelle desTagesparameters(derzeit ist nur dieTemperatur ein erlaubterTagesparameter)
247,Klimazone / Temperaturmessstelle,SG10,CCI,7037,,,ID Klimazone /Temperaturmessstelle,X,
248,Klimazone / Temperaturmessstelle,SG10,CCI,1131,,,Dienstanbieter,X [58],
249,Klimazone / Temperaturmessstelle,SG10,CCI,3055,89,,Vergeben vom Händler(hier Netzbetreiber),X,Vergeben vom Händler(hier Netzbetreiber)
250,Beteiligter Marktpartner MP-ID,SG12,,,,,,Muss [570],
251,Beteiligter Marktpartner MP-ID,SG12,,,,,,Muss [570],
252,Beteiligter Marktpartner MP-ID,SG12,NAD,,,,,Muss,
253,Beteiligter Marktpartner MP-ID,SG12,NAD,3035,VY,,andere zugehörige Partei,X,andere zugehörige Partei
254,Beteiligter Marktpartner MP-ID,SG12,NAD,3039,,,MP-ID,X,
255,Beteiligter Marktpartner MP-ID,SG12,NAD,3055,9,,GS1,X,GS1
256,Referenz auf die ID einer Marktlokation / Tranche / Messlokation,SG12,,,,,,,
257,Referenz auf die ID einer Marktlokation / Tranche / Messlokation,SG12,,,,,,Muss,
258,Referenz auf die ID einer Marktlokation / Tranche / Messlokation,SG12,RFF,,,,,Muss,
259,Referenz auf die ID einer Marktlokation / Tranche / Messlokation,SG12,RFF,1153,Z18,,Marktlokation,X,Marktlokation
260,Referenz auf die ID einer Marktlokation / Tranche / Messlokation,SG12,RFF,1154,,,ID des Identifikators,X [950],
261,Nachrichten-Endesegment,,,,,,,Muss,
262,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
263,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
