,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
140,Regelzone,SG10,,,,,,Soll [147],
141,Regelzone,SG10,CCI,,,,,Muss [528],
142,Regelzone,SG10,CCI,7059,Z18,,Regelzone,X,Regelzone
143,Regelzone,SG10,CCI,7037,,,Regelzone,X,
144,Bilanzkreis,SG10,,,,,,Soll [147],
145,Bilanzkreis,SG10,,,,,,Soll [147],
146,Bilanzkreis,SG10,CCI,,,,,Muss [528],
147,Bilanzkreis,SG10,CCI,7059,Z19,,Bilanzkreis,X,Bilanzkreis
148,Bilanzkreis,SG10,CCI,7037,,,Bilanzkreis,X,
149,Bilanzierungsgebiet,SG10,,,,,,Soll [147],
150,Bilanzierungsgebiet,SG10,,,,,,Soll [147],
151,Bilanzierungsgebiet,SG10,CCI,,,,,Muss [528],
152,Bilanzierungsgebiet,SG10,CCI,7059,Z20,,Bilanzierungsgebiet,X,Bilanzierungsgebiet
153,Bilanzierungsgebiet,SG10,CCI,7037,,,Bilanzierungsgebiet,X,
154,Zeitreihentyp,SG10,,,,,,Soll [147],
155,Zeitreihentyp,SG10,,,,,,Soll [147],
156,Zeitreihentyp,SG10,CCI,,,,,Muss [528],
157,Zeitreihentyp,SG10,CCI,7059,15,,Struktur,X,Struktur
158,Zeitreihentyp,SG10,CCI,7037,Z21,,Summenzeitreihentyp,X,Summenzeitreihentyp
159,Zeitreihentyp,SG10,,,,,,,
160,Zeitreihentyp,SG10,,,,,,Muss [528],
161,Zeitreihentyp,SG10,CAV,,,,,Muss [528],
162,Zeitreihentyp,SG10,CAV,7111,,,Code des Zeitreihentyps,X,
163,Spannungsebene der Marktlokation,SG10,,,,,,Soll [147],
164,Spannungsebene der Marktlokation,SG10,,,,,,Soll [147],
165,Spannungsebene der Marktlokation,SG10,CCI,,,,,Muss,
166,Spannungsebene der Marktlokation,SG10,CCI,7037,E03,,Spannungsebene derMarktlokation,X,Spannungsebene derMarktlokation
167,Spannungsebene der Marktlokation,SG10,,,,,,,
168,Spannungsebene der Marktlokation,SG10,,,,,,Muss [528],
169,Spannungsebene der Marktlokation,SG10,CAV,,,,,Muss [528],
170,Spannungsebene der Marktlokation,SG10,CAV,7111,E03,,Höchstspannung,X,Höchstspannung
171,Umspannung der Marktlokation,SG10,,,,,,,
172,Umspannung der Marktlokation,SG10,,,,,,Soll [147] ∧[528],
173,Umspannung der Marktlokation,SG10,CAV,,,,,Soll [147] ∧[528],
174,Umspannung der Marktlokation,SG10,CAV,7111,E07,,Hös/HS Umspannung,X,Hös/HS Umspannung
175,Aggregationsverantwortung in MaBiS,SG10,,,,,,Soll [147],
176,Aggregationsverantwortung in MaBiS,SG10,,,,,,Soll [147],
177,Aggregationsverantwortung in MaBiS,SG10,CCI,,,,,Muss [528],
178,Aggregationsverantwortung in MaBiS,SG10,CCI,7059,6,,Verantwortlicher,X,Verantwortlicher
179,Aggregationsverantwortung in MaBiS,SG10,CCI,7037,ZA8,,NB,X,NB
180,Prognosegrundlage der Marktlokation,SG10,,,,,,Soll [147],
181,Prognosegrundlage der Marktlokation,SG10,,,,,,Soll [147],
182,Prognosegrundlage der Marktlokation,SG10,CCI,,,,,Muss [528],
183,Prognosegrundlage der Marktlokation,SG10,CCI,7037,ZC0,,Prognose auf Basis von,X,Prognose auf Basis von
184,Details der Prognosegrundlage,SG10,,,,,,,
185,Details der Prognosegrundlage,SG10,,,,,,Soll [147] ∧[528],
186,Details der Prognosegrundlage,SG10,CAV,,,,,Soll [147] ∧[528],
187,Details der Prognosegrundlage,SG10,CAV,7111,E02,,SLP/SEP,X [1P0..1],SLP/SEP
188,Daten der Marktlokation der beteiligten Marktrolle,SG8,,,,,,Soll [147],
189,Daten der Marktlokation der beteiligten Marktrolle,SG8,,,,,,Soll [147],
190,Daten der Marktlokation der beteiligten Marktrolle,SG8,SEQ,,,,,Muss,
191,Daten der Marktlokation der beteiligten Marktrolle,SG8,SEQ,1229,Z29,,Daten der Marktlokationder beteiligtenMarktrolle,X,Daten der Marktlokationder beteiligtenMarktrolle
192,Referenz auf die ID der Marktlokation,SG8,,,,,,,
193,Referenz auf die ID der Marktlokation,SG8,,,,,,Muss [528],
194,Referenz auf die ID der Marktlokation,SG8,RFF,,,,,Muss [528],
195,Referenz auf die ID der Marktlokation,SG8,RFF,1153,Z18,,Marktlokation,X,Marktlokation
196,Referenz auf die ID der Marktlokation,SG8,RFF,1154,,,ID einer Marktlokation,X,
197,Arbeit / Leistung für tagesparameterabhängige Marktlokation,SG9,,,,,,Soll [147],
198,Arbeit / Leistung für tagesparameterabhängige Marktlokation,SG9,,,,,,Soll [147],
199,Arbeit / Leistung für tagesparameterabhängige Marktlokation,SG9,QTY,,,,,Muss [528],
200,Arbeit / Leistung für tagesparameterabhängige Marktlokation,SG9,QTY,6063,Z10,,Leistung derMarktlokation,X,Leistung derMarktlokation
201,Arbeit / Leistung für tagesparameterabhängige Marktlokation,SG9,QTY,6060,,,Menge,X [902],
202,Arbeit / Leistung für tagesparameterabhängige Marktlokation,SG9,QTY,6411,Z16,,kWh/K (Kilowatt-Stunde/Kelvin),X,kWh/K (Kilowatt-Stunde/Kelvin)
203,Veranschlagte Jahresmenge gesamt,SG9,,,,,,Soll [147],
204,Veranschlagte Jahresmenge gesamt,SG9,,,,,,Soll [147],
205,Veranschlagte Jahresmenge gesamt,SG9,QTY,,,,,Muss [528],
206,Veranschlagte Jahresmenge gesamt,SG9,QTY,6063,31,,VeranschlagteJahresmenge Gesamt,X,VeranschlagteJahresmenge Gesamt
207,Veranschlagte Jahresmenge gesamt,SG9,QTY,6060,,,Mengenangabe,X [902],
208,Veranschlagte Jahresmenge gesamt,SG9,QTY,6411,KWH,,Kilowattstunde,X,Kilowattstunde
209,Regelzone,SG10,,,,,,Soll [147],
210,Regelzone,SG10,,,,,,Soll [147],
211,Regelzone,SG10,CCI,,,,,Muss [528],
212,Regelzone,SG10,CCI,7059,Z18,,Regelzone,X,Regelzone
213,Regelzone,SG10,CCI,7037,,,Regelzone,X,
214,Bilanzkreis,SG10,,,,,,Soll [147],
215,Bilanzkreis,SG10,,,,,,Soll [147],
216,Bilanzkreis,SG10,CCI,,,,,Muss [528],
217,Bilanzkreis,SG10,CCI,7059,Z19,,Bilanzkreis,X,Bilanzkreis
218,Bilanzkreis,SG10,CCI,7037,,,Bilanzkreis,X,
219,Bilanzierungsgebiet,SG10,,,,,,Soll [147],
220,Bilanzierungsgebiet,SG10,,,,,,Soll [147],
221,Bilanzierungsgebiet,SG10,CCI,,,,,Muss [528],
222,Bilanzierungsgebiet,SG10,CCI,7059,Z20,,Bilanzierungsgebiet,X,Bilanzierungsgebiet
223,Bilanzierungsgebiet,SG10,CCI,7037,,,Bilanzierungsgebiet,X,
224,Zeitreihentyp,SG10,,,,,,Soll [147],
225,Zeitreihentyp,SG10,,,,,,Soll [147],
226,Zeitreihentyp,SG10,CCI,,,,,Muss,
227,Zeitreihentyp,SG10,CCI,7059,15,,Struktur,X,Struktur
228,Zeitreihentyp,SG10,CCI,7037,Z21,,Summenzeitreihentyp,X,Summenzeitreihentyp
229,Zeitreihentyp,SG10,,,,,,,
230,Zeitreihentyp,SG10,,,,,,Muss [528],
231,Zeitreihentyp,SG10,CAV,,,,,Muss [528],
232,Zeitreihentyp,SG10,CAV,7111,,,Code des Zeitreihentyps,X,
233,Spannungsebene der Marktlokation,SG10,,,,,,Soll [147],
234,Spannungsebene der Marktlokation,SG10,,,,,,Soll [147],
235,Spannungsebene der Marktlokation,SG10,CCI,,,,,Muss,
236,Spannungsebene der Marktlokation,SG10,CCI,7037,E03,,Spannungsebene derMarktlokation,X,Spannungsebene derMarktlokation
237,Spannungsebene der Marktlokation,SG10,,,,,,,
238,Spannungsebene der Marktlokation,SG10,,,,,,Muss [528],
239,Spannungsebene der Marktlokation,SG10,CAV,,,,,Muss [528],
240,Spannungsebene der Marktlokation,SG10,CAV,7111,E03,,Höchstspannung,X,Höchstspannung
241,Umspannung der Marktlokation,SG10,,,,,,,
242,Umspannung der Marktlokation,SG10,,,,,,Soll [147] ∧,
243,Umspannung der Marktlokation,SG10,CAV,,,,,Soll [147] ∧,
244,Umspannung der Marktlokation,SG10,CAV,7111,E07,,Hös/HS Umspannung,X,Hös/HS Umspannung
245,Aggregationsverantwortung in MaBiS,SG10,,,,,,Soll [147],
246,Aggregationsverantwortung in MaBiS,SG10,,,,,,Soll [147],
247,Aggregationsverantwortung in MaBiS,SG10,CCI,,,,,Muss [528],
248,Aggregationsverantwortung in MaBiS,SG10,CCI,7059,6,,Verantwortlicher,X,Verantwortlicher
249,Aggregationsverantwortung in MaBiS,SG10,CCI,7037,ZA8,,NB,X,NB
250,Prognosegrundlage der Marktlokation,SG10,,,,,,Soll [147],
251,Prognosegrundlage der Marktlokation,SG10,,,,,,Soll [147],
252,Prognosegrundlage der Marktlokation,SG10,CCI,,,,,Muss [528],
253,Prognosegrundlage der Marktlokation,SG10,CCI,7037,ZC0,,Prognose auf Basis vonWerten,X,Prognose auf Basis vonWerten
254,Details der Prognosegrundlage,SG10,,,,,,,
255,Details der Prognosegrundlage,SG10,,,,,,Soll [147] ∧[528],
256,Details der Prognosegrundlage,SG10,CAV,,,,,Soll [147] ∧[528],
257,Details der Prognosegrundlage,SG10,CAV,7111,E02,,SLP/SEP,X [1P0..1],SLP/SEP
258,OBIS-Daten der Marktlokation,SG8,,,,,,Soll [147],
259,OBIS-Daten der Marktlokation,SG8,,,,,,Soll [147],
260,OBIS-Daten der Marktlokation,SG8,SEQ,,,,,Muss,
261,OBIS-Daten der Marktlokation,SG8,SEQ,1229,Z02,,OBIS-Daten derMarktlokation,X,OBIS-Daten derMarktlokation
262,Referenz auf die ID der Marktlokation,SG8,,,,,,,
263,Referenz auf die ID der Marktlokation,SG8,,,,,,Muss,
264,Referenz auf die ID der Marktlokation,SG8,RFF,,,,,Muss,
265,Referenz auf die ID der Marktlokation,SG8,RFF,1153,Z18,,Marktlokation,X,Marktlokation
266,Referenz auf die ID der Marktlokation,SG8,RFF,1154,,,ID einer Marktlokation,X [950],
267,OBIS-Kennzahl der Marktlokation,SG8,,,,,,,
268,OBIS-Kennzahl der Marktlokation,SG8,,,,,,Muss [528],
269,OBIS-Kennzahl der Marktlokation,SG8,PIA,,,,,Muss [528],
270,OBIS-Kennzahl der Marktlokation,SG8,PIA,4347,5,,Produktidentifikation,X,Produktidentifikation
271,OBIS-Kennzahl der Marktlokation,SG8,PIA,7140,,,OBIS-Kennzahl der Marktlokation,X ,
272,OBIS-Kennzahl der Marktlokation,SG8,PIA,7143,SRW,,OBIS-Kennzahl,X,OBIS-Kennzahl
273,OBIS Daten für Lieferant relevant,SG10,,,,,,Soll [147],
274,OBIS Daten für Lieferant relevant,SG10,,,,,,Soll [147],
275,OBIS Daten für Lieferant relevant,SG10,CCI,,,,,Soll [147],
276,OBIS Daten für Lieferant relevant,SG10,CCI,7037,ZA7,,LF,X,LF
277,Verwendungszweck der Werte,SG10,,,,,,,
278,Verwendungszweck der Werte,SG10,,,,,,Soll [147],
279,Verwendungszweck der Werte,SG10,CAV,,,,,Soll [147],
280,Verwendungszweck der Werte,SG10,CAV,7111,Z85,,Bilanzkreisabrechnung,X,Bilanzkreisabrechnung
281,OBIS Daten für Übertragungsnetzbetreiber relevant,SG10,,,,,,Soll [147],
282,OBIS Daten für Übertragungsnetzbetreiber relevant,SG10,,,,,,Soll [147],
283,OBIS Daten für Übertragungsnetzbetreiber relevant,SG10,CCI,,,,,Muss [528],
284,OBIS Daten für Übertragungsnetzbetreiber relevant,SG10,CCI,7037,ZA9,,ÜNB,X,ÜNB
285,Verwendungszweck der Werte,SG10,,,,,,,
286,Verwendungszweck der Werte,SG10,,,,,,Muss [528],
287,Verwendungszweck der Werte,SG10,CAV,,,,,Muss [528],
288,Verwendungszweck der Werte,SG10,CAV,7111,Z85,,Bilanzkreisabrechnung,X [1P0..1],Bilanzkreisabrechnung
289,OBIS-Daten der Marktlokation der beteiligten Marktrolle,SG8,,,,,,Soll [147],
290,OBIS-Daten der Marktlokation der beteiligten Marktrolle,SG8,,,,,,Soll [147],
291,OBIS-Daten der Marktlokation der beteiligten Marktrolle,SG8,SEQ,,,,,Muss,
292,OBIS-Daten der Marktlokation der beteiligten Marktrolle,SG8,SEQ,1229,Z30,,OBIS-Daten derMarktlokation derbeteiligten Marktrolle,X,OBIS-Daten derMarktlokation derbeteiligten Marktrolle
293,OBIS-Kennzahl der Marktlokation,SG8,,,,,,,
294,OBIS-Kennzahl der Marktlokation,SG8,,,,,,Muss [528],
295,OBIS-Kennzahl der Marktlokation,SG8,PIA,,,,,Muss [528],
296,OBIS-Kennzahl der Marktlokation,SG8,PIA,4347,5,,Produktidentifikation,X,Produktidentifikation
297,OBIS-Kennzahl der Marktlokation,SG8,PIA,7140,,,OBIS-Kennzahl der Marktlokation,X,
298,OBIS-Kennzahl der Marktlokation,SG8,PIA,7143,SRW,,OBIS-Kennzahl,X,OBIS-Kennzahl
299,Verwendungszweck der Werte,SG10,,,,,,Muss,
300,Verwendungszweck der Werte,SG10,,,,,,Muss,
301,Verwendungszweck der Werte,SG10,CCI,,,,,Muss,
302,Verwendungszweck der Werte,SG10,CCI,7059,Z27,,Verwendungszweck derWerte,X,Verwendungszweck derWerte
303,Verwendungszweck der Werte,SG10,,,,,,,
304,Verwendungszweck der Werte,SG10,,,,,,Muss,
305,Verwendungszweck der Werte,SG10,CAV,,,,,Muss,
306,Verwendungszweck der Werte,SG10,CAV,7111,Z85,,Bilanzkreisabrechnung,X,Bilanzkreisabrechnung
307,Daten der Tranche,SG8,,,,,,Soll [147],
308,Daten der Tranche,SG8,,,,,,Soll [147],
309,Daten der Tranche,SG8,SEQ,,,,,Muss,
310,Daten der Tranche,SG8,SEQ,1229,Z15,,Daten der Tranche,X,Daten der Tranche
311,Referenz auf die ID der Tranche,SG8,,,,,,,
312,Referenz auf die ID der Tranche,SG8,,,,,,Muss,
313,Referenz auf die ID der Tranche,SG8,RFF,,,,,Muss,
314,Referenz auf die ID der Tranche,SG8,RFF,1153,Z20,,Tranche,X,Tranche
315,Referenz auf die ID der Tranche,SG8,RFF,1154,,,ID der Tranche,X [950],
316,Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG9,,,,,,Soll [147],
317,Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG9,,,,,,Soll [147],
318,Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG9,QTY,,,,,Muss [528],
319,Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG9,QTY,6063,11,,Aufteilungsmenge,X,Aufteilungsmenge
320,Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG9,QTY,6060,,,Mengenangabe in %,X [914] ∧[930] ∧[955],
321,Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG9,QTY,6411,P1,,Prozent,X,Prozent
322,Zugeordnete Marktpartner,SG10,,,,,,Soll [147],
323,Zugeordnete Marktpartner,SG10,,,,,,Soll [147],
324,Zugeordnete Marktpartner,SG10,CCI,,,,,Muss,
325,Zugeordnete Marktpartner,SG10,CCI,7037,ZB3,,ZugeordneterMarktpartner,X,ZugeordneterMarktpartner
326,Lieferant,SG10,,,,,,,
327,Lieferant,SG10,,,,,,Muss [528],
328,Lieferant,SG10,CAV,,,,,Muss [528],
329,Lieferant,SG10,CAV,7111,Z89,,LF,X,LF
330,Lieferant,SG10,CAV,1131,,,MP-ID,X,
331,Bilanzkreis,SG10,,,,,,Soll [147],
332,Bilanzkreis,SG10,,,,,,Soll [147],
333,Bilanzkreis,SG10,CCI,,,,,Muss [528],
334,Bilanzkreis,SG10,CCI,7059,Z19,,Bilanzkreis,X,Bilanzkreis
335,Bilanzkreis,SG10,CCI,7037,,,Bilanzkreis,X,
336,Basis zur Bildung der Tranchengröße,SG10,,,,,,Soll [147],
337,Basis zur Bildung der Tranchengröße,SG10,,,,,,Soll [147],
338,Basis zur Bildung der Tranchengröße,SG10,CCI,,,,,Muss [528],
