,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
98,Positionsdaten,SG26,LIN,1082,,,Positionsnummer,X [911],
99,Positionsdaten,SG26,LIN,7140,,,Produkt-/Leistungsnummer,X [40],
100,Positionsdaten,SG26,LIN,7143,Z01,,Artikelnummer,X,Artikelnummer
101,Positionsbezogener Abrechnungszeitraum Beginn,SG26,,,,,,,
102,Positionsbezogener Abrechnungszeitraum Beginn,SG26,,,,,,Muss,
103,Positionsbezogener Abrechnungszeitraum Beginn,SG26,DTM,,,,,Muss,
104,Positionsbezogener Abrechnungszeitraum Beginn,SG26,DTM,2005,155,,"Rechnungsperiode,Beginndatum",X,"Rechnungsperiode,Beginndatum"
105,Positionsbezogener Abrechnungszeitraum Beginn,SG26,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB3],
106,Positionsbezogener Abrechnungszeitraum Beginn,SG26,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
107,Positionsbezogener Abrechnungszeitraum Ende,SG26,,,,,,,
108,Positionsbezogener Abrechnungszeitraum Ende,SG26,,,,,,Muss,
109,Positionsbezogener Abrechnungszeitraum Ende,SG26,DTM,,,,,Muss,
110,Positionsbezogener Abrechnungszeitraum Ende,SG26,DTM,2005,156,,"Rechnungsperiode,Endedatum",X,"Rechnungsperiode,Endedatum"
111,Positionsbezogener Abrechnungszeitraum Ende,SG26,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB3],
112,Positionsbezogener Abrechnungszeitraum Ende,SG26,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
113,Positionsnettobetrag,SG27,,,,,,Muss,
114,Positionsnettobetrag,SG27,,,,,,Muss,
115,Positionsnettobetrag,SG27,MOA,,,,,Muss,
116,Positionsnettobetrag,SG27,MOA,5025,203,,Positionsbetrag (ohne USt.),X,Positionsbetrag (ohne USt.)
117,Positionsnettobetrag,SG27,MOA,5004,,,Geldbetrag,X [930],
118,Umsatzsteuer der Position,SG34,,,,,,Muss,
119,Umsatzsteuer der Position,SG34,,,,,,Muss,
120,Umsatzsteuer der Position,SG34,TAX,,,,,Muss,
121,Umsatzsteuer der Position,SG34,TAX,5283,,,,7,
122,Umsatzsteuer der Position,SG34,TAX,5153,VAT,,Umsatzsteuer,X,Umsatzsteuer
123,Umsatzsteuer der Position,SG34,TAX,5278,,,Zoll-/Steuer-/Gebührenrate,X [902] ∧ [930],
124,Umsatzsteuer der Position,SG34,TAX,5305,Steuerschuldnerschaft desLeistungsempfängers,,,SOAE,Steuerschuldnerschaft desLeistungsempfängers
125,Abschnitts-Kontrollsegment,,,,,,,Muss,
126,Abschnitts-Kontrollsegment,,UNS,0081,und Summenteil,,,S,und Summenteil
127,Rechnungsbetrag,SG50,,,,,,Muss,
128,Rechnungsbetrag,SG50,,,,,,Muss,
129,Rechnungsbetrag,SG50,MOA,,,,,Muss,
130,Rechnungsbetrag,SG50,MOA,5025,77,,Rechnungsbetrag,X,Rechnungsbetrag
131,Rechnungsbetrag,SG50,MOA,5004,,,Geldbetrag,X [930],
132,Vorausbezahlter Betrag,SG50,,,,,,Soll [13],
133,Vorausbezahlter Betrag,SG50,,,,,,Soll [13],
134,Vorausbezahlter Betrag,SG50,MOA,,,,,Muss,
135,Vorausbezahlter Betrag,SG50,MOA,5025,113,,Vorausbezahlter Betrag(inkl. USt.),X,Vorausbezahlter Betrag(inkl. USt.)
136,Vorausbezahlter Betrag,SG50,MOA,5004,,,Geldbetrag,X [930],
137,Referenz auf Vorgängerrechnung,SG51,,,,,,Muss,
138,Referenz auf Vorgängerrechnung,SG51,,,,,,Muss,
139,Referenz auf Vorgängerrechnung,SG51,RFF,,,,,Muss,
140,Referenz auf Vorgängerrechnung,SG51,RFF,1153,AFL,,Zugehörige Rechnungen,X,Zugehörige Rechnungen
141,Referenz auf Vorgängerrechnung,SG51,RFF,1154,,,"Referenz, Identifikation",X,
142,Datum der Vorgängerrechnung,SG51,,,,,,,
143,Datum der Vorgängerrechnung,SG51,,,,,,Muss,
144,Datum der Vorgängerrechnung,SG51,DTM,,,,,Muss,
145,Datum der Vorgängerrechnung,SG51,DTM,2005,3,,Rechnungsdatum/-zeit,X,Rechnungsdatum/-zeit
146,Datum der Vorgängerrechnung,SG51,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],
147,Datum der Vorgängerrechnung,SG51,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
148,Fälliger Betrag,SG50,,,,,,Muss,
149,Fälliger Betrag,SG50,,,,,,Muss,
150,Fälliger Betrag,SG50,MOA,,,,,Muss,
151,Fälliger Betrag,SG50,MOA,5025,9,,Fälliger Betrag (inkl. USt.),X,Fälliger Betrag (inkl. USt.)
152,Fälliger Betrag,SG50,MOA,5004,,,Geldbetrag,X [930],
153,Umsatzsteuer der Rechnung,SG52,,,,,,Muss,
154,Umsatzsteuer der Rechnung,SG52,,,,,,Muss,
155,Umsatzsteuer der Rechnung,SG52,TAX,,,,,Muss,
156,Umsatzsteuer der Rechnung,SG52,TAX,5283,,,,7,
157,Umsatzsteuer der Rechnung,SG52,TAX,5153,VAT,,Umsatzsteuer,X,Umsatzsteuer
158,Umsatzsteuer der Rechnung,SG52,TAX,5278,,,Zoll-/Steuer-/Gebührenrate,X [902] ∧ [930],
159,Umsatzsteuer der Rechnung,SG52,TAX,5305,Steuerschuldnerschaft desLeistungsempfängers,,,SOAE,Steuerschuldnerschaft desLeistungsempfängers
160,Vorausbezahlter Betrag (steuersatzbezogen),SG52,,,,,,,
161,Vorausbezahlter Betrag (steuersatzbezogen),SG52,,,,,,Soll [13],
162,Vorausbezahlter Betrag (steuersatzbezogen),SG52,MOA,,,,,Soll [13],
163,Vorausbezahlter Betrag (steuersatzbezogen),SG52,MOA,5025,113,,Vorausbezahlter Betrag(inkl. USt.),X,Vorausbezahlter Betrag(inkl. USt.)
164,Vorausbezahlter Betrag (steuersatzbezogen),SG52,MOA,5004,,,Geldbetrag,X [930],
165,Vorausbezahlte Steuern (steuersatzbezogen),SG52,,,,,,,
166,Vorausbezahlte Steuern (steuersatzbezogen),SG52,,,,,,Muss [58],
167,Vorausbezahlte Steuern (steuersatzbezogen),SG52,MOA,,,,,Muss [58],
168,Vorausbezahlte Steuern (steuersatzbezogen),SG52,MOA,5025,115,,Vorausbezahlte Steuern(USt.-Anteil desvorausbezahlten Betrages),X,Vorausbezahlte Steuern(USt.-Anteil desvorausbezahlten Betrages)
169,Vorausbezahlte Steuern (steuersatzbezogen),SG52,MOA,5004,,,Geldbetrag,X [930],
170,Besteuerungsgrundlage (steuersatzbezogen),SG52,,,,,,,
171,Besteuerungsgrundlage (steuersatzbezogen),SG52,,,,,,Muss,
172,Besteuerungsgrundlage (steuersatzbezogen),SG52,MOA,,,,,Muss,
173,Besteuerungsgrundlage (steuersatzbezogen),SG52,MOA,5025,125,,Besteuerungsgrundlage,X,Besteuerungsgrundlage
174,Besteuerungsgrundlage (steuersatzbezogen),SG52,MOA,5004,,,Geldbetrag,X [930],
175,Steuerbetrag (steuersatzbezogen),SG52,,,,,,,
176,Steuerbetrag (steuersatzbezogen),SG52,,,,,,Muss,
177,Steuerbetrag (steuersatzbezogen),SG52,MOA,,,,,Muss,
178,Steuerbetrag (steuersatzbezogen),SG52,MOA,5025,161,,Steuer-/Gebühren-/Abgabebetrag,X,Steuer-/Gebühren-/Abgabebetrag
179,Steuerbetrag (steuersatzbezogen),SG52,MOA,5004,,,Geldbetrag,X [930],
180,Nachrichtenende,,,,,,,Muss,
181,Nachrichtenende,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
182,Nachrichtenende,,UNT,0062,,,Nachrichten-Referenznummer,X,
