,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
134,Druckebene der Marktlokation,SG10,CAV,,,,,Muss,
135,Druckebene der Marktlokation,SG10,CAV,7111,Y01,,Hochdruck,X,Hochdruck
136,Bereits ausgetauschte Prognosegrundlage der Marktlokation,SG10,,,,,,Muss,
137,Bereits ausgetauschte Prognosegrundlage der Marktlokation,SG10,,,,,,Muss,
138,Bereits ausgetauschte Prognosegrundlage der Marktlokation,SG10,CCI,,,,,Muss,
139,Bereits ausgetauschte Prognosegrundlage der Marktlokation,SG10,CCI,7037,ZB0,,Prognose auf Basis vonWerten gültig,X [1P0..1],Prognose auf Basis vonWerten gültig
140,Netznutzung,SG10,,,,,,Kann,
141,Netznutzung,SG10,,,,,,Kann,
142,Netznutzung,SG10,CCI,,,,,Muss,
143,Netznutzung,SG10,CCI,7037,Z88,,Netznutzung,X,Netznutzung
144,Netznutzungsvertrag,SG10,,,,,,,
145,Netznutzungsvertrag,SG10,,,,,,Muss,
146,Netznutzungsvertrag,SG10,CAV,,,,,Muss,
147,Netznutzungsvertrag,SG10,CAV,7111,Z74,,Netznutzungsvertrag,X,Netznutzungsvertrag
148,Netznutzungsvertrag,SG10,CAV,7110,Z08,,Direkter Vertragzwischen Kunden und NB,X,Direkter Vertragzwischen Kunden und NB
149,Zahlung der Netznutzung,SG10,,,,,,,
150,Zahlung der Netznutzung,SG10,,,,,,Muss,
151,Zahlung der Netznutzung,SG10,CAV,,,,,Muss,
152,Zahlung der Netznutzung,SG10,CAV,7111,Z73,,Zahlung der Netznutzung,X,Zahlung der Netznutzung
153,Zahlung der Netznutzung,SG10,CAV,7110,Z10,,Kunde,X [216],Kunde
154,Netznutzungsabrechnungsv ariante,SG10,,,,,,,
155,Netznutzungsabrechnungsv ariante,SG10,,,,,,Muss,
156,Netznutzungsabrechnungsv ariante,SG10,CAV,,,,,Muss,
157,Netznutzungsabrechnungsv ariante,SG10,CAV,7111,ZB1,,Netznutzungsabrechnungsvariante,X,Netznutzungsabrechnungsvariante
158,Netznutzungsabrechnungsv ariante,SG10,CAV,7110,Z14,,Arbeitspreis/Grundpreis,X,Arbeitspreis/Grundpreis
159,OBIS-Daten der Marktlokation,SG8,,,,,,Kann [25],
160,OBIS-Daten der Marktlokation,SG8,,,,,,Kann [25],
161,OBIS-Daten der Marktlokation,SG8,SEQ,,,,,Muss,
162,OBIS-Daten der Marktlokation,SG8,SEQ,1229,Z02,,OBIS-Daten derMarktlokation,X,OBIS-Daten derMarktlokation
163,OBIS-Kennzahl der Marktlokation,SG8,,,,,,,
164,OBIS-Kennzahl der Marktlokation,SG8,,,,,,Muss,
165,OBIS-Kennzahl der Marktlokation,SG8,PIA,,,,,Muss,
166,OBIS-Kennzahl der Marktlokation,SG8,PIA,4347,5,,Produktidentifikation,X,Produktidentifikation
167,OBIS-Kennzahl der Marktlokation,SG8,PIA,7140,,,OBIS-Kennzahl der Marktlokation,X [315],
168,OBIS-Kennzahl der Marktlokation,SG8,PIA,7143,SRW,,OBIS-Kennzahl,X,OBIS-Kennzahl
169,Wertegranularität,SG10,,,,,,Muss [257],
170,Wertegranularität,SG10,,,,,,Muss [257],
171,Wertegranularität,SG10,CCI,,,,,Muss,
172,Wertegranularität,SG10,CCI,7037,ZE4,,Wertegranularität,X,Wertegranularität
173,Wertegranularität,SG10,,,,,,,
174,Wertegranularität,SG10,,,,,,Muss,
175,Wertegranularität,SG10,CAV,,,,,Muss,
176,Wertegranularität,SG10,CAV,7111,ZD9,,Jährlich,X,Jährlich
177,Konzessionsabgabedaten,SG8,,,,,,Kann [25],
178,Konzessionsabgabedaten,SG8,,,,,,Kann [25],
179,Konzessionsabgabedaten,SG8,SEQ,,,,,Muss,
180,Konzessionsabgabedaten,SG8,SEQ,1229,Z07,,Konzessionsabgabedaten,X,Konzessionsabgabedaten
181,Referenz auf die OBIS- Kennzahl der Marktlokation,SG8,,,,,,,
182,Referenz auf die OBIS- Kennzahl der Marktlokation,SG8,,,,,,Muss,
183,Referenz auf die OBIS- Kennzahl der Marktlokation,SG8,RFF,,,,,Muss,
184,Referenz auf die OBIS- Kennzahl der Marktlokation,SG8,RFF,1153,Z10,,OBIS-Kennzahl,X,OBIS-Kennzahl
185,Referenz auf die OBIS- Kennzahl der Marktlokation,SG8,RFF,1154,,,OBIS-Kennzahl,X,
186,Zuordnung Konzessionsabgabe,SG10,,,,,,Muss,
187,Zuordnung Konzessionsabgabe,SG10,,,,,,Muss,
188,Zuordnung Konzessionsabgabe,SG10,CCI,,,,,Muss,
189,Zuordnung Konzessionsabgabe,SG10,CCI,7037,Z08,,Konzessionsabgabe,X,Konzessionsabgabe
190,Konzessionsabgabe,SG10,,,,,,,
191,Konzessionsabgabe,SG10,,,,,,Muss,
192,Konzessionsabgabe,SG10,CAV,,,,,Muss,
193,Konzessionsabgabe,SG10,CAV,7111,KAS,,"für allekonzessionsvertraglichenSonderregelungen, dienicht in die Systematikder KAV eingegliedertsind",X,"für allekonzessionsvertraglichenSonderregelungen, dienicht in die Systematikder KAV eingegliedertsind"
194,Konzessionsabgabe,SG10,CAV,7110,,,Konzessionsabgabe in Euro/kWh,Muss [912]∧ [914][128] ,
195,Konzessionsabgabe,SG10,CAV,7110,,,Gebührenkategorie derKonzessionsabgabe,Soll [219],
196,Gemeinderabatt,SG8,,,,,,Kann [25],
197,Gemeinderabatt,SG8,,,,,,Kann [25],
198,Gemeinderabatt,SG8,SEQ,,,,,Muss,
199,Gemeinderabatt,SG8,SEQ,1229,Z12,,Gemeinderabatt,X,Gemeinderabatt
200,Gemeinderabatt,SG9,,,,,,Muss,
201,Gemeinderabatt,SG9,,,,,,Muss,
202,Gemeinderabatt,SG9,QTY,,,,,Muss,
203,Gemeinderabatt,SG9,QTY,6063,Z16,,Gemeinderabatt,X,Gemeinderabatt
204,Gemeinderabatt,SG9,QTY,6060,,,Menge,X [902] ∧[930] ∧[938],
205,Gemeinderabatt,SG9,QTY,6411,P1,,Prozent,X,Prozent
206,Daten der Messlokation,SG8,,,,,,Kann [345],
207,Daten der Messlokation,SG8,,,,,,Kann [345],
208,Daten der Messlokation,SG8,SEQ,,,,,Muss,
209,Daten der Messlokation,SG8,SEQ,1229,Z18,,Daten der Messlokation,X,Daten der Messlokation
210,Referenz auf die ID der Messlokation,SG8,,,,,,,
211,Referenz auf die ID der Messlokation,SG8,,,,,,Muss,
212,Referenz auf die ID der Messlokation,SG8,RFF,,,,,Muss,
213,Referenz auf die ID der Messlokation,SG8,RFF,1153,Z19,,Messlokation,X,Messlokation
214,Referenz auf die ID der Messlokation,SG8,RFF,1154,,,ID der Messlokation,X [951],
215,Zugeordnete Marktpartner,SG10,,,,,,Kann,
216,Zugeordnete Marktpartner,SG10,,,,,,Kann,
217,Zugeordnete Marktpartner,SG10,CCI,,,,,Muss,
218,Zugeordnete Marktpartner,SG10,CCI,7037,ZB3,,ZugeordneterMarktpartner,X,ZugeordneterMarktpartner
219,Messstellenbetreiber,SG10,,,,,,,
220,Messstellenbetreiber,SG10,,,,,,Muss,
221,Messstellenbetreiber,SG10,CAV,,,,,Muss,
222,Messstellenbetreiber,SG10,CAV,7111,Z91,,MSB,X,MSB
223,Messstellenbetreiber,SG10,CAV,1131,,,MP-ID,X,
224,Messstellenbetreiber,SG10,CAV,7110,Z19,,Auf vertraglicherGrundlage gegenüberAnschlussnutzer /Anschlussnehmer,X,Auf vertraglicherGrundlage gegenüberAnschlussnutzer /Anschlussnehmer
225,Grundzuständiger Messstellenbetreiber,SG10,,,,,,,
226,Grundzuständiger Messstellenbetreiber,SG10,,,,,,Muss,
227,Grundzuständiger Messstellenbetreiber,SG10,CAV,,,,,Muss,
228,Grundzuständiger Messstellenbetreiber,SG10,CAV,7111,ZF0,,gMSB,X,gMSB
229,Grundzuständiger Messstellenbetreiber,SG10,CAV,1131,,,MP-ID,X,
230,Gasqualität,SG10,,,,,,Kann,
231,Gasqualität,SG10,,,,,,Kann,
232,Gasqualität,SG10,CCI,,,,,Muss,
233,Gasqualität,SG10,CCI,7037,Y02,,Gasqualität,X,Gasqualität
234,Gasqualität,SG10,,,,,,,
235,Gasqualität,SG10,,,,,,Muss,
236,Gasqualität,SG10,CAV,,,,,Muss,
237,Gasqualität,SG10,CAV,7111,Y04,,H-Gas,X,H-Gas
238,Kunde des Netzbetreibers,SG12,,,,,,Kann [558],
239,Kunde des Netzbetreibers,SG12,,,,,,Kann [558],
240,Kunde des Netzbetreibers,SG12,NAD,,,,,Muss,
241,Kunde des Netzbetreibers,SG12,NAD,3035,Z25,,Kunde des NB,X,Kunde des NB
242,Kunde des Netzbetreibers,SG12,NAD,3036,,,Name,X,
243,Kunde des Netzbetreibers,SG12,NAD,3045,Z01,,Struktur vonPersonennamen,X,Struktur vonPersonennamen
244,Korrespondenzanschrift des Kunde des Netzbetreibers,SG12,,,,,,Kann [558],
245,Korrespondenzanschrift des Kunde des Netzbetreibers,SG12,,,,,,Kann [558],
246,Korrespondenzanschrift des Kunde des Netzbetreibers,SG12,NAD,,,,,Muss,
247,Korrespondenzanschrift des Kunde des Netzbetreibers,SG12,NAD,3035,Z26,,Korrespondenzanschriftdes Kunden des NB,X,Korrespondenzanschriftdes Kunden des NB
248,Korrespondenzanschrift des Kunde des Netzbetreibers,SG12,NAD,3036,,,Name,X,
249,Korrespondenzanschrift des Kunde des Netzbetreibers,SG12,NAD,3045,Z01,,Struktur vonPersonennamen,X,Struktur vonPersonennamen
250,Korrespondenzanschrift des Kunde des Netzbetreibers,SG12,NAD,3042,,,Straße und Hausnummer oderPostfach,X,
251,Korrespondenzanschrift des Kunde des Netzbetreibers,SG12,NAD,3164,,,Ort,X,
252,Korrespondenzanschrift des Kunde des Netzbetreibers,SG12,NAD,3251,,,Postleitzahl,M [268]S [166],
253,Korrespondenzanschrift des Kunde des Netzbetreibers,SG12,NAD,3207,,,"Ländername, Code",X,
254,Netzanschlusseigentümer,SG12,,,,,,Kann [558],
255,Netzanschlusseigentümer,SG12,,,,,,Kann [558],
256,Netzanschlusseigentümer,SG12,NAD,,,,,Muss,
257,Netzanschlusseigentümer,SG12,NAD,3035,EO,,Netzanschlusseigentümer,X,Netzanschlusseigentümer
258,Netzanschlusseigentümer,SG12,NAD,3036,,,Name,X,
259,Netzanschlusseigentümer,SG12,NAD,3045,Z01,,Struktur vonPersonennamen,X,Struktur vonPersonennamen
260,Netzanschlusseigentümer,SG12,NAD,3042,,,Straße und Hausnummer oderPostfach,X,
261,Netzanschlusseigentümer,SG12,NAD,3164,,,Ort,X,
262,Netzanschlusseigentümer,SG12,NAD,3251,,,Postleitzahl,M [268]S [166],
263,Netzanschlusseigentümer,SG12,NAD,3207,,,"Ländername, Code",Muss,
264,Hausverwalter,SG12,,,,,,Kann [558],
265,Hausverwalter,SG12,,,,,,Kann [558],
266,Hausverwalter,SG12,NAD,,,,,Muss,
267,Hausverwalter,SG12,NAD,3035,DDO,,Location manager,X,Location manager
268,Hausverwalter,SG12,NAD,3036,,,Name,X,
269,Hausverwalter,SG12,NAD,3045,Z01,,Struktur vonPersonennamen,X,Struktur vonPersonennamen
270,Hausverwalter,SG12,NAD,3042,,,Straße und Hausnummer oderPostfach,X,
271,Hausverwalter,SG12,NAD,3164,,,Ort,X,
272,Hausverwalter,SG12,NAD,3251,,,Postleitzahl,M [268]S [166],
273,Hausverwalter,SG12,NAD,3207,,,"Ländername, Code",Muss,
274,Marktlokationsanschrift,SG12,,,,,,Kann,
275,Marktlokationsanschrift,SG12,,,,,,Kann,
276,Marktlokationsanschrift,SG12,NAD,,,,,Muss,
277,Marktlokationsanschrift,SG12,NAD,3035,DP,,Lieferanschrift,X,Lieferanschrift
278,Marktlokationsanschrift,SG12,NAD,3124,,,Zusatzinformation zurIdentifizierung,K,
279,Marktlokationsanschrift,SG12,NAD,3042,,,Straße und Hausnummer oderPostfach,S [166]M [212],
280,Marktlokationsanschrift,SG12,NAD,3164,,,Ort,X,
281,Marktlokationsanschrift,SG12,NAD,3251,,,Postleitzahl,X,
282,Marktlokationsanschrift,SG12,NAD,3207,,,"Ländername, Code",X,
283,Nachrichten-Endesegment,,,,,,,Muss,
284,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
285,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
