,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
139,Kunde des Lieferanten,SG12,NAD,3035,Z09,,Kunde des LF,,Kunde des LF
140,Kunde des Lieferanten,SG12,NAD,3036,,,Name,,
141,Kunde des Lieferanten,SG12,NAD,3045,Z01,,Struktur vonPersonennamen,,Struktur vonPersonennamen
142,Kundennummer beim Altlieferant,SG12,,,,,,,
143,Kundennummer beim Altlieferant,SG12,,,,,,,
144,Kundennummer beim Altlieferant,SG12,RFF,,,,,,
145,Kundennummer beim Altlieferant,SG12,RFF,1153,Z01,,Kundennummer beimAltlieferanten,,Kundennummer beimAltlieferanten
146,Kundennummer beim Altlieferant,SG12,RFF,1154,,,Kundennummer beim LFA,,
147,Marktlokationsanschrift,SG12,,,,,,,
148,Marktlokationsanschrift,SG12,,,,,,,
149,Marktlokationsanschrift,SG12,NAD,,,,,,
150,Marktlokationsanschrift,SG12,NAD,3035,DP,,Lieferanschrift,,Lieferanschrift
151,Marktlokationsanschrift,SG12,NAD,3124,,,Zusatzinformation zur,,
152,Marktlokationsanschrift,SG12,NAD,3042,,,Straße und Hausnummer oderPostfach,,
153,Marktlokationsanschrift,SG12,NAD,3164,,,Ort,,
154,Marktlokationsanschrift,SG12,NAD,3251,,,Postleitzahl,,
155,Marktlokationsanschrift,SG12,NAD,3207,,,"Ländername, Code",,
156,Nachrichten-Endesegment,,,,,,,Muss,
157,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
158,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
