,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
149,Art der Volumenerfassung,SG10,CAV,,,,,Soll [166],
150,Art der Volumenerfassung,SG10,CAV,7111,ZC0,,Art derVolumenerfassung,X,Art derVolumenerfassung
151,Art der Volumenerfassung,SG10,CAV,7110,Z16,,Hochfrequenzsonde,X,Hochfrequenzsonde
152,Mengenumwerterdaten,SG8,,,,,,Soll [133]∧ [530],
153,Mengenumwerterdaten,SG8,,,,,,Soll [133]∧ [530],
154,Mengenumwerterdaten,SG8,SEQ,,,,,Muss,
155,Mengenumwerterdaten,SG8,SEQ,1229,Z09,,Mengenumwerter-Daten,X,Mengenumwerter-Daten
156,Referenz auf die Gerätenummer,SG8,,,,,,,
157,Referenz auf die Gerätenummer,SG8,,,,,,Muss,
158,Referenz auf die Gerätenummer,SG8,RFF,,,,,Muss,
159,Referenz auf die Gerätenummer,SG8,RFF,1153,MG,,Gerätenummer desZählers,X,Gerätenummer desZählers
160,Referenz auf die Gerätenummer,SG8,RFF,1154,,,Gerätenummer,X,
161,Mengenumwerter,SG10,,,,,,Muss,
162,Mengenumwerter,SG10,,,,,,Muss,
163,Mengenumwerter,SG10,CCI,,,,,Muss,
164,Mengenumwerter,SG10,CCI,7037,Z64,,Mengenumwerter,X,Mengenumwerter
165,Identifikation / Nummer des Gerätes,SG10,,,,,,,
166,Identifikation / Nummer des Gerätes,SG10,,,,,,Muss,
167,Identifikation / Nummer des Gerätes,SG10,CAV,,,,,Muss,
168,Identifikation / Nummer des Gerätes,SG10,CAV,7111,Z30,,Gerätenummer,X,Gerätenummer
169,Identifikation / Nummer des Gerätes,SG10,CAV,7110,,,Gerätenummer,X,
170,Mengenumwertertyp,SG10,,,,,,,
171,Mengenumwertertyp,SG10,,,,,,Muss,
172,Mengenumwertertyp,SG10,CAV,,,,,Muss,
173,Mengenumwertertyp,SG10,CAV,7111,DMU,,Dichtemengenumwerter,X,Dichtemengenumwerter
174,Art der Volumenerfassung,SG10,,,,,,,
175,Art der Volumenerfassung,SG10,,,,,,Soll [166],
176,Art der Volumenerfassung,SG10,CAV,,,,,Soll [166],
177,Art der Volumenerfassung,SG10,CAV,7111,ZC0,,Art derVolumenerfassung,X,Art derVolumenerfassung
178,Art der Volumenerfassung,SG10,CAV,7110,Z17,,Kennlinienkorrektur,X,Kennlinienkorrektur
179,OBIS-Daten der Zähleinrichtung / Mengenumwerter,SG8,,,,,,Muss[530] ∧([2287] ∨[2353]),
180,OBIS-Daten der Zähleinrichtung / Mengenumwerter,SG8,,,,,,Muss[530] ∧([2287] ∨[2353]),
181,OBIS-Daten der Zähleinrichtung / Mengenumwerter,SG8,SEQ,,,,,Muss,
182,OBIS-Daten der Zähleinrichtung / Mengenumwerter,SG8,SEQ,1229,Z20,,OBIS-Daten derZähleinrichtung,X,OBIS-Daten derZähleinrichtung
183,Referenz auf die Gerätenummer,SG8,,,,,,,
184,Referenz auf die Gerätenummer,SG8,,,,,,Muss [655],
185,Referenz auf die Gerätenummer,SG8,RFF,,,,,Muss [655],
186,Referenz auf die Gerätenummer,SG8,RFF,1153,MG,,Gerätenummer desZählers,X [442],Gerätenummer desZählers
187,Referenz auf die Gerätenummer,SG8,RFF,1154,,,Gerätenummer,X,
188,Referenz auf die ID einer Messlokation,SG8,,,,,,,
189,Referenz auf die ID einer Messlokation,SG8,,,,,,Muss,
190,Referenz auf die ID einer Messlokation,SG8,RFF,,,,,Muss,
191,Referenz auf die ID einer Messlokation,SG8,RFF,1153,Z19,,Messlokation,X,Messlokation
192,Referenz auf die ID einer Messlokation,SG8,RFF,1154,,,ID einer Messlokation,X [951],
193,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,,,,,,,
194,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,,,,,,Muss,
195,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,PIA,,,,,Muss,
196,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,PIA,4347,5,,Produktidentifikation,X,Produktidentifikation
197,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,PIA,7140,,,OBIS-Kennzahl derZähleinrichtung,X [324],
198,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,PIA,7143,SRW,,OBIS-Kennzahl,X,OBIS-Kennzahl
199,Wertegranularität,SG10,,,,,,Muss[274],
200,Wertegranularität,SG10,,,,,,Muss[274],
201,Wertegranularität,SG10,CCI,,,,,Muss,
202,Wertegranularität,SG10,CCI,7037,ZE4,,Wertegranularität,X,Wertegranularität
203,Wertegranularität,SG10,,,,,,,
204,Wertegranularität,SG10,,,,,,Muss,
205,Wertegranularität,SG10,CAV,,,,,Muss,
206,Wertegranularität,SG10,CAV,7111,ZD9,,Jährlich,X,Jährlich
207,Vor- und Nachkommastellen des Zählwerks,SG10,,,,,,Muss[274],
208,Vor- und Nachkommastellen des Zählwerks,SG10,,,,,,Muss[274],
209,Vor- und Nachkommastellen des Zählwerks,SG10,CCI,,,,,Muss,
210,Vor- und Nachkommastellen des Zählwerks,SG10,CCI,7059,11,,Produkt,X,Produkt
211,Vor- und Nachkommastellen des Zählwerks,SG10,CCI,7037,Z33,,Vor- undNachkommastellendes Zählwerkes,X,Vor- undNachkommastellendes Zählwerkes
212,Vor- und Nachkommastellen des Zählwerks,SG10,,,,,,,
213,Vor- und Nachkommastellen des Zählwerks,SG10,,,,,,Muss,
214,Vor- und Nachkommastellen des Zählwerks,SG10,CAV,,,,,Muss,
215,Vor- und Nachkommastellen des Zählwerks,SG10,CAV,7110,,,Angabe derVorkommastelle,X,
216,Vor- und Nachkommastellen des Zählwerks,SG10,CAV,7110,,,Angabe derNachkommastelle,X,
217,Bezeichnung des Zählwerks auf dem Gerät,SG10,,,,,,Muss[123] ∧[274],
218,Bezeichnung des Zählwerks auf dem Gerät,SG10,,,,,,Muss[123] ∧[274],
219,Bezeichnung des Zählwerks auf dem Gerät,SG10,CCI,,,,,Muss,
220,Bezeichnung des Zählwerks auf dem Gerät,SG10,CCI,7037,Z63,,LokaleKennzeichnung zuKontrollzwecken,X,LokaleKennzeichnung zuKontrollzwecken
221,Bezeichnung des Zählwerks auf dem Gerät,SG10,CCI,7036,,,Bezeichnung des Zählwerksauf dem Gerät,X,
222,Kommunikationseinrichtu ngsdaten,SG8,,,,,,Muss[2119]Soll [133]∧ [530],
223,Kommunikationseinrichtu ngsdaten,SG8,,,,,,Muss[2119]Soll [133]∧ [530],
224,Kommunikationseinrichtu ngsdaten,SG8,SEQ,,,,,Muss,
225,Kommunikationseinrichtu ngsdaten,SG8,SEQ,1229,Z05,,Kommunikationseinrichtungsdaten,X,Kommunikationseinrichtungsdaten
226,Referenz auf die Gerätenummer,SG8,,,,,,,
227,Referenz auf die Gerätenummer,SG8,,,,,,Muss,
228,Referenz auf die Gerätenummer,SG8,RFF,,,,,Muss,
229,Referenz auf die Gerätenummer,SG8,RFF,1153,MG,,Gerätenummer desZählers,X,Gerätenummer desZählers
230,Referenz auf die Gerätenummer,SG8,RFF,1154,,,Gerätenummer,X,
231,Kommunikationseinrichtu ng,SG10,,,,,,Muss,
232,Kommunikationseinrichtu ng,SG10,,,,,,Muss,
233,Kommunikationseinrichtu ng,SG10,CCI,,,,,Muss,
234,Kommunikationseinrichtu ng,SG10,CCI,7037,Z26,,Kommunikationseinrichtung,X,Kommunikationseinrichtung
235,Identifikation / Nummer des Gerätes,SG10,,,,,,,
236,Identifikation / Nummer des Gerätes,SG10,,,,,,Muss,
237,Identifikation / Nummer des Gerätes,SG10,CAV,,,,,Muss,
238,Identifikation / Nummer des Gerätes,SG10,CAV,7111,Z30,,Gerätenummer,X,Gerätenummer
239,Identifikation / Nummer des Gerätes,SG10,CAV,7110,,,Gerätenummer,X,
240,Kommunikationseinrichtu ngstyp,SG10,,,,,,,
241,Kommunikationseinrichtu ngstyp,SG10,,,,,,Muss,
242,Kommunikationseinrichtu ngstyp,SG10,CAV,,,,,Muss,
243,Kommunikationseinrichtu ngstyp,SG10,CAV,7111,GSM,,GSM/GPRS/UMTS-Kom.-Einr.,X,GSM/GPRS/UMTS-Kom.-Einr.
244,Smartmeter-Gateway,SG8,,,,,,Soll [130],
245,Smartmeter-Gateway,SG8,,,,,,Soll [130],
246,Smartmeter-Gateway,SG8,SEQ,,,,,Muss,
247,Smartmeter-Gateway,SG8,SEQ,1229,Z13,,Smartmeter-Gateway,X,Smartmeter-Gateway
248,Smartmeter-Gateway,SG10,,,,,,Muss,
249,Smartmeter-Gateway,SG10,,,,,,Muss,
250,Smartmeter-Gateway,SG10,CCI,,,,,Muss,
251,Smartmeter-Gateway,SG10,CCI,7037,Z75,,Smartmeter-Gateway,X,Smartmeter-Gateway
252,Identifikation / Nummer des Gerätes,SG10,,,,,,,
253,Identifikation / Nummer des Gerätes,SG10,,,,,,Muss,
254,Identifikation / Nummer des Gerätes,SG10,CAV,,,,,Muss,
255,Identifikation / Nummer des Gerätes,SG10,CAV,7111,Z30,,Gerätenummer,X,Gerätenummer
256,Identifikation / Nummer des Gerätes,SG10,CAV,7110,,,Gerätenummer,X [952],
257,Nachrichten- Endesegment,,,,,,,Muss,
258,Nachrichten- Endesegment,,UNT,0074,,,Anzahl der Segmente ineiner Nachricht,X,
259,Nachrichten- Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
