,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
131,Netznutzungsabrechnungsi ntervall des NB,SG6,,,,,,Muss,
132,Netznutzungsabrechnungsi ntervall des NB,SG6,DTM,,,,,Muss,
133,Netznutzungsabrechnungsi ntervall des NB,SG6,DTM,2005,Z22,,Netznutzungsabrechnungs- bzw.Einspeisevergütungsintervall des NB,X,Netznutzungsabrechnungs- bzw.Einspeisevergütungsintervall des NB
134,Netznutzungsabrechnungsi ntervall des NB,SG6,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X,
135,Netznutzungsabrechnungsi ntervall des NB,SG6,DTM,2379,802,,Monat,X,Monat
136,Daten der Marktlokation,SG8,,,,,,Muss,
137,Daten der Marktlokation,SG8,,,,,,Muss,
138,Daten der Marktlokation,SG8,SEQ,,,,,Muss,
139,Daten der Marktlokation,SG8,SEQ,1229,Z01,,Daten der Marktlokation,X,Daten der Marktlokation
140,Veranschlagte Jahresmenge gesamt,SG9,,,,,,Muss [106]∧ [513],
141,Veranschlagte Jahresmenge gesamt,SG9,,,,,,Muss [106]∧ [513],
142,Veranschlagte Jahresmenge gesamt,SG9,QTY,,,,,Muss,
143,Veranschlagte Jahresmenge gesamt,SG9,QTY,6063,31,,VeranschlagteJahresmenge Gesamt,X,VeranschlagteJahresmenge Gesamt
144,Veranschlagte Jahresmenge gesamt,SG9,QTY,6060,,,Mengenangabe,X [902] ∧[937],
145,Veranschlagte Jahresmenge gesamt,SG9,QTY,6411,KWH,,Kilowattstunde,X,Kilowattstunde
146,TUM Kundenwert,SG9,,,,,,Soll [106] ∧[108],
147,TUM Kundenwert,SG9,,,,,,Soll [106] ∧[108],
148,TUM Kundenwert,SG9,QTY,,,,,Muss,
149,TUM Kundenwert,SG9,QTY,6063,Y02,,Kundenwert,X,Kundenwert
150,TUM Kundenwert,SG9,QTY,6060,,,Mengenangabe,X [902] ∧[907],
151,TUM Kundenwert,SG9,QTY,6411,KWH,,Kilowattstunde,X,Kilowattstunde
152,Bilanzkreis,SG10,,,,,,Muss [2061]∧ [64],
153,Bilanzkreis,SG10,,,,,,Muss [2061]∧ [64],
154,Bilanzkreis,SG10,CCI,,,,,Muss,
155,Bilanzkreis,SG10,CCI,7059,Z19,,Bilanzkreis,X,Bilanzkreis
156,Bilanzkreis,SG10,CCI,7037,,,Bilanzkreis,X,
157,Marktgebiet,SG10,,,,,,Muss,
158,Marktgebiet,SG10,,,,,,Muss,
159,Marktgebiet,SG10,CCI,,,,,Muss,
160,Marktgebiet,SG10,CCI,7059,Z21,,Marktgebiet,X,Marktgebiet
161,Marktgebiet,SG10,CCI,7037,,,Marktgebiet,X,
162,Druckebene der Marktlokation,SG10,,,,,,Muss,
163,Druckebene der Marktlokation,SG10,,,,,,Muss,
164,Druckebene der Marktlokation,SG10,CCI,,,,,Muss,
165,Druckebene der Marktlokation,SG10,CCI,7037,Y01,,Druckebene derMarktlokation,X,Druckebene derMarktlokation
166,Druckebene der Marktlokation,SG10,,,,,,,
167,Druckebene der Marktlokation,SG10,,,,,,Muss,
168,Druckebene der Marktlokation,SG10,CAV,,,,,Muss,
169,Druckebene der Marktlokation,SG10,CAV,7111,Y01,,Hochdruck,X,Hochdruck
170,Prognosegrundlage der Marktlokation,SG10,,,,,,Muss,
171,Prognosegrundlage der Marktlokation,SG10,,,,,,Muss,
172,Prognosegrundlage der Marktlokation,SG10,CCI,,,,,Muss,
173,Prognosegrundlage der Marktlokation,SG10,CCI,7037,ZC0,,Prognose auf Basis vonWerten,X,Prognose auf Basis vonWerten
174,Gruppenzuordnung (nach EnWG) ,SG10,,,,,,Muss,
175,Gruppenzuordnung (nach EnWG) ,SG10,,,,,,Muss,
176,Gruppenzuordnung (nach EnWG) ,SG10,CCI,,,,,Muss,
177,Gruppenzuordnung (nach EnWG) ,SG10,CCI,7037,Z15,,Haushaltskunde gem.EnWG,X,Haushaltskunde gem.EnWG
178,Fallgruppenzuordnung,SG10,,,,,,Muss [19],
179,Fallgruppenzuordnung,SG10,,,,,,Muss [19],
180,Fallgruppenzuordnung,SG10,CCI,,,,,Muss,
181,Fallgruppenzuordnung,SG10,CCI,7037,Z17,,Fallgruppenzuordnungnach GABi Gas,X,Fallgruppenzuordnungnach GABi Gas
182,Fallgruppenzuordnung,SG10,CCI,1131,GABi-,,Nominierungsersatzverfa,X,Nominierungsersatzverfa
183,Netznutzung,SG10,,,,,,Muss,
184,Netznutzung,SG10,,,,,,Muss,
185,Netznutzung,SG10,CCI,,,,,Muss,
186,Netznutzung,SG10,CCI,7037,Z88,,Netznutzung,X,Netznutzung
187,Netznutzungsvertrag,SG10,,,,,,,
188,Netznutzungsvertrag,SG10,,,,,,Muss,
189,Netznutzungsvertrag,SG10,CAV,,,,,Muss,
190,Netznutzungsvertrag,SG10,CAV,7111,Z74,,Netznutzungsvertrag,X,Netznutzungsvertrag
191,Netznutzungsvertrag,SG10,CAV,7110,Z08,,Direkter Vertragzwischen Kunden und NB,X,Direkter Vertragzwischen Kunden und NB
192,Zahlung der Netznutzung,SG10,,,,,,,
193,Zahlung der Netznutzung,SG10,,,,,,Muss,
194,Zahlung der Netznutzung,SG10,CAV,,,,,Muss,
195,Zahlung der Netznutzung,SG10,CAV,7111,Z73,,Zahlung der Netznutzung,X,Zahlung der Netznutzung
196,Zahlung der Netznutzung,SG10,CAV,7110,Z10,,Kunde,X [216],Kunde
197,Netznutzungsabrechnungsv ariante,SG10,,,,,,,
198,Netznutzungsabrechnungsv ariante,SG10,,,,,,Muss,
199,Netznutzungsabrechnungsv ariante,SG10,CAV,,,,,Muss,
200,Netznutzungsabrechnungsv ariante,SG10,CAV,7111,ZB1,,Netznutzungsabrechnungsvariante,X,Netznutzungsabrechnungsvariante
201,Netznutzungsabrechnungsv ariante,SG10,CAV,7110,Z14,,Arbeitspreis/Grundpreis,X,Arbeitspreis/Grundpreis
202,Betriebszustand der Marktlokation,SG10,,,,,,,
203,Betriebszustand der Marktlokation,SG10,,,,,,,
204,Betriebszustand der Marktlokation,SG10,CCI,,,,,,
205,Betriebszustand der Marktlokation,SG10,CCI,7059,Z42,,Betriebszustand derMarktlokation,,Betriebszustand derMarktlokation
206,Betriebszustand der Marktlokation,SG10,CCI,7037,ZB9,,Marktlokation gesperrt,,Marktlokation gesperrt
207,OBIS-Daten der Marktlokation,SG8,,,,,,Muss,
208,OBIS-Daten der Marktlokation,SG8,,,,,,Muss,
209,OBIS-Daten der Marktlokation,SG8,SEQ,,,,,Muss,
210,OBIS-Daten der Marktlokation,SG8,SEQ,1229,Z02,,OBIS-Daten derMarktlokation,X,OBIS-Daten derMarktlokation
211,OBIS-Kennzahl der Marktlokation,SG8,,,,,,,
212,OBIS-Kennzahl der Marktlokation,SG8,,,,,,Muss,
213,OBIS-Kennzahl der Marktlokation,SG8,PIA,,,,,Muss,
214,OBIS-Kennzahl der Marktlokation,SG8,PIA,4347,5,,Produktidentifikation,X,Produktidentifikation
215,OBIS-Kennzahl der Marktlokation,SG8,PIA,7140,,,OBIS-Kennzahl der Marktlokation,X [315],
216,OBIS-Kennzahl der Marktlokation,SG8,PIA,7143,SRW,,OBIS-Kennzahl,X,OBIS-Kennzahl
217,Wertegranularität,SG10,,,,,,Muss [257],
218,Wertegranularität,SG10,,,,,,Muss [257],
219,Wertegranularität,SG10,CCI,,,,,Muss,
220,Wertegranularität,SG10,CCI,7037,ZE4,,Wertegranularität,X,Wertegranularität
221,Wertegranularität,SG10,,,,,,,
222,Wertegranularität,SG10,,,,,,Muss,
223,Wertegranularität,SG10,CAV,,,,,Muss,
224,Wertegranularität,SG10,CAV,7111,ZD9,,Jährlich,X,Jährlich
225,Konzessionsabgabedaten,SG8,,,,,,Muss [2335],
226,Konzessionsabgabedaten,SG8,,,,,,Muss [2335],
227,Konzessionsabgabedaten,SG8,SEQ,,,,,Muss,
228,Konzessionsabgabedaten,SG8,SEQ,1229,Z07,,Konzessionsabgabedaten,X,Konzessionsabgabedaten
229,Referenz auf die OBIS- Kennzahl der Marktlokation,SG8,,,,,,,
230,Referenz auf die OBIS- Kennzahl der Marktlokation,SG8,,,,,,Muss,
231,Referenz auf die OBIS- Kennzahl der Marktlokation,SG8,RFF,,,,,Muss,
232,Referenz auf die OBIS- Kennzahl der Marktlokation,SG8,RFF,1153,Z10,,OBIS-Kennzahl,X,OBIS-Kennzahl
233,Referenz auf die OBIS- Kennzahl der Marktlokation,SG8,RFF,1154,,,OBIS-Kennzahl,X,
234,Zuordnung Konzessionsabgabe,SG10,,,,,,Muss,
235,Zuordnung Konzessionsabgabe,SG10,,,,,,Muss,
236,Zuordnung Konzessionsabgabe,SG10,CCI,,,,,Muss,
237,Zuordnung Konzessionsabgabe,SG10,CCI,7037,Z08,,Konzessionsabgabe,X,Konzessionsabgabe
238,Konzessionsabgabe,SG10,,,,,,,
239,Konzessionsabgabe,SG10,,,,,,Muss,
240,Konzessionsabgabe,SG10,CAV,,,,,Muss,
241,Konzessionsabgabe,SG10,CAV,7111,KAS,,"für allekonzessionsvertraglichenSonderregelungen, dienicht in die Systematikder KAV eingegliedertsind",X,"für allekonzessionsvertraglichenSonderregelungen, dienicht in die Systematikder KAV eingegliedertsind"
242,Konzessionsabgabe,SG10,CAV,7110,,,Konzessionsabgabe in Euro/kWh,Muss [912]∧ [914][128] ,
243,Konzessionsabgabe,SG10,CAV,7110,,,Gebührenkategorie derKonzessionsabgabe,Soll [219],
244,Gemeinderabatt,SG8,,,,,,Muss,
245,Gemeinderabatt,SG8,,,,,,Muss,
246,Gemeinderabatt,SG8,SEQ,,,,,Muss,
247,Gemeinderabatt,SG8,SEQ,1229,Z12,,Gemeinderabatt,X,Gemeinderabatt
248,Gemeinderabatt,SG9,,,,,,Muss,
249,Gemeinderabatt,SG9,,,,,,Muss,
250,Gemeinderabatt,SG9,QTY,,,,,Muss,
251,Gemeinderabatt,SG9,QTY,6063,Z16,,Gemeinderabatt,X,Gemeinderabatt
252,Gemeinderabatt,SG9,QTY,6060,,,Menge,X [902] ∧[930] ∧[938],
253,Gemeinderabatt,SG9,QTY,6411,P1,,Prozent,X,Prozent
254,Daten der Messlokation,SG8,,,,,,Muss [2284],
255,Daten der Messlokation,SG8,,,,,,Muss [2284],
256,Daten der Messlokation,SG8,SEQ,,,,,Muss,
257,Daten der Messlokation,SG8,SEQ,1229,Z18,,Daten der Messlokation,X,Daten der Messlokation
258,Referenz auf die ID der Messlokation,SG8,,,,,,,
259,Referenz auf die ID der Messlokation,SG8,,,,,,Muss,
260,Referenz auf die ID der Messlokation,SG8,RFF,,,,,Muss,
261,Referenz auf die ID der Messlokation,SG8,RFF,1153,Z19,,Messlokation,X,Messlokation
262,Referenz auf die ID der Messlokation,SG8,RFF,1154,,,ID der Messlokation,X [951],
263,Zugeordnete Marktpartner,SG10,,,,,,Muss,
264,Zugeordnete Marktpartner,SG10,,,,,,Muss,
265,Zugeordnete Marktpartner,SG10,CCI,,,,,Muss,
266,Zugeordnete Marktpartner,SG10,CCI,7037,ZB3,,ZugeordneterMarktpartner,X,ZugeordneterMarktpartner
267,Messstellenbetreiber,SG10,,,,,,,
268,Messstellenbetreiber,SG10,,,,,,Muss,
269,Messstellenbetreiber,SG10,CAV,,,,,Muss,
270,Messstellenbetreiber,SG10,CAV,7111,Z91,,MSB,X,MSB
271,Messstellenbetreiber,SG10,CAV,1131,,,MP-ID,X,
272,Messstellenbetreiber,SG10,CAV,7110,Z19,,Auf vertraglicherGrundlage gegenüberAnschlussnutzer /Anschlussnehmer,X,Auf vertraglicherGrundlage gegenüberAnschlussnutzer /Anschlussnehmer
273,Grundzuständiger Messstellenbetreiber,SG10,,,,,,,
274,Grundzuständiger Messstellenbetreiber,SG10,,,,,,Muss,
275,Grundzuständiger Messstellenbetreiber,SG10,CAV,,,,,Muss,
276,Grundzuständiger Messstellenbetreiber,SG10,CAV,7111,ZF0,,gMSB,X,gMSB
277,Grundzuständiger Messstellenbetreiber,SG10,CAV,1131,,,MP-ID,X,
278,Gasqualität,SG10,,,,,,Muss,
279,Gasqualität,SG10,,,,,,Muss,
280,Gasqualität,SG10,CCI,,,,,Muss,
281,Gasqualität,SG10,CCI,7037,Y02,,Gasqualität,X,Gasqualität
282,Gasqualität,SG10,,,,,,,
283,Gasqualität,SG10,,,,,,Muss,
284,Gasqualität,SG10,CAV,,,,,Muss,
285,Gasqualität,SG10,CAV,7111,Y04,,H-Gas,X,H-Gas
286,Zähleinrichtungsdaten,SG8,,,,,,Muss [2286],
287,Zähleinrichtungsdaten,SG8,,,,,,Muss [2286],
288,Zähleinrichtungsdaten,SG8,SEQ,,,,,Muss,
289,Zähleinrichtungsdaten,SG8,SEQ,1229,Z03,,Zähleinrichtungsdaten,X,Zähleinrichtungsdaten
290,Referenz auf die ID einer Messlokation,SG8,,,,,,,
291,Referenz auf die ID einer Messlokation,SG8,,,,,,Muss,
292,Referenz auf die ID einer Messlokation,SG8,RFF,,,,,Muss,
293,Referenz auf die ID einer Messlokation,SG8,RFF,1153,Z19,,Messlokation,X,Messlokation
294,Referenz auf die ID einer Messlokation,SG8,RFF,1154,,,ID einer Messlokation,X [951],
295,Zählertyp,SG10,,,,,,Muss,
296,Zählertyp,SG10,,,,,,Muss,
297,Zählertyp,SG10,CCI,,,,,Muss,
298,Zählertyp,SG10,CCI,7037,E13,,Zählertyp,X,Zählertyp
299,Zählertyp,SG10,,,,,,,
300,Zählertyp,SG10,,,,,,Muss,
301,Zählertyp,SG10,CAV,,,,,Muss,
302,Zählertyp,SG10,CAV,7111,NMG,,neue MesseinrichtungGas nach MsbG,X,neue MesseinrichtungGas nach MsbG
303,Zählergröße,SG10,,,,,,,
304,Zählergröße,SG10,,,,,,Muss,
305,Zählergröße,SG10,CAV,,,,,Muss,
306,Zählergröße,SG10,CAV,7110,G10,,Gaszähler G10,X,Gaszähler G10
307,Identifikation / Nummer des Gerätes,SG10,,,,,,,
308,Identifikation / Nummer des Gerätes,SG10,,,,,,Muss,
309,Identifikation / Nummer des Gerätes,SG10,CAV,,,,,Muss,
310,Identifikation / Nummer des Gerätes,SG10,CAV,7111,Z30,,Gerätenummer,X,Gerätenummer
311,Identifikation / Nummer des Gerätes,SG10,CAV,7110,,,Gerätenummer,X,
312,Messwerterfassung an der Zähleinrichtung,SG10,,,,,,Muss,
313,Messwerterfassung an der Zähleinrichtung,SG10,,,,,,Muss,
314,Messwerterfassung an der Zähleinrichtung,SG10,CCI,,,,,Muss,
315,Messwerterfassung an der Zähleinrichtung,SG10,CCI,7037,E12,,Messwerterfassung ander Zähleinrichtung,X,Messwerterfassung ander Zähleinrichtung
316,Messwerterfassung an der Zähleinrichtung,SG10,,,,,,,
317,Messwerterfassung an der Zähleinrichtung,SG10,,,,,,Muss,
318,Messwerterfassung an der Zähleinrichtung,SG10,CAV,,,,,Muss,
319,Messwerterfassung an der Zähleinrichtung,SG10,CAV,7111,AMR,,fernauslesbare Zähler,X,fernauslesbare Zähler
320,Messdatenregistriergeräted aten,SG8,,,,,,Soll [130],
321,Messdatenregistriergeräted aten,SG8,,,,,,Soll [130],
322,Messdatenregistriergeräted aten,SG8,SEQ,,,,,Muss,
323,Messdatenregistriergeräted aten,SG8,SEQ,1229,Z50,,Messdatenregistriergerätedaten,X,Messdatenregistriergerätedaten
324,Referenz auf die ID einer Messlokation,SG8,,,,,,,
325,Referenz auf die ID einer Messlokation,SG8,,,,,,Muss,
326,Referenz auf die ID einer Messlokation,SG8,RFF,,,,,Muss,
327,Referenz auf die ID einer Messlokation,SG8,RFF,1153,Z19,,Messlokation,X,Messlokation
328,Referenz auf die ID einer Messlokation,SG8,RFF,1154,,,ID einer Messlokation,X [951],
329,Messdatenregistriergerät,SG10,,,,,,Muss,
330,Messdatenregistriergerät,SG10,,,,,,Muss,
331,Messdatenregistriergerät,SG10,CCI,,,,,Muss,
332,Messdatenregistriergerät,SG10,CCI,7037,E13,,Zählertyp,X,Zählertyp
333,Identifikation / Nummer des Gerätes,SG10,,,,,,,
334,Identifikation / Nummer des Gerätes,SG10,,,,,,Muss,
335,Identifikation / Nummer des Gerätes,SG10,CAV,,,,,Muss,
