,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
149,Zähleinrichtungsdaten,SG8,,,,,,,
150,Zähleinrichtungsdaten,SG8,,,,,,,
151,Zähleinrichtungsdaten,SG8,SEQ,,,,,,
152,Zähleinrichtungsdaten,SG8,SEQ,1229,Z03,,Zähleinrichtungsdaten,,Zähleinrichtungsdaten
153,Referenz auf die ID einer Messlokation,SG8,,,,,,,
154,Referenz auf die ID einer Messlokation,SG8,,,,,,,
155,Referenz auf die ID einer Messlokation,SG8,RFF,,,,,,
156,Referenz auf die ID einer Messlokation,SG8,RFF,1153,Z19,,Messlokation,,Messlokation
157,Referenz auf die ID einer Messlokation,SG8,RFF,1154,,,ID einer Messlokation,,
158,Zählertyp,SG10,,,,,,,
159,Zählertyp,SG10,,,,,,,
160,Zählertyp,SG10,CCI,,,,,,
161,Zählertyp,SG10,CCI,7037,E13,,Zählertyp,,Zählertyp
162,Zählertyp,SG10,,,,,,,
163,Zählertyp,SG10,,,,,,,
164,Zählertyp,SG10,CAV,,,,,,
165,Zählertyp,SG10,CAV,7111,NMG,,neue MesseinrichtungGas nach MsbG,,neue MesseinrichtungGas nach MsbG
166,Zählergröße,SG10,,,,,,,
167,Zählergröße,SG10,,,,,,,
168,Zählergröße,SG10,CAV,,,,,,
169,Zählergröße,SG10,CAV,7110,G10,,Gaszähler G10,,Gaszähler G10
170,Identifikation / Nummer des Gerätes,SG10,,,,,,,
171,Identifikation / Nummer des Gerätes,SG10,,,,,,,
172,Identifikation / Nummer des Gerätes,SG10,CAV,,,,,,
173,Identifikation / Nummer des Gerätes,SG10,CAV,7111,Z30,,Gerätenummer,,Gerätenummer
174,Identifikation / Nummer des Gerätes,SG10,CAV,7110,,,Gerätenummer,,
175,Art der Volumenerfassung,SG10,,,,,,,
176,Art der Volumenerfassung,SG10,,,,,,,
177,Art der Volumenerfassung,SG10,CAV,,,,,,
178,Art der Volumenerfassung,SG10,CAV,7111,ZC0,,Art derVolumenerfassung,,Art derVolumenerfassung
179,Art der Volumenerfassung,SG10,CAV,7110,Z16,,Hochfrequenzsonde,,Hochfrequenzsonde
180,Befestigungsart Zähleinrichtung,SG10,,,,,,,
181,Befestigungsart Zähleinrichtung,SG10,,,,,,,
182,Befestigungsart Zähleinrichtung,SG10,CCI,,,,,,
183,Befestigungsart Zähleinrichtung,SG10,CCI,7037,Z28,,BefestigungsartZähleinrichtung,,BefestigungsartZähleinrichtung
184,Befestigungsart Zähleinrichtung,SG10,,,,,,,
185,Befestigungsart Zähleinrichtung,SG10,,,,,,,
186,Befestigungsart Zähleinrichtung,SG10,CAV,,,,,,
187,Befestigungsart Zähleinrichtung,SG10,CAV,7111,Z31,,Einstutzen-Zähler,,Einstutzen-Zähler
188,Messwerterfassung an der Zähleinrichtung,SG10,,,,,,,
189,Messwerterfassung an der Zähleinrichtung,SG10,,,,,,,
190,Messwerterfassung an der Zähleinrichtung,SG10,CCI,,,,,,
191,Messwerterfassung an der Zähleinrichtung,SG10,CCI,7037,E12,,Messwerterfassung ander Zähleinrichtung,,Messwerterfassung ander Zähleinrichtung
192,Messwerterfassung an der Zähleinrichtung,SG10,,,,,,,
193,Messwerterfassung an der Zähleinrichtung,SG10,,,,,,,
194,Messwerterfassung an der Zähleinrichtung,SG10,CAV,,,,,,
195,Messwerterfassung an der Zähleinrichtung,SG10,CAV,7111,AMR,,fernauslesbare Zähler,,fernauslesbare Zähler
196,Messdatenregistriergeräted aten,SG8,,,,,,,
197,Messdatenregistriergeräted aten,SG8,,,,,,,
198,Messdatenregistriergeräted aten,SG8,SEQ,,,,,,
199,Messdatenregistriergeräted aten,SG8,SEQ,1229,Z50,,Messdatenregistriergerät,,Messdatenregistriergerät
200,Referenz auf die ID einer Messlokation,SG8,,,,,,,
201,Referenz auf die ID einer Messlokation,SG8,,,,,,,
202,Referenz auf die ID einer Messlokation,SG8,RFF,,,,,,
203,Referenz auf die ID einer Messlokation,SG8,RFF,1153,Z19,,Messlokation,,Messlokation
204,Referenz auf die ID einer Messlokation,SG8,RFF,1154,,,ID einer Messlokation,,
205,Messdatenregistriergerät,SG10,,,,,,,
206,Messdatenregistriergerät,SG10,,,,,,,
207,Messdatenregistriergerät,SG10,CCI,,,,,,
208,Messdatenregistriergerät,SG10,CCI,7037,E13,,Zählertyp,,Zählertyp
209,Identifikation / Nummer des Gerätes,SG10,,,,,,,
210,Identifikation / Nummer des Gerätes,SG10,,,,,,,
211,Identifikation / Nummer des Gerätes,SG10,CAV,,,,,,
212,Identifikation / Nummer des Gerätes,SG10,CAV,7111,Z30,,Gerätenummer,,Gerätenummer
213,Identifikation / Nummer des Gerätes,SG10,CAV,7110,,,Gerätenummer,,
214,Art der Volumenerfassung,SG10,,,,,,,
215,Art der Volumenerfassung,SG10,,,,,,,
216,Art der Volumenerfassung,SG10,CAV,,,,,,
217,Art der Volumenerfassung,SG10,CAV,7111,ZC0,,Art derVolumenerfassung,,Art derVolumenerfassung
218,Art der Volumenerfassung,SG10,CAV,7110,Z16,,Hochfrequenzsonde,,Hochfrequenzsonde
219,Mengenumwerterdaten,SG8,,,,,,,
220,Mengenumwerterdaten,SG8,,,,,,,
221,Mengenumwerterdaten,SG8,SEQ,,,,,,
222,Mengenumwerterdaten,SG8,SEQ,1229,Z09,,Mengenumwerter-Daten,,Mengenumwerter-Daten
223,Referenz auf die Gerätenummer,SG8,,,,,,,
224,Referenz auf die Gerätenummer,SG8,,,,,,,
225,Referenz auf die Gerätenummer,SG8,RFF,,,,,,
226,Referenz auf die Gerätenummer,SG8,RFF,1153,MG,,Gerätenummer desZählers,,Gerätenummer desZählers
227,Referenz auf die Gerätenummer,SG8,RFF,1154,,,Gerätenummer,,
228,Mengenumwerter,SG10,,,,,,,
229,Mengenumwerter,SG10,,,,,,,
230,Mengenumwerter,SG10,CCI,,,,,,
231,Mengenumwerter,SG10,CCI,7037,Z64,,Mengenumwerter,,Mengenumwerter
232,Identifikation / Nummer des Gerätes,SG10,,,,,,,
233,Identifikation / Nummer des Gerätes,SG10,,,,,,,
234,Identifikation / Nummer des Gerätes,SG10,CAV,,,,,,
235,Identifikation / Nummer des Gerätes,SG10,CAV,7111,Z30,,Gerätenummer,,Gerätenummer
236,Identifikation / Nummer des Gerätes,SG10,CAV,7110,,,Gerätenummer,,
237,Mengenumwertertyp,SG10,,,,,,,
238,Mengenumwertertyp,SG10,,,,,,,
239,Mengenumwertertyp,SG10,CAV,,,,,,
240,Mengenumwertertyp,SG10,CAV,7111,DMU,,Dichtemengenumwerter,,Dichtemengenumwerter
241,Art der Volumenerfassung,SG10,,,,,,,
242,Art der Volumenerfassung,SG10,,,,,,,
243,Art der Volumenerfassung,SG10,CAV,,,,,,
244,Art der Volumenerfassung,SG10,CAV,7111,ZC0,,Art derVolumenerfassung,,Art derVolumenerfassung
245,Art der Volumenerfassung,SG10,CAV,7110,Z17,,Kennlinienkorrektur,,Kennlinienkorrektur
246,OBIS-Daten der Zähleinrichtung / Mengenumwerter,SG8,,,,,,,
247,OBIS-Daten der Zähleinrichtung / Mengenumwerter,SG8,,,,,,,
248,OBIS-Daten der Zähleinrichtung / Mengenumwerter,SG8,SEQ,,,,,,
249,OBIS-Daten der Zähleinrichtung / Mengenumwerter,SG8,SEQ,1229,Z20,,OBIS-Daten derZähleinrichtung,,OBIS-Daten derZähleinrichtung
250,Referenz auf die Gerätenummer,SG8,,,,,,,
251,Referenz auf die Gerätenummer,SG8,,,,,,,
252,Referenz auf die Gerätenummer,SG8,RFF,,,,,,
253,Referenz auf die Gerätenummer,SG8,RFF,1153,MG,,Gerätenummer desZählers,,Gerätenummer desZählers
254,Referenz auf die Gerätenummer,SG8,RFF,1154,,,Gerätenummer,,
255,Referenz auf die ID einer Messlokation,SG8,,,,,,,
256,Referenz auf die ID einer Messlokation,SG8,,,,,,,
257,Referenz auf die ID einer Messlokation,SG8,RFF,,,,,,
258,Referenz auf die ID einer Messlokation,SG8,RFF,1153,Z19,,Messlokation,,Messlokation
259,Referenz auf die ID einer Messlokation,SG8,RFF,1154,,,ID einer Messlokation,,
260,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,,,,,,,
261,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,,,,,,,
262,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,PIA,,,,,,
263,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,PIA,4347,5,,Produktidentifikation,,Produktidentifikation
264,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,PIA,7140,,,OBIS-Kennzahl derZähleinrichtung,,
265,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,PIA,7143,SRW,,OBIS-Kennzahl,,OBIS-Kennzahl
266,Wertegranularität,SG10,,,,,,,
267,Wertegranularität,SG10,,,,,,,
268,Wertegranularität,SG10,CCI,,,,,,
269,Wertegranularität,SG10,CCI,7037,ZE4,,Wertegranularität,,Wertegranularität
270,Wertegranularität,SG10,,,,,,,
271,Wertegranularität,SG10,,,,,,,
272,Wertegranularität,SG10,CAV,,,,,,
273,Wertegranularität,SG10,CAV,7111,ZD9,,Jährlich,,Jährlich
274,Vor- und Nachkommastellen des Zählwerks,SG10,,,,,,,
275,Vor- und Nachkommastellen des Zählwerks,SG10,,,,,,,
276,Vor- und Nachkommastellen des Zählwerks,SG10,CCI,,,,,,
277,Vor- und Nachkommastellen des Zählwerks,SG10,CCI,7059,11,,Produkt,,Produkt
278,Vor- und Nachkommastellen des Zählwerks,SG10,CCI,7037,Z33,,Vor- undNachkommastellen desZählwerkes,,Vor- undNachkommastellen desZählwerkes
279,Vor- und Nachkommastellen des Zählwerks,SG10,,,,,,,
280,Vor- und Nachkommastellen des Zählwerks,SG10,,,,,,,
281,Vor- und Nachkommastellen des Zählwerks,SG10,CAV,,,,,,
282,Vor- und Nachkommastellen des Zählwerks,SG10,CAV,7110,,,Angabe der Vorkommastelle,,
283,Vor- und Nachkommastellen des Zählwerks,SG10,CAV,7110,,,Angabe der Nachkommastelle,,
284,Kommunikationseinrichtun gsdaten,SG8,,,,,,,
285,Kommunikationseinrichtun gsdaten,SG8,,,,,,,
286,Kommunikationseinrichtun gsdaten,SG8,SEQ,,,,,,
287,Kommunikationseinrichtun gsdaten,SG8,SEQ,1229,Z05,,Kommunikationseinrichtungsdaten,,Kommunikationseinrichtungsdaten
288,Referenz auf die Gerätenummer,SG8,,,,,,,
289,Referenz auf die Gerätenummer,SG8,,,,,,,
290,Referenz auf die Gerätenummer,SG8,RFF,,,,,,
291,Referenz auf die Gerätenummer,SG8,RFF,1153,MG,,Gerätenummer desZählers,,Gerätenummer desZählers
292,Referenz auf die Gerätenummer,SG8,RFF,1154,,,Gerätenummer,,
293,Kommunikationseinrichtun g,SG10,,,,,,,
294,Kommunikationseinrichtun g,SG10,,,,,,,
295,Kommunikationseinrichtun g,SG10,CCI,,,,,,
296,Kommunikationseinrichtun g,SG10,CCI,7037,Z26,,Kommunikationseinrichtung,,Kommunikationseinrichtung
297,Identifikation / Nummer des Gerätes,SG10,,,,,,,
298,Identifikation / Nummer des Gerätes,SG10,,,,,,,
299,Identifikation / Nummer des Gerätes,SG10,CAV,,,,,,
300,Identifikation / Nummer des Gerätes,SG10,CAV,7111,Z30,,Gerätenummer,,Gerätenummer
301,Identifikation / Nummer des Gerätes,SG10,CAV,7110,,,Gerätenummer,,
302,Kommunikationseinrichtun gstyp,SG10,,,,,,,
303,Kommunikationseinrichtun gstyp,SG10,,,,,,,
304,Kommunikationseinrichtun gstyp,SG10,CAV,,,,,,
305,Kommunikationseinrichtun gstyp,SG10,CAV,7111,GSM,,GSM/GPRS/UMTS-Kom.-Einr.,,GSM/GPRS/UMTS-Kom.-Einr.
306,Smartmeter-Gateway,SG8,,,,,,,
307,Smartmeter-Gateway,SG8,,,,,,,
308,Smartmeter-Gateway,SG8,SEQ,,,,,,
309,Smartmeter-Gateway,SG8,SEQ,1229,Z13,,Smartmeter-Gateway,,Smartmeter-Gateway
310,Smartmeter-Gateway,SG10,,,,,,,
311,Smartmeter-Gateway,SG10,,,,,,,
312,Smartmeter-Gateway,SG10,CCI,,,,,,
313,Smartmeter-Gateway,SG10,CCI,7037,Z75,,Smartmeter-Gateway,,Smartmeter-Gateway
314,Identifikation / Nummer des Gerätes,SG10,,,,,,,
315,Identifikation / Nummer des Gerätes,SG10,,,,,,,
316,Identifikation / Nummer des Gerätes,SG10,CAV,,,,,,
317,Identifikation / Nummer des Gerätes,SG10,CAV,7111,Z30,,Gerätenummer,,Gerätenummer
318,Identifikation / Nummer des Gerätes,SG10,CAV,7110,,,Gerätenummer,,
319,Kunde des Messstellenbetreibers,SG12,,,,,,,
320,Kunde des Messstellenbetreibers,SG12,,,,,,,
321,Kunde des Messstellenbetreibers,SG12,NAD,,,,,,
322,Kunde des Messstellenbetreibers,SG12,NAD,3035,Z07,,Kunde des MSB,,Kunde des MSB
323,Kunde des Messstellenbetreibers,SG12,NAD,3036,,,Name,,
324,Kunde des Messstellenbetreibers,SG12,NAD,3045,Z01,,Struktur vonPersonennamen,,Struktur vonPersonennamen
325,Korrespondenzanschrift des Kunden des Messstellenbetreibers,SG12,,,,,,,
326,Korrespondenzanschrift des Kunden des Messstellenbetreibers,SG12,,,,,,,
327,Korrespondenzanschrift des Kunden des Messstellenbetreibers,SG12,NAD,,,,,,
328,Korrespondenzanschrift des Kunden des Messstellenbetreibers,SG12,NAD,3035,Z08,,Korrespondenzanschriftdes Kunden des MSB,,Korrespondenzanschriftdes Kunden des MSB
329,Korrespondenzanschrift des Kunden des Messstellenbetreibers,SG12,NAD,3036,,,Name,,
330,Korrespondenzanschrift des Kunden des Messstellenbetreibers,SG12,NAD,3045,Z01,,Struktur vonPersonennamen,,Struktur vonPersonennamen
331,Korrespondenzanschrift des Kunden des Messstellenbetreibers,SG12,NAD,3042,,,Straße und Hausnummer oderPostfach,,
332,Korrespondenzanschrift des Kunden des Messstellenbetreibers,SG12,NAD,3164,,,Ort,,
333,Korrespondenzanschrift des Kunden des Messstellenbetreibers,SG12,NAD,3251,,,Postleitzahl,,
334,Korrespondenzanschrift des Kunden des Messstellenbetreibers,SG12,NAD,3207,,,"Ländername, Code",,
335,Messlokationsadresse,SG12,,,,,,,
336,Messlokationsadresse,SG12,,,,,,,
337,Messlokationsadresse,SG12,NAD,,,,,,
338,Messlokationsadresse,SG12,NAD,3035,Z03,,Messlokationsadresse,,Messlokationsadresse
339,Messlokationsadresse,SG12,NAD,3124,,,Zusatzinformation zurIdentifizierung,,
340,Messlokationsadresse,SG12,NAD,3042,,,Straße und Hausnummer oderPostfach,,
341,Messlokationsadresse,SG12,NAD,3164,,,Ort,,
342,Messlokationsadresse,SG12,NAD,3251,,,Postleitzahl,,
343,Messlokationsadresse,SG12,NAD,3207,,,"Ländername, Code",,
344,Name und Adresse für die Ablesekarte,SG12,,,,,,,
345,Name und Adresse für die Ablesekarte,SG12,,,,,,,
346,Name und Adresse für die Ablesekarte,SG12,NAD,,,,,,
347,Name und Adresse für die Ablesekarte,SG12,NAD,3035,Z05,,Name und Adresse fürdie Ablesekarte,,Name und Adresse fürdie Ablesekarte
348,Name und Adresse für die Ablesekarte,SG12,NAD,3036,,,Name,,
349,Name und Adresse für die Ablesekarte,SG12,NAD,3045,Z01,,Struktur vonPersonennamen,,Struktur vonPersonennamen
350,Name und Adresse für die Ablesekarte,SG12,NAD,3042,,,Straße und Hausnummer oderPostfach,,
351,Name und Adresse für die Ablesekarte,SG12,NAD,3164,,,Ort,,
352,Name und Adresse für die Ablesekarte,SG12,NAD,3251,,,Postleitzahl,,
353,Name und Adresse für die Ablesekarte,SG12,NAD,3207,,,"Ländername, Code",,
354,Referenz auf die ID einer Messlokation,SG12,,,,,,,
355,Referenz auf die ID einer Messlokation,SG12,,,,,,,
356,Referenz auf die ID einer Messlokation,SG12,RFF,,,,,,
357,Referenz auf die ID einer Messlokation,SG12,RFF,1153,Z19,,Messlokation,,Messlokation
358,Referenz auf die ID einer Messlokation,SG12,RFF,1154,,,ID einer Messlokation,,
