,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
145,Erforderliches Messprodukt der Messlokation,SG8,PIA,,,,,Muss,
146,Erforderliches Messprodukt der Messlokation,SG8,PIA,4347,5,,Produktidentifikation,X,Produktidentifikation
147,Erforderliches Messprodukt der Messlokation,SG8,PIA,7140,,,Messprodukt-Code,X [427],
148,Erforderliches Messprodukt der Messlokation,SG8,PIA,7143,Z11,,Messprodukt,X,Messprodukt
149,Zähleinrichtungsdaten,SG8,,,,,,Muss [78],
150,Zähleinrichtungsdaten,SG8,,,,,,Muss [78],
151,Zähleinrichtungsdaten,SG8,SEQ,,,,,Muss,
152,Zähleinrichtungsdaten,SG8,SEQ,1229,Z03,,Zähleinrichtungsdaten,X,Zähleinrichtungsdaten
153,Referenz auf die ID einer Messlokation,SG8,,,,,,,
154,Referenz auf die ID einer Messlokation,SG8,,,,,,Muss,
155,Referenz auf die ID einer Messlokation,SG8,RFF,,,,,Muss,
156,Referenz auf die ID einer Messlokation,SG8,RFF,1153,Z19,,Messlokation,X,Messlokation
157,Referenz auf die ID einer Messlokation,SG8,RFF,1154,,,ID einer Messlokation,X [951],
158,Zählertyp,SG10,,,,,,Muss,
159,Zählertyp,SG10,,,,,,Muss,
160,Zählertyp,SG10,CCI,,,,,Muss,
161,Zählertyp,SG10,CCI,7037,E13,,Zählertyp,X,Zählertyp
162,Zählertyp,SG10,,,,,,,
163,Zählertyp,SG10,,,,,,Muss,
164,Zählertyp,SG10,CAV,,,,,Muss,
165,Zählertyp,SG10,CAV,7111,NMG,,neue MesseinrichtungGas nach MsbG,X,neue MesseinrichtungGas nach MsbG
166,Zählergröße,SG10,,,,,,,
167,Zählergröße,SG10,,,,,,Muss,
168,Zählergröße,SG10,CAV,,,,,Muss,
169,Zählergröße,SG10,CAV,7110,G10,,Gaszähler G10,X,Gaszähler G10
170,Identifikation / Nummer des Gerätes,SG10,,,,,,,
171,Identifikation / Nummer des Gerätes,SG10,,,,,,Muss,
172,Identifikation / Nummer des Gerätes,SG10,CAV,,,,,Muss,
173,Identifikation / Nummer des Gerätes,SG10,CAV,7111,Z30,,Gerätenummer,X,Gerätenummer
174,Identifikation / Nummer des Gerätes,SG10,CAV,7110,,,Gerätenummer,X,
175,Art der Volumenerfassung,SG10,,,,,,,
176,Art der Volumenerfassung,SG10,,,,,,Soll [166],
177,Art der Volumenerfassung,SG10,CAV,,,,,Soll [166],
178,Art der Volumenerfassung,SG10,CAV,7111,ZC0,,Art derVolumenerfassung,X,Art derVolumenerfassung
179,Art der Volumenerfassung,SG10,CAV,7110,Z16,,Hochfrequenzsonde,X,Hochfrequenzsonde
180,Befestigungsart Zähleinrichtung,SG10,,,,,,Muss,
181,Befestigungsart Zähleinrichtung,SG10,,,,,,Muss,
182,Befestigungsart Zähleinrichtung,SG10,CCI,,,,,Muss,
183,Befestigungsart Zähleinrichtung,SG10,CCI,7037,Z28,,BefestigungsartZähleinrichtung,X,BefestigungsartZähleinrichtung
184,Befestigungsart Zähleinrichtung,SG10,,,,,,,
185,Befestigungsart Zähleinrichtung,SG10,,,,,,Muss,
186,Befestigungsart Zähleinrichtung,SG10,CAV,,,,,Muss,
187,Befestigungsart Zähleinrichtung,SG10,CAV,7111,Z31,,Einstutzen-Zähler,X,Einstutzen-Zähler
188,Messwerterfassung an der Zähleinrichtung,SG10,,,,,,Muss,
189,Messwerterfassung an der Zähleinrichtung,SG10,,,,,,Muss,
190,Messwerterfassung an der Zähleinrichtung,SG10,CCI,,,,,Muss,
191,Messwerterfassung an der Zähleinrichtung,SG10,CCI,7037,E12,,Messwerterfassung ander Zähleinrichtung,X,Messwerterfassung ander Zähleinrichtung
192,Messwerterfassung an der Zähleinrichtung,SG10,,,,,,,
193,Messwerterfassung an der Zähleinrichtung,SG10,,,,,,Muss,
194,Messwerterfassung an der Zähleinrichtung,SG10,CAV,,,,,Muss,
195,Messwerterfassung an der Zähleinrichtung,SG10,CAV,7111,AMR,,fernauslesbare Zähler,X,fernauslesbare Zähler
196,Messdatenregistriergeräted aten,SG8,,,,,,Soll [130],
197,Messdatenregistriergeräted aten,SG8,,,,,,Soll [130],
198,Messdatenregistriergeräted aten,SG8,SEQ,,,,,Muss,
199,Messdatenregistriergeräted aten,SG8,SEQ,1229,Z50,,Messdatenregistriergerät,X,Messdatenregistriergerät
200,Referenz auf die ID einer Messlokation,SG8,,,,,,,
201,Referenz auf die ID einer Messlokation,SG8,,,,,,Muss,
202,Referenz auf die ID einer Messlokation,SG8,RFF,,,,,Muss,
203,Referenz auf die ID einer Messlokation,SG8,RFF,1153,Z19,,Messlokation,X,Messlokation
204,Referenz auf die ID einer Messlokation,SG8,RFF,1154,,,ID einer Messlokation,X [951],
205,Messdatenregistriergerät,SG10,,,,,,Muss,
206,Messdatenregistriergerät,SG10,,,,,,Muss,
207,Messdatenregistriergerät,SG10,CCI,,,,,Muss,
208,Messdatenregistriergerät,SG10,CCI,7037,E13,,Zählertyp,X,Zählertyp
209,Identifikation / Nummer des Gerätes,SG10,,,,,,,
210,Identifikation / Nummer des Gerätes,SG10,,,,,,Muss,
211,Identifikation / Nummer des Gerätes,SG10,CAV,,,,,Muss,
212,Identifikation / Nummer des Gerätes,SG10,CAV,7111,Z30,,Gerätenummer,X,Gerätenummer
213,Identifikation / Nummer des Gerätes,SG10,CAV,7110,,,Gerätenummer,X,
214,Art der Volumenerfassung,SG10,,,,,,,
215,Art der Volumenerfassung,SG10,,,,,,Soll [166],
216,Art der Volumenerfassung,SG10,CAV,,,,,Soll [166],
217,Art der Volumenerfassung,SG10,CAV,7111,ZC0,,Art derVolumenerfassung,X,Art derVolumenerfassung
218,Art der Volumenerfassung,SG10,CAV,7110,Z16,,Hochfrequenzsonde,X,Hochfrequenzsonde
219,Mengenumwerterdaten,SG8,,,,,,Soll [130],
220,Mengenumwerterdaten,SG8,,,,,,Soll [130],
221,Mengenumwerterdaten,SG8,SEQ,,,,,Muss,
222,Mengenumwerterdaten,SG8,SEQ,1229,Z09,,Mengenumwerter-Daten,X,Mengenumwerter-Daten
223,Referenz auf die Gerätenummer,SG8,,,,,,,
224,Referenz auf die Gerätenummer,SG8,,,,,,Muss,
225,Referenz auf die Gerätenummer,SG8,RFF,,,,,Muss,
226,Referenz auf die Gerätenummer,SG8,RFF,1153,MG,,Gerätenummer desZählers,X,Gerätenummer desZählers
227,Referenz auf die Gerätenummer,SG8,RFF,1154,,,Gerätenummer,X,
228,Mengenumwerter,SG10,,,,,,Muss,
229,Mengenumwerter,SG10,,,,,,Muss,
230,Mengenumwerter,SG10,CCI,,,,,Muss,
231,Mengenumwerter,SG10,CCI,7037,Z64,,Mengenumwerter,X,Mengenumwerter
232,Identifikation / Nummer des Gerätes,SG10,,,,,,,
233,Identifikation / Nummer des Gerätes,SG10,,,,,,Muss,
234,Identifikation / Nummer des Gerätes,SG10,CAV,,,,,Muss,
235,Identifikation / Nummer des Gerätes,SG10,CAV,7111,Z30,,Gerätenummer,X,Gerätenummer
236,Identifikation / Nummer des Gerätes,SG10,CAV,7110,,,Gerätenummer,X,
237,Mengenumwertertyp,SG10,,,,,,,
238,Mengenumwertertyp,SG10,,,,,,Muss,
239,Mengenumwertertyp,SG10,CAV,,,,,Muss,
240,Mengenumwertertyp,SG10,CAV,7111,DMU,,Dichtemengenumwerter,X,Dichtemengenumwerter
241,Art der Volumenerfassung,SG10,,,,,,,
242,Art der Volumenerfassung,SG10,,,,,,Soll [166],
243,Art der Volumenerfassung,SG10,CAV,,,,,Soll [166],
244,Art der Volumenerfassung,SG10,CAV,7111,ZC0,,Art derVolumenerfassung,X,Art derVolumenerfassung
245,Art der Volumenerfassung,SG10,CAV,7110,Z17,,Kennlinienkorrektur,X,Kennlinienkorrektur
246,OBIS-Daten der Zähleinrichtung / Mengenumwerter,SG8,,,,,,Muss [2287]∨ [2353],
247,OBIS-Daten der Zähleinrichtung / Mengenumwerter,SG8,,,,,,Muss [2287]∨ [2353],
248,OBIS-Daten der Zähleinrichtung / Mengenumwerter,SG8,SEQ,,,,,Muss,
249,OBIS-Daten der Zähleinrichtung / Mengenumwerter,SG8,SEQ,1229,Z20,,OBIS-Daten derZähleinrichtung,X,OBIS-Daten derZähleinrichtung
250,Referenz auf die Gerätenummer,SG8,,,,,,,
251,Referenz auf die Gerätenummer,SG8,,,,,,Muss [78] ∧[655],
252,Referenz auf die Gerätenummer,SG8,RFF,,,,,Muss [78] ∧[655],
253,Referenz auf die Gerätenummer,SG8,RFF,1153,MG,,Gerätenummer desZählers,X [442],Gerätenummer desZählers
254,Referenz auf die Gerätenummer,SG8,RFF,1154,,,Gerätenummer,X,
255,Referenz auf die ID einer Messlokation,SG8,,,,,,,
256,Referenz auf die ID einer Messlokation,SG8,,,,,,Muss [78],
257,Referenz auf die ID einer Messlokation,SG8,RFF,,,,,Muss [78],
258,Referenz auf die ID einer Messlokation,SG8,RFF,1153,Z19,,Messlokation,X,Messlokation
259,Referenz auf die ID einer Messlokation,SG8,RFF,1154,,,ID einer Messlokation,X [951],
260,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,,,,,,,
261,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,,,,,,Muss,
262,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,PIA,,,,,Muss,
263,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,PIA,4347,5,,Produktidentifikation,X,Produktidentifikation
264,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,PIA,7140,,,OBIS-Kennzahl derZähleinrichtung,X [324],
265,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,PIA,7143,SRW,,OBIS-Kennzahl,X,OBIS-Kennzahl
266,Wertegranularität,SG10,,,,,,Muss [274],
267,Wertegranularität,SG10,,,,,,Muss [274],
268,Wertegranularität,SG10,CCI,,,,,Muss,
269,Wertegranularität,SG10,CCI,7037,ZE4,,Wertegranularität,X,Wertegranularität
270,Wertegranularität,SG10,,,,,,,
271,Wertegranularität,SG10,,,,,,Muss,
272,Wertegranularität,SG10,CAV,,,,,Muss,
273,Wertegranularität,SG10,CAV,7111,ZD9,,Jährlich,X,Jährlich
274,Vor- und Nachkommastellen des Zählwerks,SG10,,,,,,Muss [274],
275,Vor- und Nachkommastellen des Zählwerks,SG10,,,,,,Muss [274],
276,Vor- und Nachkommastellen des Zählwerks,SG10,CCI,,,,,Muss,
277,Vor- und Nachkommastellen des Zählwerks,SG10,CCI,7059,11,,Produkt,X,Produkt
278,Vor- und Nachkommastellen des Zählwerks,SG10,CCI,7037,Z33,,Vor- undNachkommastellen desZählwerkes,X,Vor- undNachkommastellen desZählwerkes
279,Vor- und Nachkommastellen des Zählwerks,SG10,,,,,,,
280,Vor- und Nachkommastellen des Zählwerks,SG10,,,,,,Muss,
281,Vor- und Nachkommastellen des Zählwerks,SG10,CAV,,,,,Muss,
282,Vor- und Nachkommastellen des Zählwerks,SG10,CAV,7110,,,Angabe der Vorkommastelle,X,
283,Vor- und Nachkommastellen des Zählwerks,SG10,CAV,7110,,,Angabe der Nachkommastelle,X,
284,Kommunikationseinrichtun gsdaten,SG8,,,,,,Muss [2119]Soll [130] ,
285,Kommunikationseinrichtun gsdaten,SG8,,,,,,Muss [2119]Soll [130] ,
286,Kommunikationseinrichtun gsdaten,SG8,SEQ,,,,,Muss,
287,Kommunikationseinrichtun gsdaten,SG8,SEQ,1229,Z05,,Kommunikationseinrichtungsdaten,X,Kommunikationseinrichtungsdaten
288,Referenz auf die Gerätenummer,SG8,,,,,,,
289,Referenz auf die Gerätenummer,SG8,,,,,,Muss,
290,Referenz auf die Gerätenummer,SG8,RFF,,,,,Muss,
291,Referenz auf die Gerätenummer,SG8,RFF,1153,MG,,Gerätenummer desZählers,X,Gerätenummer desZählers
292,Referenz auf die Gerätenummer,SG8,RFF,1154,,,Gerätenummer,X,
293,Kommunikationseinrichtun g,SG10,,,,,,Muss,
294,Kommunikationseinrichtun g,SG10,,,,,,Muss,
295,Kommunikationseinrichtun g,SG10,CCI,,,,,Muss,
296,Kommunikationseinrichtun g,SG10,CCI,7037,Z26,,Kommunikationseinrichtung,X,Kommunikationseinrichtung
297,Identifikation / Nummer des Gerätes,SG10,,,,,,,
298,Identifikation / Nummer des Gerätes,SG10,,,,,,Muss,
299,Identifikation / Nummer des Gerätes,SG10,CAV,,,,,Muss,
300,Identifikation / Nummer des Gerätes,SG10,CAV,7111,Z30,,Gerätenummer,X,Gerätenummer
301,Identifikation / Nummer des Gerätes,SG10,CAV,7110,,,Gerätenummer,X,
302,Kommunikationseinrichtun gstyp,SG10,,,,,,,
303,Kommunikationseinrichtun gstyp,SG10,,,,,,Muss,
304,Kommunikationseinrichtun gstyp,SG10,CAV,,,,,Muss,
305,Kommunikationseinrichtun gstyp,SG10,CAV,7111,GSM,,GSM/GPRS/UMTS-Kom.-Einr.,X,GSM/GPRS/UMTS-Kom.-Einr.
306,Smartmeter-Gateway,SG8,,,,,,Soll [130],
307,Smartmeter-Gateway,SG8,,,,,,Soll [130],
308,Smartmeter-Gateway,SG8,SEQ,,,,,Muss,
309,Smartmeter-Gateway,SG8,SEQ,1229,Z13,,Smartmeter-Gateway,X,Smartmeter-Gateway
310,Smartmeter-Gateway,SG10,,,,,,Muss,
311,Smartmeter-Gateway,SG10,,,,,,Muss,
312,Smartmeter-Gateway,SG10,CCI,,,,,Muss,
313,Smartmeter-Gateway,SG10,CCI,7037,Z75,,Smartmeter-Gateway,X,Smartmeter-Gateway
314,Identifikation / Nummer des Gerätes,SG10,,,,,,,
315,Identifikation / Nummer des Gerätes,SG10,,,,,,Muss,
316,Identifikation / Nummer des Gerätes,SG10,CAV,,,,,Muss,
317,Identifikation / Nummer des Gerätes,SG10,CAV,7111,Z30,,Gerätenummer,X,Gerätenummer
318,Identifikation / Nummer des Gerätes,SG10,CAV,7110,,,Gerätenummer,X [952],
319,Kunde des Messstellenbetreibers,SG12,,,,,,Muss,
320,Kunde des Messstellenbetreibers,SG12,,,,,,Muss,
321,Kunde des Messstellenbetreibers,SG12,NAD,,,,,Muss,
322,Kunde des Messstellenbetreibers,SG12,NAD,3035,Z07,,Kunde des MSB,X,Kunde des MSB
323,Kunde des Messstellenbetreibers,SG12,NAD,3036,,,Name,X,
324,Kunde des Messstellenbetreibers,SG12,NAD,3045,Z01,,Struktur vonPersonennamen,X,Struktur vonPersonennamen
325,Korrespondenzanschrift des Kunden des Messstellenbetreibers,SG12,,,,,,Muss,
326,Korrespondenzanschrift des Kunden des Messstellenbetreibers,SG12,,,,,,Muss,
327,Korrespondenzanschrift des Kunden des Messstellenbetreibers,SG12,NAD,,,,,Muss,
328,Korrespondenzanschrift des Kunden des Messstellenbetreibers,SG12,NAD,3035,Z08,,Korrespondenzanschriftdes Kunden des MSB,X,Korrespondenzanschriftdes Kunden des MSB
329,Korrespondenzanschrift des Kunden des Messstellenbetreibers,SG12,NAD,3036,,,Name,X,
330,Korrespondenzanschrift des Kunden des Messstellenbetreibers,SG12,NAD,3045,Z01,,Struktur vonPersonennamen,X,Struktur vonPersonennamen
331,Korrespondenzanschrift des Kunden des Messstellenbetreibers,SG12,NAD,3042,,,Straße und Hausnummer oderPostfach,X,
332,Korrespondenzanschrift des Kunden des Messstellenbetreibers,SG12,NAD,3164,,,Ort,X,
333,Korrespondenzanschrift des Kunden des Messstellenbetreibers,SG12,NAD,3251,,,Postleitzahl,M [268]S [166],
334,Korrespondenzanschrift des Kunden des Messstellenbetreibers,SG12,NAD,3207,,,"Ländername, Code",X,
335,Messlokationsadresse,SG12,,,,,,Muss [586],
336,Messlokationsadresse,SG12,,,,,,Muss [586],
337,Messlokationsadresse,SG12,NAD,,,,,Muss,
338,Messlokationsadresse,SG12,NAD,3035,Z03,,Messlokationsadresse,X,Messlokationsadresse
339,Messlokationsadresse,SG12,NAD,3124,,,Zusatzinformation zurIdentifizierung,K,
340,Messlokationsadresse,SG12,NAD,3042,,,Straße und Hausnummer oderPostfach,S [166]M [212],
341,Messlokationsadresse,SG12,NAD,3164,,,Ort,X,
