,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
141,Kunde des Lieferanten,SG12,NAD,3045,Z01,,Struktur vonPersonennamen,X,Struktur vonPersonennamen
142,Kundennummer beim Altlieferant,SG12,,,,,,,
143,Kundennummer beim Altlieferant,SG12,,,,,,Kann,
144,Kundennummer beim Altlieferant,SG12,RFF,,,,,Kann,
145,Kundennummer beim Altlieferant,SG12,RFF,1153,Z01,,Kundennummer beimAltlieferanten,X,Kundennummer beimAltlieferanten
146,Kundennummer beim Altlieferant,SG12,RFF,1154,,,Kundennummer beim LFA,X,
147,Marktlokationsanschrift,SG12,,,,,,Muss,
148,Marktlokationsanschrift,SG12,,,,,,Muss,
149,Marktlokationsanschrift,SG12,NAD,,,,,Muss,
150,Marktlokationsanschrift,SG12,NAD,3035,DP,,Lieferanschrift,X,Lieferanschrift
151,Marktlokationsanschrift,SG12,NAD,3124,,,Zusatzinformation zur,K,
152,Marktlokationsanschrift,SG12,NAD,3042,,,Straße und Hausnummer oderPostfach,S [165]M [212],
153,Marktlokationsanschrift,SG12,NAD,3164,,,Ort,X,
154,Marktlokationsanschrift,SG12,NAD,3251,,,Postleitzahl,X,
155,Marktlokationsanschrift,SG12,NAD,3207,,,"Ländername, Code",X,
156,Nachrichten-Endesegment,,,,,,,Muss,
157,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
158,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
