,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
146,Referenz auf die ID einer Messlokation,SG8,RFF,1153,Z19,,Messlokation,X,Messlokation
147,Referenz auf die ID einer Messlokation,SG8,RFF,1154,,,ID einer Messlokation,X [951],
148,Konfigurations-ID,SG8,,,,,,,
149,Konfigurations-ID,SG8,,,,,,Muss,
150,Konfigurations-ID,SG8,RFF,,,,,Muss,
151,Konfigurations-ID,SG8,RFF,1153,AGK,,Anwendungsreferenznummer,X,Anwendungsreferenznummer
152,Konfigurations-ID,SG8,RFF,1154,,,"Referenz, Identifikation",X,
153,OBIS-Kennzahl der Zähleinrichtung / Smartmeter-Gateway,SG8,,,,,,,
154,OBIS-Kennzahl der Zähleinrichtung / Smartmeter-Gateway,SG8,,,,,,Muss,
155,OBIS-Kennzahl der Zähleinrichtung / Smartmeter-Gateway,SG8,PIA,,,,,Muss,
156,OBIS-Kennzahl der Zähleinrichtung / Smartmeter-Gateway,SG8,PIA,4347,5,,Produktidentifikation,X,Produktidentifikation
157,OBIS-Kennzahl der Zähleinrichtung / Smartmeter-Gateway,SG8,PIA,7140,,,OBIS-Kennzahl derZähleinrichtung,X,
158,OBIS-Kennzahl der Zähleinrichtung / Smartmeter-Gateway,SG8,PIA,7143,SRW,,OBIS-Kennzahl,X,OBIS-Kennzahl
159,Wertegranularität,SG10,,,,,,Muss [256],
160,Wertegranularität,SG10,,,,,,Muss [256],
161,Wertegranularität,SG10,CCI,,,,,Muss,
162,Wertegranularität,SG10,CCI,7037,ZE4,,Wertegranularität,X,Wertegranularität
163,Wertegranularität,SG10,,,,,,,
164,Wertegranularität,SG10,,,,,,Muss,
165,Wertegranularität,SG10,CAV,,,,,Muss,
166,Wertegranularität,SG10,CAV,7111,ZD9,,Jährlich,X,Jährlich
167,Zugeordnete Zählzeit,SG10,,,,,,Soll [113],
168,Zugeordnete Zählzeit,SG10,,,,,,Soll [113],
169,Zugeordnete Zählzeit,SG10,CCI,,,,,Muss,
170,Zugeordnete Zählzeit,SG10,CCI,7059,Z39,,Code derZählzeitdefinition,X,Code derZählzeitdefinition
171,Zugeordnete Zählzeit,SG10,CCI,7037,,,Code der Zählzeit,X,
172,Zugeordnetes Zählzeitregister ,SG10,,,,,,Muss [421],
173,Zugeordnetes Zählzeitregister ,SG10,,,,,,Muss [421],
174,Zugeordnetes Zählzeitregister ,SG10,CCI,,,,,Muss,
175,Zugeordnetes Zählzeitregister ,SG10,CCI,7059,Z38,,Code desZählzeitregisters,X,Code desZählzeitregisters
176,Zugeordnetes Zählzeitregister ,SG10,CCI,7037,,,Code des Zählzeitregisters,X,
177,Vor- und Nachkommastellen des Zählwerks,SG10,,,,,,Muss,
178,Vor- und Nachkommastellen des Zählwerks,SG10,,,,,,Muss,
179,Vor- und Nachkommastellen des Zählwerks,SG10,CCI,,,,,Muss,
180,Vor- und Nachkommastellen des Zählwerks,SG10,CCI,7059,11,,Produkt,X,Produkt
181,Vor- und Nachkommastellen des Zählwerks,SG10,CCI,7037,Z33,,Vor- undNachkommastellen desZählwerkes,X,Vor- undNachkommastellen desZählwerkes
182,Vor- und Nachkommastellen des Zählwerks,SG10,,,,,,,
183,Vor- und Nachkommastellen des Zählwerks,SG10,,,,,,Muss,
184,Vor- und Nachkommastellen des Zählwerks,SG10,CAV,,,,,Muss,
185,Vor- und Nachkommastellen des Zählwerks,SG10,CAV,7110,,,Angabe der Vorkommastelle,X,
186,Vor- und Nachkommastellen des Zählwerks,SG10,CAV,7110,,,Angabe der Nachkommastelle,X,
187,Bezeichnung des Zählwerks auf dem Gerät,SG10,,,,,,Muss,
188,Bezeichnung des Zählwerks auf dem Gerät,SG10,,,,,,Muss,
189,Bezeichnung des Zählwerks auf dem Gerät,SG10,CCI,,,,,Muss,
190,Bezeichnung des Zählwerks auf dem Gerät,SG10,CCI,7037,Z63,,Lokale Kennzeichnung zuKontrollzwecken,X,Lokale Kennzeichnung zuKontrollzwecken
191,Bezeichnung des Zählwerks auf dem Gerät,SG10,CCI,7036,,,Bezeichnung des Zählwerks aufdem Gerät,X,
192,Nachrichten-Endesegment,,,,,,,Muss,
193,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
194,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
