,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
145,Referenzangaben,SG15,RFF,1153,ACW,,Referenznummer einervorangegangenenNachricht,X,Referenznummer einervorangegangenenNachricht
146,Referenzangaben,SG15,RFF,1154,,,"Referenz, Identifikation",X [523],
147,"Ansprechpartner, der den Gegenvorschlag ablehnt",SG17,,,,,,Muss [54],
148,"Ansprechpartner, der den Gegenvorschlag ablehnt",SG17,,,,,,Muss [54],
149,"Ansprechpartner, der den Gegenvorschlag ablehnt",SG17,NAD,,,,,Muss,
150,"Ansprechpartner, der den Gegenvorschlag ablehnt",SG17,NAD,3035,PK,,Ansprechpartner,X,Ansprechpartner
151,Ansprechpartner,SG18,,,,,,Muss ,
152,Ansprechpartner,SG18,,,,,,Muss ,
153,Ansprechpartner,SG18,CTA,,,,,Muss ,
154,Ansprechpartner,SG18,CTA,3139,IC,,Informationskontakt,X,Informationskontakt
155,Ansprechpartner,SG18,CTA,3412,,,Kontakt,X,
156,Kommunikationsverbindung,SG18,,,,,,,
157,Kommunikationsverbindung,SG18,,,,,,Muss,
158,Kommunikationsverbindung,SG18,COM,,,,,Muss,
159,Kommunikationsverbindung,SG18,COM,3148,,,Nummer / E-Mail Adresse,X,
160,Kommunikationsverbindung,SG18,COM,3155,EM,,Elektronische Post,X [1P1..1],Elektronische Post
161,Sendungspositionseinzelhei ten,SG25,,,,,,Muss [54],
162,Sendungspositionseinzelhei ten,SG25,,,,,,Muss [54],
163,Sendungspositionseinzelhei ten,SG25,GID,,,,,Muss,
164,Sendungspositionseinzelhei ten,SG25,GID,1496,,,Positionsnummer,X [903],
165,Freier Text,SG25,,,,,,,
166,Freier Text,SG25,,,,,,Muss,
167,Freier Text,SG25,FTX,,,,,Muss,
168,Freier Text,SG25,FTX,4451,ACB,,ZusätzlicheInformationen (fürallgemeine Hinweise),X,ZusätzlicheInformationen (fürallgemeine Hinweise)
169,Freier Text,SG25,FTX,4440,,,Freier Text,X,
170,Status des Gegenvorschlags des Fahrplananteils,SG15,,,,,,,
171,Status des Gegenvorschlags des Fahrplananteils,SG15,,,,,,,
172,Status des Gegenvorschlags des Fahrplananteils,SG15,STS,,,,,,
173,Status des Gegenvorschlags des Fahrplananteils,SG15,STS,9015,Z30,,Status desGegenvorschlags desFahrplananteils,,Status desGegenvorschlags desFahrplananteils
174,Status des Gegenvorschlags des Fahrplananteils,SG15,STS,4405,Z30,,zugestimmt,,zugestimmt
175,Status des Gegenvorschlags des Fahrplananteils,SG15,STS,9013,,,Code des Prüfschritts,,
176,Status des Gegenvorschlags des Fahrplananteils,SG15,STS,1131,E_0903,,EBD Nr. E_0903,,EBD Nr. E_0903
177,Prüfidentifikator,SG15,,,,,,,
178,Prüfidentifikator,SG15,,,,,,,
179,Prüfidentifikator,SG15,RFF,,,,,,
180,Prüfidentifikator,SG15,RFF,1153,Z13,,Prüfidentifikator,,Prüfidentifikator
181,Prüfidentifikator,SG15,RFF,1154,21038,,RD / BTR-Bewertung,,RD / BTR-Bewertung
182,Referenzangaben,SG15,,,,,,,
183,Referenzangaben,SG15,,,,,,,
184,Referenzangaben,SG15,RFF,,,,,,
185,Referenzangaben,SG15,RFF,1153,ACW,,Referenznummer einervorangegangenenNachricht,,Referenznummer einervorangegangenenNachricht
186,Referenzangaben,SG15,RFF,1154,,,"Referenz, Identifikation",,
187,"Ansprechpartner, der den Gegenvorschlag ablehnt",SG17,,,,,,,
188,"Ansprechpartner, der den Gegenvorschlag ablehnt",SG17,,,,,,,
189,"Ansprechpartner, der den Gegenvorschlag ablehnt",SG17,NAD,,,,,,
190,"Ansprechpartner, der den Gegenvorschlag ablehnt",SG17,NAD,3035,PK,,Ansprechpartner,,Ansprechpartner
191,Ansprechpartner,SG18,,,,,,,
192,Ansprechpartner,SG18,,,,,,,
193,Ansprechpartner,SG18,CTA,,,,,,
194,Ansprechpartner,SG18,CTA,3139,IC,,Informationskontakt,,Informationskontakt
195,Ansprechpartner,SG18,CTA,3412,,,Kontakt,,
196,Kommunikationsverbindung,SG18,,,,,,,
197,Kommunikationsverbindung,SG18,,,,,,,
198,Kommunikationsverbindung,SG18,COM,,,,,,
199,Kommunikationsverbindung,SG18,COM,3148,,,Nummer / E-Mail Adresse,,
200,Kommunikationsverbindung,SG18,COM,3155,EM,,Elektronische Post,,Elektronische Post
201,Sendungspositionseinzelhei ten,SG25,,,,,,,
202,Sendungspositionseinzelhei ten,SG25,,,,,,,
203,Sendungspositionseinzelhei ten,SG25,GID,,,,,,
204,Sendungspositionseinzelhei ten,SG25,GID,1496,,,Positionsnummer,,
205,Freier Text,SG25,,,,,,,
206,Freier Text,SG25,,,,,,,
207,Freier Text,SG25,FTX,,,,,,
208,Freier Text,SG25,FTX,4451,ACB,,ZusätzlicheInformationen (fürallgemeine Hinweise),,ZusätzlicheInformationen (fürallgemeine Hinweise)
209,Freier Text,SG25,FTX,4440,,,Freier Text,,
210,Nachrichten-Endesegment,,,,,,,Muss,
211,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
212,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
213,Änd-ID,,,,,,,,
214,Änd-ID,,,,,,,,
215,Änd-ID,,,,,,,,
216,Änd-ID,,,,,,,,
217,Änd-ID,,,,,,,,
218,Änd-ID,,,,,,,,
219,Änd-ID,,,,,,,,
220,Änd-ID,,,,,,,,
221,Änd-ID,,,,,,,,
222,Änd-ID,,,,,,,,
223,Änd-ID,,,,,,,,
224,Änd-ID,,,,,,,,
225,Änd-ID,,,,,,,,
226,Änd-ID,,,,,,,,
227,Änd-ID,,,,,,,,
228,Änd-ID,,,,,,,,
229,Änd-ID,,,,,,,,
230,Änd-ID,,,,,,,,
231,Änd-ID,,,,,,,,
232,Änd-ID,,,,,,,,
233,Änd-ID,,,,,,,,
