,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
28,Prüfidentifikator,SG1,RFF,,,,,Muss,
29,Prüfidentifikator,SG1,RFF,1153,Z13,,Prüfidentifikator,X,Prüfidentifikator
30,Prüfidentifikator,SG1,RFF,1154,13005,,EEG-Überf.ZR,X,EEG-Überf.ZR
31,MP-ID Absender,SG2,,,,,,Muss,
32,MP-ID Absender,SG2,,,,,,Muss,
33,MP-ID Absender,SG2,NAD,,,,,Muss,
34,MP-ID Absender,SG2,NAD,3035,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,Dokumenten-/Nachrichtenausstellerbzw. -absender
35,MP-ID Absender,SG2,NAD,3039,,,"Beteiligter, Identifikation",X [117],
36,MP-ID Absender,SG2,NAD,3055,9,,GS1,X,GS1
37,Ansprechpartner,SG4,,,,,,Kann,
38,Ansprechpartner,SG4,,,,,,Kann,
39,Ansprechpartner,SG4,CTA,,,,,Muss,
40,Ansprechpartner,SG4,CTA,3139,IC,,Informationsstelle,X,Informationsstelle
41,Ansprechpartner,SG4,CTA,3412,,,Abteilung oder Bearbeiter,X,
42,Kommunikationsverbindung,SG4,,,,,,,
43,Kommunikationsverbindung,SG4,,,,,,Muss,
44,Kommunikationsverbindung,SG4,COM,,,,,Muss,
45,Kommunikationsverbindung,SG4,COM,3148,,,"Kommunikationsadresse,Identifikation",X,
46,Kommunikationsverbindung,SG4,COM,3155,TE,,Telefon,X [1P0..1],Telefon
47,MP-ID Empfänger,SG2,,,,,,Muss,
48,MP-ID Empfänger,SG2,,,,,,Muss,
49,MP-ID Empfänger,SG2,NAD,,,,,Muss,
50,MP-ID Empfänger,SG2,NAD,3035,MR,,Nachrichtenempfänger,X,Nachrichtenempfänger
51,MP-ID Empfänger,SG2,NAD,3039,,,"Beteiligter, Identifikation",X [117],
52,MP-ID Empfänger,SG2,NAD,3055,9,,GS1,X,GS1
53,Abschnitts-Kontrollsegment,,,,,,,Muss,
54,Abschnitts-Kontrollsegment,,UNS,0081,D,,Trennung von Kopf- undPositionsteil,X,Trennung von Kopf- undPositionsteil
55,Name und Adresse,SG5,,,,,,Muss [2001],
56,Name und Adresse,SG5,,,,,,Muss [2001],
57,Name und Adresse,SG5,NAD,,,,,Muss,
58,Name und Adresse,SG5,NAD,3035,Z15,,Überführungszeitreihe,X,Überführungszeitreihe
59,Bilanzkreis,SG6,,,,,,Muss,
60,Bilanzkreis,SG6,,,,,,Muss,
61,Bilanzkreis,SG6,LOC,,,,,Muss,
62,Bilanzkreis,SG6,LOC,3227,237,,Bilanzkreis,X,Bilanzkreis
63,Bilanzkreis,SG6,LOC,3225,,,Bilanzkreis an,X [904] [512],
64,Bilanzkreis,SG6,LOC,3223,,,Bilanzkreis von,X [904] [512],
65,Identifikationsangabe,SG6,,,,,,Muss,
66,Identifikationsangabe,SG6,,,,,,Muss,
67,Identifikationsangabe,SG6,LOC,,,,,Muss,
68,Identifikationsangabe,SG6,LOC,3227,107,,Bilanzierungsgebiet,X,Bilanzierungsgebiet
69,Identifikationsangabe,SG6,LOC,3225,,,Bezeichnung,X [904] [513],
70,Beginn Messperiode Übertragungszeitraum,SG6,,,,,,,
71,Beginn Messperiode Übertragungszeitraum,SG6,,,,,,Muss,
72,Beginn Messperiode Übertragungszeitraum,SG6,DTM,,,,,Muss,
73,Beginn Messperiode Übertragungszeitraum,SG6,DTM,2005,163,,"Verarbeitung,Beginndatum/-zeit",X,"Verarbeitung,Beginndatum/-zeit"
74,Beginn Messperiode Übertragungszeitraum,SG6,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],
75,Beginn Messperiode Übertragungszeitraum,SG6,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
76,Ende Messperiode Übertragungszeitraum,SG6,,,,,,,
77,Ende Messperiode Übertragungszeitraum,SG6,,,,,,Muss,
78,Ende Messperiode Übertragungszeitraum,SG6,DTM,,,,,Muss,
79,Ende Messperiode Übertragungszeitraum,SG6,DTM,2005,164,,"Verarbeitung,Endedatum/-zeit",X,"Verarbeitung,Endedatum/-zeit"
80,Ende Messperiode Übertragungszeitraum,SG6,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],
81,Ende Messperiode Übertragungszeitraum,SG6,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
82,Versionsangabe ,SG6,,,,,,,
83,Versionsangabe ,SG6,,,,,,Muss,
84,Versionsangabe ,SG6,DTM,,,,,Muss,
85,Versionsangabe ,SG6,DTM,2005,293,,Fertigstellungsdatum/-zeit,X,Fertigstellungsdatum/-zeit
86,Versionsangabe ,SG6,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],
87,Versionsangabe ,SG6,DTM,2379,304,,CCYYMMDDHHMMSSZZZ,X,CCYYMMDDHHMMSSZZZ
88,Zeitreihentyp,SG8,,,,,,Muss,
89,Zeitreihentyp,SG8,,,,,,Muss,
90,Zeitreihentyp,SG8,CCI,,,,,Muss,
91,Zeitreihentyp,SG8,CCI,7059,15,,Struktur,X,Struktur
92,Zeitreihentyp,SG8,CCI,7037,,,Zeitreihentyp,X,
93,lfd. Position,SG9,,,,,,Muss,
94,lfd. Position,SG9,,,,,,Muss,
95,lfd. Position,SG9,LIN,,,,,Muss,
96,lfd. Position,SG9,LIN,1082,,,Positionsnummer,X [908],
97,Produktidentifikation,SG9,,,,,,,
98,Produktidentifikation,SG9,,,,,,Muss,
99,Produktidentifikation,SG9,PIA,,,,,Muss,
100,Produktidentifikation,SG9,PIA,4347,5,,Produktidentifikation,X,Produktidentifikation
101,Produktidentifikation,SG9,PIA,7140,,,Medium / OBIS-Kennzahl,X [501],
102,Produktidentifikation,SG9,PIA,7143,SRW,,OBIS-Kennzahl,X,OBIS-Kennzahl
103,Mengenangaben,SG10,,,,,,Muss,
104,Mengenangaben,SG10,,,,,,Muss,
105,Mengenangaben,SG10,QTY,,,,,Muss,
106,Mengenangaben,SG10,QTY,6063,79,,"Energiemenge summiert(Summenwert,Bilanzsumme)",X,"Energiemenge summiert(Summenwert,Bilanzsumme)"
107,Mengenangaben,SG10,QTY,6060,,,Menge,X [902] ∧ [906],
108,Mengenangaben,SG10,QTY,6411,KWH,,Kilowattstunde,,Kilowattstunde
109,Beginn Messperiode,SG10,,,,,,,
110,Beginn Messperiode,SG10,,,,,,Muss,
111,Beginn Messperiode,SG10,DTM,,,,,Muss,
112,Beginn Messperiode,SG10,DTM,2005,163,,"Verarbeitung,Beginndatum/-zeit",X,"Verarbeitung,Beginndatum/-zeit"
113,Beginn Messperiode,SG10,DTM,2380,,,Datum oder Uhrzeit oder,X [931] [495],
114,Beginn Messperiode,SG10,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
115,Ende Messperiode,SG10,,,,,,,
116,Ende Messperiode,SG10,,,,,,Muss,
117,Ende Messperiode,SG10,DTM,,,,,Muss,
118,Ende Messperiode,SG10,DTM,2005,164,,"Verarbeitung,Endedatum/-zeit",X,"Verarbeitung,Endedatum/-zeit"
119,Ende Messperiode,SG10,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [495],
120,Ende Messperiode,SG10,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
121,Nachrichten-Endesegment,,,,,,,Muss,
122,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
123,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
124,Nutzdaten-Endesegment,,,,,,,Muss,
125,Nutzdaten-Endesegment,,UNZ,0036,,,Datenaustauschzähler,X,
126,Nutzdaten-Endesegment,,UNZ,0020,,,Datenaustauschreferenz,X,
