,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
27,Referenzangaben,SG1,,,,,,Soll [1] ∧ [538],
28,Referenzangaben,SG1,RFF,,,,,Muss,
29,Referenzangaben,SG1,RFF,1153,AGI,,Beantragungsnummer,X,Beantragungsnummer
30,Referenzangaben,SG1,RFF,1154,,,"Referenz, Identifikation",X [529],
31,Referenz auf vorherige Stammdatenmeldung des MSB,SG1,,,,,,Soll [129] ∧[546],
32,Referenz auf vorherige Stammdatenmeldung des MSB,SG1,,,,,,Soll [129] ∧[546],
33,Referenz auf vorherige Stammdatenmeldung des MSB,SG1,RFF,,,,,Muss,
34,Referenz auf vorherige Stammdatenmeldung des MSB,SG1,RFF,1153,Z30,,Referenz auf vorherigeStammdatenmeldungdes MSB,X,Referenz auf vorherigeStammdatenmeldungdes MSB
35,Referenz auf vorherige Stammdatenmeldung des MSB,SG1,RFF,1154,,,"Referenz, Identifikation",X [530],
36,Prüfidentifikator,SG1,,,,,,Muss,
37,Prüfidentifikator,SG1,,,,,,Muss,
38,Prüfidentifikator,SG1,RFF,,,,,Muss,
39,Prüfidentifikator,SG1,RFF,1153,Z13,,Prüfidentifikator,X,Prüfidentifikator
40,Prüfidentifikator,SG1,RFF,1154,13002,,Messw. Zählerstand(Gas),X,Messw. Zählerstand(Gas)
41,MP-ID Absender,SG2,,,,,,Muss,
42,MP-ID Absender,SG2,,,,,,Muss,
43,MP-ID Absender,SG2,NAD,,,,,Muss,
44,MP-ID Absender,SG2,NAD,3035,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,Dokumenten-/Nachrichtenausstellerbzw. -absender
45,MP-ID Absender,SG2,NAD,3039,,,"Beteiligter, Identifikation",X [118],
46,MP-ID Absender,SG2,NAD,3055,9,,GS1,X,GS1
47,Ansprechpartner,SG4,,,,,,Kann,
48,Ansprechpartner,SG4,,,,,,Kann,
49,Ansprechpartner,SG4,CTA,,,,,Muss,
50,Ansprechpartner,SG4,CTA,3139,IC,,Informationsstelle,X,Informationsstelle
51,Ansprechpartner,SG4,CTA,3412,,,Abteilung oder Bearbeiter,X,
52,Kommunikationsverbindung,SG4,,,,,,,
53,Kommunikationsverbindung,SG4,,,,,,Muss,
54,Kommunikationsverbindung,SG4,COM,,,,,Muss,
55,Kommunikationsverbindung,SG4,COM,3148,,,"Kommunikationsadresse,Identifikation",X,
56,Kommunikationsverbindung,SG4,COM,3155,TE,,Telefon,X [1P0..1],Telefon
57,MP-ID Empfänger,SG2,,,,,,Muss,
58,MP-ID Empfänger,SG2,,,,,,Muss,
59,MP-ID Empfänger,SG2,NAD,,,,,Muss,
60,MP-ID Empfänger,SG2,NAD,3035,MR,,Nachrichtenempfänger,X,Nachrichtenempfänger
61,MP-ID Empfänger,SG2,NAD,3039,,,"Beteiligter, Identifikation",X [118],
62,MP-ID Empfänger,SG2,NAD,3055,9,,GS1,X,GS1
63,Abschnitts-Kontrollsegment,,,,,,,Muss,
64,Abschnitts-Kontrollsegment,,UNS,0081,D,,Trennung von Kopf- undPositionsteil,X,Trennung von Kopf- undPositionsteil
65,Name und Adresse,SG5,,,,,,Muss [2001],
66,Name und Adresse,SG5,,,,,,Muss [2001],
67,Name und Adresse,SG5,NAD,,,,,Muss,
68,Name und Adresse,SG5,NAD,3035,DP,,Lieferanschrift,X,Lieferanschrift
69,Identifikationsangabe,SG6,,,,,,Muss,
70,Identifikationsangabe,SG6,,,,,,Muss,
71,Identifikationsangabe,SG6,LOC,,,,,Muss,
72,Identifikationsangabe,SG6,LOC,3227,172,,Meldepunkt,X,Meldepunkt
73,Identifikationsangabe,SG6,LOC,3225,,,Bezeichnung,X [951] [510],
74,Gerätenummer,SG7,,,,,,Muss,
75,Gerätenummer,SG7,,,,,,Muss,
76,Gerätenummer,SG7,RFF,,,,,Muss,
77,Gerätenummer,SG7,RFF,1153,MG,,Gerätenummer,X,Gerätenummer
78,Gerätenummer,SG7,RFF,1154,,,Gerätenummer,X,
79,lfd. Position,SG9,,,,,,Muss,
80,lfd. Position,SG9,,,,,,Muss,
81,lfd. Position,SG9,LIN,,,,,Muss,
82,lfd. Position,SG9,LIN,1082,,,Positionsnummer,X [908],
83,Produktidentifikation,SG9,,,,,,,
84,Produktidentifikation,SG9,,,,,,Muss,
85,Produktidentifikation,SG9,PIA,,,,,Muss,
86,Produktidentifikation,SG9,PIA,4347,5,,Produktidentifikation,X,Produktidentifikation
87,Produktidentifikation,SG9,PIA,7140,,,Medium / OBIS-Kennzahl,X [501],
88,Produktidentifikation,SG9,PIA,7143,SRW,,OBIS-Kennzahl,X,OBIS-Kennzahl
89,Mengenangaben,SG10,,,,,,Muss,
90,Mengenangaben,SG10,,,,,,Muss,
91,Mengenangaben,SG10,QTY,,,,,Muss,
92,Mengenangaben,SG10,QTY,6063,220,,Wahrer Wert,X,Wahrer Wert
93,Mengenangaben,SG10,QTY,6060,,,Menge,X ([902] ∧ [906])∨ ([902] ∧ [907][48]),
94,Beginn Messperiode,SG10,,,,,,,
95,Beginn Messperiode,SG10,,,,,,Muss [11],
96,Beginn Messperiode,SG10,DTM,,,,,Muss [11],
97,Beginn Messperiode,SG10,DTM,2005,163,,"Verarbeitung,Beginndatum/-zeit",X,"Verarbeitung,Beginndatum/-zeit"
98,Beginn Messperiode,SG10,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB2],
99,Beginn Messperiode,SG10,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
100,Ende Messperiode,SG10,,,,,,,
101,Ende Messperiode,SG10,,,,,,Muss [11],
102,Ende Messperiode,SG10,DTM,,,,,Muss [11],
103,Ende Messperiode,SG10,DTM,2005,164,,"Verarbeitung,Endedatum/-zeit",X,"Verarbeitung,Endedatum/-zeit"
104,Ende Messperiode,SG10,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB2],
105,Ende Messperiode,SG10,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
106,Ablesedatum,SG10,,,,,,,
107,Ablesedatum,SG10,,,,,,Soll [12] ∧ [93]∧ [128],
108,Ablesedatum,SG10,DTM,,,,,Soll [12] ∧ [93]∧ [128],
109,Ablesedatum,SG10,DTM,2005,9,,Bearbeitungs-/Verarbeitungsdatum/-zeit,X,Bearbeitungs-/Verarbeitungsdatum/-zeit
110,Ablesedatum,SG10,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X ([931] [111] ∧[495]) ⊻ ([134]∧ [135]) ,
111,Ablesedatum,SG10,DTM,2379,102,,CCYYMMDD,X,CCYYMMDD
112,Nutzungszeitpunkt,SG10,,,,,,,
113,Nutzungszeitpunkt,SG10,,,,,,Muss [12],
114,Nutzungszeitpunkt,SG10,DTM,,,,,Muss [12],
115,Nutzungszeitpunkt,SG10,DTM,2005,7,,Gültigkeitsdatum/-zeit,X,Gültigkeitsdatum/-zeit
116,Nutzungszeitpunkt,SG10,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB2] ∧ [495]∧ ([130] ∨[133]),
117,Nutzungszeitpunkt,SG10,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
118,Ausführungs- / Änderungszeitpunkt,SG10,,,,,,,
119,Ausführungs- / Änderungszeitpunkt,SG10,,,,,,Soll [12] ∧ [129],
120,Ausführungs- / Änderungszeitpunkt,SG10,DTM,,,,,Soll [12] ∧ [129],
121,Ausführungs- / Änderungszeitpunkt,SG10,DTM,2005,60,,Konstruktionsänderungsdatum,X,Konstruktionsänderungsdatum
122,Ausführungs- / Änderungszeitpunkt,SG10,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [495],
123,Ausführungs- / Änderungszeitpunkt,SG10,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
124,Plausibilisierungshinweis,SG10,,,,,,,
125,Plausibilisierungshinweis,SG10,,,,,,Soll ([92] ⊻ [93]⊻ [94]) ∧ [126],
126,Plausibilisierungshinweis,SG10,STS,,,,,Soll ([92] ⊻ [93]⊻ [94]) ∧ [126],
127,Plausibilisierungshinweis,SG10,STS,9015,Z33,,Plausibilisierungshinweis,X,Plausibilisierungshinweis
128,Plausibilisierungshinweis,SG10,STS,9013,Z83,,Kundenselbstablesung,X [5P0..1],Kundenselbstablesung
129,Ersatzwertbildungsverfahre n,SG10,,,,,,,
130,Ersatzwertbildungsverfahre n,SG10,,,,,,Muss [92] ⊻ [94],
131,Ersatzwertbildungsverfahre n,SG10,STS,,,,,Muss [92] ⊻ [94],
132,Ersatzwertbildungsverfahre n,SG10,STS,9015,Z32,,Ersatzwertbildungsverfahren,X,Ersatzwertbildungsverfahren
133,Ersatzwertbildungsverfahre n,SG10,STS,9013,Z89,,Vergleichsmessung (nicht,X [4P0..1] ⊻geeicht),Vergleichsmessung (nicht
134,Korrekturgrund,SG10,,,,,,,
135,Korrekturgrund,SG10,,,,,,Soll [127] ∧[559],
136,Korrekturgrund,SG10,STS,,,,,Soll [127] ∧[559],
137,Korrekturgrund,SG10,STS,9015,Z34,,Korrekturgrund,X,Korrekturgrund
138,Korrekturgrund,SG10,STS,9013,Z74,,kein Zugang,X [4P0..1] ⊻[6P0..1] ⊻[7P0..1] ⊻[8P0..1],kein Zugang
139,Grund der Ersatzwertbildung,SG10,,,,,,,
140,Grund der Ersatzwertbildung,SG10,,,,,,Muss [92],
141,Grund der Ersatzwertbildung,SG10,STS,,,,,Muss [92],
142,Grund der Ersatzwertbildung,SG10,STS,9015,Z40,,Grund derErsatzwertbildung,X,Grund derErsatzwertbildung
143,Grund der Ersatzwertbildung,SG10,STS,9013,Z74,,kein Zugang,X [4P0..1],kein Zugang
144,Gasqualität,SG10,,,,,,,
145,Gasqualität,SG10,,,,,,Soll [97],
146,Gasqualität,SG10,STS,,,,,Soll [97],
147,Gasqualität,SG10,STS,9015,Z31,,Gasqualität,X,Gasqualität
148,Gasqualität,SG10,STS,9013,ZG3,,Umstellung Gasqualität,X,Umstellung Gasqualität
149,Nachrichten-Endesegment,,,,,,,Muss,
150,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
151,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
152,Nutzdaten-Endesegment,,,,,,,Muss,
153,Nutzdaten-Endesegment,,UNZ,0036,,,Datenaustauschzähler,X,
154,Nutzdaten-Endesegment,,UNZ,0020,,,Datenaustauschreferenz,X,
