,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
143,Ansprechpartner,SG7,CTA,3139,,,,IC,
144,Ansprechpartner,SG7,CTA,3412,,,Name der organisatorischen Einheit,X [501],
145,Kommunikationsverbindung,SG7,,,,,,,
146,Kommunikationsverbindung,SG7,,,,,,Muss,
147,Kommunikationsverbindung,SG7,COM,,,,,Muss,
148,Kommunikationsverbindung,SG7,COM,3148,,,Nummer / Adresse,X (([939][6]) ∨ ([940][8]))∧ [502],
149,Kommunikationsverbindung,SG7,COM,3155,EM,,Elektronische Post,X [1P1..1],Elektronische Post
150,Name und Anschrift Ansprechpartner Abrechnungsprozesse,SG4,,,,,,Muss [10],
151,Name und Anschrift Ansprechpartner Abrechnungsprozesse,SG4,,,,,,Muss [10],
152,Name und Anschrift Ansprechpartner Abrechnungsprozesse,SG4,NAD,,,,,Muss,
153,Name und Anschrift Ansprechpartner Abrechnungsprozesse,SG4,NAD,3035,Abrechnungsprozesse,,,Z17,Abrechnungsprozesse
154,Name und Anschrift Ansprechpartner Abrechnungsprozesse,SG4,NAD,3036,,,Name,X [500],
155,Name und Anschrift Ansprechpartner Abrechnungsprozesse,SG4,NAD,3045,Z02,,Struktur derFirmenbezeichnung,X,Struktur derFirmenbezeichnung
156,Name und Anschrift Ansprechpartner Abrechnungsprozesse,SG4,NAD,3042,,,Straße und Hausnummer oderPostfach,X,
157,Name und Anschrift Ansprechpartner Abrechnungsprozesse,SG4,NAD,3164,,,Ort,X,
158,Name und Anschrift Ansprechpartner Abrechnungsprozesse,SG4,NAD,3251,,,Postleitzahl,M [2]S [3],
159,Name und Anschrift Ansprechpartner Abrechnungsprozesse,SG4,NAD,3207,,,"Ländername, Code",X,
160,Ansprechpartner,SG7,,,,,,Muss,
161,Ansprechpartner,SG7,,,,,,Muss,
162,Ansprechpartner,SG7,CTA,,,,,Muss,
163,Ansprechpartner,SG7,CTA,3139,,,,IC,
164,Ansprechpartner,SG7,CTA,3412,,,Name der organisatorischen Einheit,X [501],
165,Kommunikationsverbindung,SG7,,,,,,,
166,Kommunikationsverbindung,SG7,,,,,,Muss,
167,Kommunikationsverbindung,SG7,COM,,,,,Muss,
168,Kommunikationsverbindung,SG7,COM,3148,,,Nummer / Adresse,X (([939][6]) ∨ ([940][8]))∧ [502],
169,Kommunikationsverbindung,SG7,COM,3155,EM,,Elektronische Post,X [1P1..1],Elektronische Post
170,Name und Anschrift Bewegungsdaten,SG4,,,,,,Muss [10],
171,Name und Anschrift Bewegungsdaten,SG4,,,,,,Muss [10],
172,Name und Anschrift Bewegungsdaten,SG4,NAD,,,,,Muss,
173,Name und Anschrift Bewegungsdaten,SG4,NAD,3035,Bewegungsdaten,,,Z19,Bewegungsdaten
174,Name und Anschrift Bewegungsdaten,SG4,NAD,3036,,,Name,X [500],
175,Name und Anschrift Bewegungsdaten,SG4,NAD,3045,Z02,,Struktur derFirmenbezeichnung,X,Struktur derFirmenbezeichnung
176,Name und Anschrift Bewegungsdaten,SG4,NAD,3042,,,Straße und Hausnummer oderPostfach,X,
177,Name und Anschrift Bewegungsdaten,SG4,NAD,3164,,,Ort,X,
178,Name und Anschrift Bewegungsdaten,SG4,NAD,3251,,,Postleitzahl,M [2]S [3],
179,Name und Anschrift Bewegungsdaten,SG4,NAD,3207,,,"Ländername, Code",X,
180,Ansprechpartner,SG7,,,,,,Muss,
181,Ansprechpartner,SG7,,,,,,Muss,
182,Ansprechpartner,SG7,CTA,,,,,Muss,
183,Ansprechpartner,SG7,CTA,3139,,,,IC,
184,Ansprechpartner,SG7,CTA,3412,,,Name der organisatorischen Einheit,X [501],
185,Kommunikationsverbindung,SG7,,,,,,,
186,Kommunikationsverbindung,SG7,,,,,,Muss,
187,Kommunikationsverbindung,SG7,COM,,,,,Muss,
188,Kommunikationsverbindung,SG7,COM,3148,,,Nummer / Adresse,X (([939][6]) ∨ ([940][8]))∧ [502],
189,Kommunikationsverbindung,SG7,COM,3155,EM,,Elektronische Post,X [1P1..1],Elektronische Post
190,Nachrichten-Endesegment,,,,,,,Muss,
191,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
192,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
