,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
88,Ansprechpartner,SG5,CTA,3139,IC,,Informationskontakt,X,Informationskontakt
89,Ansprechpartner,SG5,CTA,3412,,,Kontakt,X,
90,Kommunikationsverbindu ng,SG5,,,,,,,
91,Kommunikationsverbindu ng,SG5,,,,,,Muss,
92,Kommunikationsverbindu ng,SG5,COM,,,,,Muss,
93,Kommunikationsverbindu ng,SG5,COM,3148,,,"Kommunikationsadresse,Identifikation",X,
94,Kommunikationsverbindu ng,SG5,COM,3155,EM,,Elektronische Post,X [1P0..1],Elektronische Post
95,Name und Anschrift des Nachrichtenempfängers,SG2,,,,,,Muss,
96,Name und Anschrift des Nachrichtenempfängers,SG2,,,,,,Muss,
97,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,,,,,Muss,
98,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3035,MR,,Nachrichtenempfänger,X,Nachrichtenempfänger
99,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3039,,,MP-ID,X,
100,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3055,9,,GS1,X,GS1
101,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3036,,,Beteiligter,X,
102,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3045,Z01,,Struktur vonPersonennamen,X,Struktur vonPersonennamen
103,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3042,,,Straße und Hausnummeroder Postfach,S [7],
104,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3164,,,Ort,M,
105,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3251,,,"Postleitzahl, Code",X,
106,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3207,,,"Ländername, Code",X,
107,"Steuernummer, Umsatzsteuernummer",SG3,,,,,,Muss [5]Soll [4],
108,"Steuernummer, Umsatzsteuernummer",SG3,,,,,,Muss [5]Soll [4],
109,"Steuernummer, Umsatzsteuernummer",SG3,RFF,,,,,Muss,
110,"Steuernummer, Umsatzsteuernummer",SG3,RFF,1153,VA,,Umsatzsteuernummer,X,Umsatzsteuernummer
111,"Steuernummer, Umsatzsteuernummer",SG3,RFF,1154,,,"Referenz, Identifikation",X,
112,Adresse der Markt- oder Messlokation,SG2,,,,,,Muss,
113,Adresse der Markt- oder Messlokation,SG2,,,,,,Muss,
114,Adresse der Markt- oder Messlokation,SG2,NAD,,,,,Muss,
115,Adresse der Markt- oder Messlokation,SG2,NAD,3035,DP,,Lieferanschrift,X,Lieferanschrift
116,Adresse der Markt- oder Messlokation,SG2,NAD,3124,,,Zusatzinformation zurIdentifizierung,K,
117,Adresse der Markt- oder Messlokation,SG2,NAD,3042,,,Straße und Hausnummeroder Postfach,S [22]M [23],
118,Adresse der Markt- oder Messlokation,SG2,NAD,3164,,,Ort,M,
119,Adresse der Markt- oder Messlokation,SG2,NAD,3251,,,"Postleitzahl, Code",X,
120,Adresse der Markt- oder Messlokation,SG2,NAD,3207,,,"Ländername, Code",X,
121,Meldepunkt,SG2,,,,,,,
122,Meldepunkt,SG2,,,,,,Muss,
123,Meldepunkt,SG2,LOC,,,,,Muss,
124,Meldepunkt,SG2,LOC,3227,172,,Meldepunkt,X,Meldepunkt
125,Meldepunkt,SG2,LOC,3225,,,"Ortsangabe, Nummer",X [951][510],
126,Währungsangaben,SG7,,,,,,Muss,
127,Währungsangaben,SG7,,,,,,Muss,
128,Währungsangaben,SG7,CUX,,,,,Muss,
129,Währungsangaben,SG7,CUX,6347,2,,Referenzwährung,X,Referenzwährung
130,Währungsangaben,SG7,CUX,6345,EUR,,Euro,X,Euro
131,Währungsangaben,SG7,CUX,6343,4,,Währung derRechnung,X,Währung derRechnung
132,Zahlungsbedingungen,SG8,,,,,,Muss,
133,Zahlungsbedingungen,SG8,,,,,,Muss,
134,Zahlungsbedingungen,SG8,PYT,,,,,Muss,
135,Zahlungsbedingungen,SG8,PYT,4279,3,,Fixdatum,X,Fixdatum
136,Fälligkeitsdatum,SG8,,,,,,,
137,Fälligkeitsdatum,SG8,,,,,,Muss,
138,Fälligkeitsdatum,SG8,DTM,,,,,Muss,
139,Fälligkeitsdatum,SG8,DTM,2005,265,,Fälligkeitsdatum,X,Fälligkeitsdatum
140,Fälligkeitsdatum,SG8,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB1] ∧(([493] ∧[20] ∧ [24])⊻ ([493] ∧[21] ∧ [25])⊻ [492]),
141,Fälligkeitsdatum,SG8,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
142,Positionsdaten,SG26,,,,,,Muss,
143,Positionsdaten,SG26,,,,,,Muss,
144,Positionsdaten,SG26,LIN,,,,,Muss,
145,Positionsdaten,SG26,LIN,1082,,,Positionsnummer,X [911],
146,Positionsdaten,SG26,LIN,7140,,,Produkt-/Leistungsnummer,X [40],
147,Positionsdaten,SG26,LIN,7143,Z01,,Artikelnummer,X,Artikelnummer
148,energetische Mengenangaben,SG26,,,,,,,
149,energetische Mengenangaben,SG26,,,,,,Muss,
150,energetische Mengenangaben,SG26,QTY,,,,,Muss,
151,energetische Mengenangaben,SG26,QTY,6063,47,,Berechnete(fakturierte) Menge,X,Berechnete(fakturierte) Menge
152,energetische Mengenangaben,SG26,QTY,6060,,,Menge,X [902] ∧[906],
153,energetische Mengenangaben,SG26,QTY,6411,KWH,,Kilowattstunde,,Kilowattstunde
154,zeitliche Mengenangaben,SG26,,,,,,,
155,zeitliche Mengenangaben,SG26,,,,,,Soll [8],
156,zeitliche Mengenangaben,SG26,QTY,,,,,Soll [8],
157,zeitliche Mengenangaben,SG26,QTY,6063,136,,Erreichte Menge in,X,Erreichte Menge in
158,zeitliche Mengenangaben,SG26,QTY,6060,,,Menge,X [908],
159,zeitliche Mengenangaben,SG26,QTY,6411,DAY,,Tag,X,Tag
160,Positionsbezogener Abrechnungszeitraum Beginn,SG26,,,,,,,
161,Positionsbezogener Abrechnungszeitraum Beginn,SG26,,,,,,Muss [9],
162,Positionsbezogener Abrechnungszeitraum Beginn,SG26,DTM,,,,,Muss [9],
163,Positionsbezogener Abrechnungszeitraum Beginn,SG26,DTM,2005,155,,"Rechnungsperiode,Beginndatum",X,"Rechnungsperiode,Beginndatum"
164,Positionsbezogener Abrechnungszeitraum Beginn,SG26,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB3],
165,Positionsbezogener Abrechnungszeitraum Beginn,SG26,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
166,Positionsbezogener Abrechnungszeitraum Ende,SG26,,,,,,,
167,Positionsbezogener Abrechnungszeitraum Ende,SG26,,,,,,Muss [9],
168,Positionsbezogener Abrechnungszeitraum Ende,SG26,DTM,,,,,Muss [9],
169,Positionsbezogener Abrechnungszeitraum Ende,SG26,DTM,2005,156,,"Rechnungsperiode,Endedatum",X,"Rechnungsperiode,Endedatum"
170,Positionsbezogener Abrechnungszeitraum Ende,SG26,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB3],
171,Positionsbezogener Abrechnungszeitraum Ende,SG26,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
172,Ausführungsdatum,SG26,,,,,,,
173,Ausführungsdatum,SG26,,,,,,Muss [10],
174,Ausführungsdatum,SG26,DTM,,,,,Muss [10],
175,Ausführungsdatum,SG26,DTM,2005,203,,Ausführungsdatum/-zeit,X,Ausführungsdatum/-zeit
176,Ausführungsdatum,SG26,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],
177,Ausführungsdatum,SG26,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
178,Positionsnettobetrag,SG27,,,,,,Muss,
179,Positionsnettobetrag,SG27,,,,,,Muss,
180,Positionsnettobetrag,SG27,MOA,,,,,Muss,
181,Positionsnettobetrag,SG27,MOA,5025,203,,Positionsbetrag(ohne USt.),X,Positionsbetrag(ohne USt.)
182,Positionsnettobetrag,SG27,MOA,5004,,,Geldbetrag,X [930],
183,Gesamtzu- oder abschlagsbetrag,SG27,,,,,,,
184,Gesamtzu- oder abschlagsbetrag,SG27,,,,,,,
185,Gesamtzu- oder abschlagsbetrag,SG27,MOA,,,,,,
186,Gesamtzu- oder abschlagsbetrag,SG27,MOA,5025,131,,Gesamtzu- oderabschlagsbetrag,,Gesamtzu- oderabschlagsbetrag
187,Gesamtzu- oder abschlagsbetrag,SG27,MOA,5004,,,Geldbetrag,,
188,Preis,SG29,,,,,,Muss,
189,Preis,SG29,,,,,,Muss,
190,Preis,SG29,PRI,,,,,Muss,
191,Preis,SG29,PRI,5125,CAL,,Berechnungspreis,X,Berechnungspreis
192,Preis,SG29,PRI,5118,,,"Preis, Betrag",X [912],
193,Preis,SG29,PRI,6411,DAY,,Tag,X [12],Tag
194,Umsatzsteuer der Position,SG34,,,,,,Muss,
195,Umsatzsteuer der Position,SG34,,,,,,Muss,
196,Umsatzsteuer der Position,SG34,TAX,,,,,Muss,
197,Umsatzsteuer der Position,SG34,TAX,5283,7,,Steuer,X,Steuer
198,Umsatzsteuer der Position,SG34,TAX,5153,VAT,,Umsatzsteuer,X,Umsatzsteuer
199,Umsatzsteuer der Position,SG34,TAX,5278,,,Zoll-/Steuer-/Gebührenrate,X [902] ∧[930],
200,Umsatzsteuer der Position,SG34,TAX,5305,S,,Einheitssatz(Standard),X,Einheitssatz(Standard)
201,Abschlag,SG39,,,,,,,
202,Abschlag,SG39,,,,,,,
203,Abschlag,SG39,ALC,,,,,,
204,Abschlag,SG39,ALC,5463,A,,Abschlag,,Abschlag
205,Abschlag,SG39,ALC,5189,Z01,,GemeinderabattnachKonzessionsabgabenverordnung,,GemeinderabattnachKonzessionsabgabenverordnung
206,Prozentangabe des Abschlags,SG41,,,,,,,
207,Prozentangabe des Abschlags,SG41,,,,,,,
208,Prozentangabe des Abschlags,SG41,PCD,,,,,,
209,Prozentangabe des Abschlags,SG41,PCD,5245,3,,Zu- oder Abschlag,,Zu- oder Abschlag
210,Prozentangabe des Abschlags,SG41,PCD,5482,,,Prozentsatz,,
211,Bemessungsgrundlage des Gemeinderabatts,SG42,,,,,,,
212,Bemessungsgrundlage des Gemeinderabatts,SG42,,,,,,,
213,Bemessungsgrundlage des Gemeinderabatts,SG42,MOA,,,,,,
214,Bemessungsgrundlage des Gemeinderabatts,SG42,MOA,5025,25,,Zu-/Abschlagsbasis,,Zu-/Abschlagsbasis
215,Bemessungsgrundlage des Gemeinderabatts,SG42,MOA,5004,,,Geldbetrag,,
216,Gemeinderabatt der Position,SG42,,,,,,,
217,Gemeinderabatt der Position,SG42,,,,,,,
218,Gemeinderabatt der Position,SG42,MOA,,,,,,
219,Gemeinderabatt der Position,SG42,MOA,5025,Z01,,Gemeinderabatt,,Gemeinderabatt
220,Gemeinderabatt der Position,SG42,MOA,5004,,,Geldbetrag,,
221,Zuschlag,SG39,,,,,,,
222,Zuschlag,SG39,,,,,,,
223,Zuschlag,SG39,ALC,,,,,,
224,Zuschlag,SG39,ALC,5463,C,,Zuschlag,,Zuschlag
225,Zuschlag,SG39,ALC,5189,Z02,,Umspannungszuschlag,,Umspannungszuschlag
226,Prozentangabe des Zuschlags,SG41,,,,,,,
227,Prozentangabe des Zuschlags,SG41,,,,,,,
228,Prozentangabe des Zuschlags,SG41,PCD,,,,,,
229,Prozentangabe des Zuschlags,SG41,PCD,5245,3,,Zu- oder Abschlag,,Zu- oder Abschlag
230,Prozentangabe des Zuschlags,SG41,PCD,5482,,,Prozentsatz,,
231,Abschnitts- Kontrollsegment,,,,,,,Muss,
232,Abschnitts- Kontrollsegment,,UNS,0081,S,,Trennung vonPositions- undSummenteil,X,Trennung vonPositions- undSummenteil
233,Rechnungsbetrag,SG50,,,,,,Muss,
234,Rechnungsbetrag,SG50,,,,,,Muss,
235,Rechnungsbetrag,SG50,MOA,,,,,Muss,
236,Rechnungsbetrag,SG50,MOA,5025,77,,Rechnungsbetrag,X,Rechnungsbetrag
237,Rechnungsbetrag,SG50,MOA,5004,,,Geldbetrag,X [930],
238,Vorausbezahlter Betrag,SG50,,,,,,,
239,Vorausbezahlter Betrag,SG50,,,,,,,
240,Vorausbezahlter Betrag,SG50,MOA,,,,,,
241,Vorausbezahlter Betrag,SG50,MOA,5025,113,,VorausbezahlterBetrag (inkl. USt.),,VorausbezahlterBetrag (inkl. USt.)
242,Vorausbezahlter Betrag,SG50,MOA,5004,,,Geldbetrag,,
243,Referenz auf Vorgängerrechnung,SG51,,,,,,,
244,Referenz auf Vorgängerrechnung,SG51,,,,,,,
245,Referenz auf Vorgängerrechnung,SG51,RFF,,,,,,
246,Referenz auf Vorgängerrechnung,SG51,RFF,1153,AFL,,ZugehörigeRechnungen,,ZugehörigeRechnungen
247,Referenz auf Vorgängerrechnung,SG51,RFF,1154,,,"Referenz, Identifikation",,
248,Datum der Vorgängerrechnung,SG51,,,,,,,
249,Datum der Vorgängerrechnung,SG51,,,,,,,
250,Datum der Vorgängerrechnung,SG51,DTM,,,,,,
251,Datum der Vorgängerrechnung,SG51,DTM,2005,3,,Rechnungsdatum/-zeit,,Rechnungsdatum/-zeit
252,Datum der Vorgängerrechnung,SG51,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,
253,Datum der Vorgängerrechnung,SG51,DTM,2379,303,,CCYYMMDDHHMMZZZ,,CCYYMMDDHHMMZZZ
254,Gemeinderabatt,SG50,,,,,,,
255,Gemeinderabatt,SG50,,,,,,,
256,Gemeinderabatt,SG50,MOA,,,,,,
257,Gemeinderabatt,SG50,MOA,5025,Z01,,Gemeinderabatt,,Gemeinderabatt
258,Gemeinderabatt,SG50,MOA,5004,,,Geldbetrag,,
259,Fälliger Betrag,SG50,,,,,,Muss,
260,Fälliger Betrag,SG50,,,,,,Muss,
261,Fälliger Betrag,SG50,MOA,,,,,Muss,
262,Fälliger Betrag,SG50,MOA,5025,9,,Fälliger Betrag (inkl.USt.),X,Fälliger Betrag (inkl.USt.)
263,Fälliger Betrag,SG50,MOA,5004,,,Geldbetrag,X [930],
264,Umsatzsteuer der Rechnung,SG52,,,,,,Muss,
265,Umsatzsteuer der Rechnung,SG52,,,,,,Muss,
266,Umsatzsteuer der Rechnung,SG52,TAX,,,,,Muss,
267,Umsatzsteuer der Rechnung,SG52,TAX,5283,7,,Steuer,X,Steuer
268,Umsatzsteuer der Rechnung,SG52,TAX,5153,VAT,,Umsatzsteuer,X,Umsatzsteuer
269,Umsatzsteuer der Rechnung,SG52,TAX,5278,,,Zoll-/Steuer-/Gebührenrate,X [902] ∧[930],
270,Umsatzsteuer der Rechnung,SG52,TAX,5305,S,,Einheitssatz(Standard),X,Einheitssatz(Standard)
271,Vorausbezahlter Betrag (steuersatzbezogen),SG52,,,,,,,
272,Vorausbezahlter Betrag (steuersatzbezogen),SG52,,,,,,,
273,Vorausbezahlter Betrag (steuersatzbezogen),SG52,MOA,,,,,,
274,Vorausbezahlter Betrag (steuersatzbezogen),SG52,MOA,5025,113,,VorausbezahlterBetrag (inkl. USt.),,VorausbezahlterBetrag (inkl. USt.)
275,Vorausbezahlter Betrag (steuersatzbezogen),SG52,MOA,5004,,,Geldbetrag,,
276,Vorausbezahlte Steuern (steuersatzbezogen),SG52,,,,,,,
277,Vorausbezahlte Steuern (steuersatzbezogen),SG52,,,,,,,
278,Vorausbezahlte Steuern (steuersatzbezogen),SG52,MOA,,,,,,
279,Vorausbezahlte Steuern (steuersatzbezogen),SG52,MOA,5025,115,,VorausbezahlteSteuern (USt.-Anteildes vorausbezahltenBetrages),,VorausbezahlteSteuern (USt.-Anteildes vorausbezahltenBetrages)
280,Vorausbezahlte Steuern (steuersatzbezogen),SG52,MOA,5004,,,Geldbetrag,,
281,Besteuerungsgrundlage (steuersatzbezogen),SG52,,,,,,,
282,Besteuerungsgrundlage (steuersatzbezogen),SG52,,,,,,Muss,
283,Besteuerungsgrundlage (steuersatzbezogen),SG52,MOA,,,,,Muss,
284,Besteuerungsgrundlage (steuersatzbezogen),SG52,MOA,5025,125,,Besteuerungsgrundlage,X,Besteuerungsgrundlage
285,Besteuerungsgrundlage (steuersatzbezogen),SG52,MOA,5004,,,Geldbetrag,X [930],
286,Steuerbetrag (steuersatzbezogen),SG52,,,,,,,
287,Steuerbetrag (steuersatzbezogen),SG52,,,,,,Muss,
288,Steuerbetrag (steuersatzbezogen),SG52,MOA,,,,,Muss,
289,Steuerbetrag (steuersatzbezogen),SG52,MOA,5025,161,,Steuer-/Gebühren-/Abgabebetrag,X,Steuer-/Gebühren-/Abgabebetrag
290,Steuerbetrag (steuersatzbezogen),SG52,MOA,5004,,,Geldbetrag,X [930],
291,Nachrichtenende,,,,,,,Muss,
292,Nachrichtenende,,UNT,0074,,,Anzahl der Segmente ineiner Nachricht,X,
293,Nachrichtenende,,UNT,0062,,,Nachrichten-Referenznummer,X,
