,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
92,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3042,,,Straße und Hausnummer oderPostfach,S [7],
93,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3164,,,Ort,M,
94,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3251,,,"Postleitzahl, Code",X,
95,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3207,,,"Ländername, Code",X,
96,"Steuernummer, Umsatzsteuernummer",SG3,,,,,,Muss [5]Soll [4],
97,"Steuernummer, Umsatzsteuernummer",SG3,,,,,,Muss [5]Soll [4],
98,"Steuernummer, Umsatzsteuernummer",SG3,RFF,,,,,Muss,
99,"Steuernummer, Umsatzsteuernummer",SG3,RFF,1153,VA,,Umsatzsteuernummer,X,Umsatzsteuernummer
100,"Steuernummer, Umsatzsteuernummer",SG3,RFF,1154,,,"Referenz, Identifikation",X,
101,Adresse der Markt- oder Messlokation,SG2,,,,,,Muss,
102,Adresse der Markt- oder Messlokation,SG2,,,,,,Muss,
103,Adresse der Markt- oder Messlokation,SG2,NAD,,,,,Muss,
104,Adresse der Markt- oder Messlokation,SG2,NAD,3035,,,,DP,
105,Adresse der Markt- oder Messlokation,SG2,NAD,3124,,,Zusatzinformation zurIdentifizierung,K,
106,Adresse der Markt- oder Messlokation,SG2,NAD,3042,,,Straße und Hausnummer oderPostfach,S [22]M [23],
107,Adresse der Markt- oder Messlokation,SG2,NAD,3164,,,Ort,M,
108,Adresse der Markt- oder Messlokation,SG2,NAD,3251,,,"Postleitzahl, Code",X,
109,Adresse der Markt- oder Messlokation,SG2,NAD,3207,,,"Ländername, Code",X,
110,Meldepunkt,SG2,,,,,,,
111,Meldepunkt,SG2,,,,,,Muss,
112,Meldepunkt,SG2,LOC,,,,,Muss,
113,Meldepunkt,SG2,LOC,3227,,,,172,
114,Meldepunkt,SG2,LOC,3225,,,"Ortsangabe, Nummer",X (([950] [509] ∧ [62]) V([952] [522]∧ [63])),
115,Währungsangaben,SG7,,,,,,Muss,
116,Währungsangaben,SG7,,,,,,Muss,
117,Währungsangaben,SG7,CUX,,,,,Muss,
118,Währungsangaben,SG7,CUX,6347,2,,Referenzwährung,X,Referenzwährung
119,Währungsangaben,SG7,CUX,6345,EUR,,Euro,X,Euro
120,Währungsangaben,SG7,CUX,6343,4,,Währung der Rechnung,X,Währung der Rechnung
121,Zahlungsbedingungen,SG8,,,,,,Muss,
122,Zahlungsbedingungen,SG8,,,,,,Muss,
123,Zahlungsbedingungen,SG8,PYT,,,,,Muss,
124,Zahlungsbedingungen,SG8,PYT,4279,,,,3,
125,Fälligkeitsdatum,SG8,,,,,,,
126,Fälligkeitsdatum,SG8,,,,,,Muss,
127,Fälligkeitsdatum,SG8,DTM,,,,,Muss,
128,Fälligkeitsdatum,SG8,DTM,2005,265,,Fälligkeitsdatum,X,Fälligkeitsdatum
129,Fälligkeitsdatum,SG8,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB1],
130,Fälligkeitsdatum,SG8,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
131,Positionsdaten,SG26,,,,,,Muss,
132,Positionsdaten,SG26,,,,,,Muss,
133,Positionsdaten,SG26,LIN,,,,,Muss,
134,Positionsdaten,SG26,LIN,1082,,,Positionsnummer,X [911],
135,Positionsdaten,SG26,LIN,7140,,,Produkt-/Leistungsnummer,X [520],
136,Positionsdaten,SG26,LIN,7143,Z09,,Artikel-ID,X,Artikel-ID
137,energetische Mengenangaben,SG26,,,,,,,
138,energetische Mengenangaben,SG26,,,,,,Muss,
139,energetische Mengenangaben,SG26,QTY,,,,,Muss,
140,energetische Mengenangaben,SG26,QTY,6063,47,,Berechnete (fakturierte)Menge,X,Berechnete (fakturierte)Menge
141,energetische Mengenangaben,SG26,QTY,6060,,,Menge,X [902] ∧ [937],
142,energetische Mengenangaben,SG26,QTY,6411,K3,,kilovolt ampere reactivehour,X,kilovolt ampere reactivehour
143,Positionsbezogener Abrechnungszeitraum Beginn,SG26,,,,,,,
144,Positionsbezogener Abrechnungszeitraum Beginn,SG26,,,,,,Muss [53],
145,Positionsbezogener Abrechnungszeitraum Beginn,SG26,DTM,,,,,Muss [53],
146,Positionsbezogener Abrechnungszeitraum Beginn,SG26,DTM,2005,155,,"Rechnungsperiode,Beginndatum",X,"Rechnungsperiode,Beginndatum"
147,Positionsbezogener Abrechnungszeitraum Beginn,SG26,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB1],
148,Positionsbezogener Abrechnungszeitraum Beginn,SG26,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
149,Positionsbezogener Abrechnungszeitraum Ende,SG26,,,,,,,
150,Positionsbezogener Abrechnungszeitraum Ende,SG26,,,,,,Muss [53],
151,Positionsbezogener Abrechnungszeitraum Ende,SG26,DTM,,,,,Muss [53],
152,Positionsbezogener Abrechnungszeitraum Ende,SG26,DTM,2005,156,,"Rechnungsperiode,Endedatum",X,"Rechnungsperiode,Endedatum"
153,Positionsbezogener Abrechnungszeitraum Ende,SG26,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB1],
154,Positionsbezogener Abrechnungszeitraum Ende,SG26,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
155,Ausführungsdatum,SG26,,,,,,,
156,Ausführungsdatum,SG26,,,,,,Muss [47],
157,Ausführungsdatum,SG26,DTM,,,,,Muss [47],
158,Ausführungsdatum,SG26,DTM,2005,203,,Ausführungsdatum/-zeit,X,Ausführungsdatum/-zeit
159,Ausführungsdatum,SG26,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [518],
160,Ausführungsdatum,SG26,DTM,2379,102,,CCYYMMDD,X,CCYYMMDD
161,Positionsnettobetrag,SG27,,,,,,Muss,
162,Positionsnettobetrag,SG27,,,,,,Muss,
163,Positionsnettobetrag,SG27,MOA,,,,,Muss,
164,Positionsnettobetrag,SG27,MOA,5025,203,,Positionsbetrag (ohne USt.),X,Positionsbetrag (ohne USt.)
165,Positionsnettobetrag,SG27,MOA,5004,,,Geldbetrag,X [930],
166,Preis,SG29,,,,,,Muss,
167,Preis,SG29,,,,,,Muss,
168,Preis,SG29,PRI,,,,,Muss,
169,Preis,SG29,PRI,5125,CAL,,Berechnungspreis,X,Berechnungspreis
170,Preis,SG29,PRI,5118,,,"Preis, Betrag",X [946],
171,Umsatzsteuer der Position,SG34,,,,,,Muss,
172,Umsatzsteuer der Position,SG34,,,,,,Muss,
173,Umsatzsteuer der Position,SG34,TAX,,,,,Muss,
174,Umsatzsteuer der Position,SG34,TAX,5283,,,,7,
175,Umsatzsteuer der Position,SG34,TAX,5153,VAT,,Umsatzsteuer,X,Umsatzsteuer
176,Umsatzsteuer der Position,SG34,TAX,5278,,,Zoll-/Steuer-/Gebührenrate,X [902] ∧ [930],
177,Umsatzsteuer der Position,SG34,TAX,5305,Steuerschuldnerschaft desLeistungsempfängers,,,SOAE,Steuerschuldnerschaft desLeistungsempfängers
178,Abschnitts-Kontrollsegment,,,,,,,Muss,
179,Abschnitts-Kontrollsegment,,UNS,0081,und Summenteil,,,S,und Summenteil
180,Rechnungsbetrag,SG50,,,,,,Muss,
181,Rechnungsbetrag,SG50,,,,,,Muss,
182,Rechnungsbetrag,SG50,MOA,,,,,Muss,
183,Rechnungsbetrag,SG50,MOA,5025,77,,Rechnungsbetrag,X,Rechnungsbetrag
184,Rechnungsbetrag,SG50,MOA,5004,,,Geldbetrag,X [930],
185,Fälliger Betrag,SG50,,,,,,Muss,
186,Fälliger Betrag,SG50,,,,,,Muss,
187,Fälliger Betrag,SG50,MOA,,,,,Muss,
188,Fälliger Betrag,SG50,MOA,5025,9,,Fälliger Betrag (inkl. USt.),X,Fälliger Betrag (inkl. USt.)
189,Fälliger Betrag,SG50,MOA,5004,,,Geldbetrag,X [930],
190,Umsatzsteuer der Rechnung,SG52,,,,,,Muss,
191,Umsatzsteuer der Rechnung,SG52,,,,,,Muss,
192,Umsatzsteuer der Rechnung,SG52,TAX,,,,,Muss,
193,Umsatzsteuer der Rechnung,SG52,TAX,5283,,,,7,
194,Umsatzsteuer der Rechnung,SG52,TAX,5153,VAT,,Umsatzsteuer,X,Umsatzsteuer
195,Umsatzsteuer der Rechnung,SG52,TAX,5278,,,Zoll-/Steuer-/Gebührenrate,X [902] ∧ [930],
196,Umsatzsteuer der Rechnung,SG52,TAX,5305,Steuerschuldnerschaft desLeistungsempfängers,,,SOAE,Steuerschuldnerschaft desLeistungsempfängers
197,Besteuerungsgrundlage (steuersatzbezogen),SG52,,,,,,,
198,Besteuerungsgrundlage (steuersatzbezogen),SG52,,,,,,Muss,
199,Besteuerungsgrundlage (steuersatzbezogen),SG52,MOA,,,,,Muss,
200,Besteuerungsgrundlage (steuersatzbezogen),SG52,MOA,5025,125,,Besteuerungsgrundlage,X,Besteuerungsgrundlage
201,Besteuerungsgrundlage (steuersatzbezogen),SG52,MOA,5004,,,Geldbetrag,X [930],
202,Steuerbetrag (steuersatzbezogen),SG52,,,,,,,
203,Steuerbetrag (steuersatzbezogen),SG52,,,,,,Muss,
204,Steuerbetrag (steuersatzbezogen),SG52,MOA,,,,,Muss,
205,Steuerbetrag (steuersatzbezogen),SG52,MOA,5025,161,,Steuer-/Gebühren-/Abgabebetrag,X,Steuer-/Gebühren-/Abgabebetrag
206,Steuerbetrag (steuersatzbezogen),SG52,MOA,5004,,,Geldbetrag,X [930],
207,Nachrichtenende,,,,,,,Muss,
208,Nachrichtenende,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
209,Nachrichtenende,,UNT,0062,,,Nachrichten-Referenznummer,X,
210,GPKE/GeLi Gas/WiM/MMM DE1001,,,,,,,,
211,MMM-Selbst ausgestellte Rechnung DE1001,,,,,,,,
