,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
38,Name und Anschrift,SG2,,,,,,Muss,
39,Name und Anschrift,SG2,,,,,,Muss,
40,Name und Anschrift,SG2,NAD,,,,,Muss,
41,Name und Anschrift,SG2,NAD,3035,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,Dokumenten-/Nachrichtenausstellerbzw. -absender
42,Name und Anschrift,SG2,NAD,3039,,,"Beteiligter, Identifikation",X [19],
43,Name und Anschrift,SG2,NAD,3055,9,,GS1,X,GS1
44,Regelzone,SG2,,,,,,,
45,Regelzone,SG2,,,,,,Muss,
46,Regelzone,SG2,LOC,,,,,Muss,
47,Regelzone,SG2,LOC,3227,231,,Regelzone,X,Regelzone
48,Regelzone,SG2,LOC,3225,,,"Ortsangabe, Nummer",X,
49,Ansprechpartner,SG4,,,,,,Kann,
50,Ansprechpartner,SG4,,,,,,Kann,
51,Ansprechpartner,SG4,CTA,,,,,Muss,
52,Ansprechpartner,SG4,CTA,3139,IC,,Informationskontakt,X,Informationskontakt
53,Ansprechpartner,SG4,CTA,3412,,,Kontakt,X,
54,Kommunikationsverbindung,SG4,,,,,,,
55,Kommunikationsverbindung,SG4,,,,,,Muss,
56,Kommunikationsverbindung,SG4,COM,,,,,Muss,
57,Kommunikationsverbindung,SG4,COM,3148,,,"Kommunikationsadresse,Identifikation",X,
58,Kommunikationsverbindung,SG4,COM,3155,EM,,E-Mail,X [1P0..1],E-Mail
59,Währungsangaben,SG6,,,,,,Muss,
60,Währungsangaben,SG6,,,,,,Muss,
61,Währungsangaben,SG6,CUX,,,,,Muss,
62,Währungsangaben,SG6,CUX,6347,2,,Referenzwährung,X,Referenzwährung
63,Währungsangaben,SG6,CUX,6345,EUR,,Euro,X,Euro
64,Währungsangaben,SG6,CUX,6343,8,,Währung der Preisliste,X,Währung der Preisliste
65,Produktgruppen- Information,SG17,,,,,,Muss,
66,Produktgruppen- Information,SG17,,,,,,Muss,
67,Produktgruppen- Information,SG17,PGI,,,,,Muss,
68,Produktgruppen- Information,SG17,PGI,5379,9,,keine Gruppe genutzt,X,keine Gruppe genutzt
69,Positionsdaten,SG36,,,,,,Muss,
70,Positionsdaten,SG36,,,,,,Muss,
71,Positionsdaten,SG36,LIN,,,,,Muss,
72,Positionsdaten,SG36,LIN,1082,,,Positionsnummer,X [908] [505],
73,Positionsdaten,SG36,LIN,7140,,,Produkt-/Leistungsnummer,X [941] [507],
74,Positionsdaten,SG36,LIN,7143,Z01,,Artikelnummer,X,Artikelnummer
75,Preisschlüsselstamm,SG36,,,,,,,
76,Preisschlüsselstamm,SG36,,,,,,,
77,Preisschlüsselstamm,SG36,PIA,,,,,,
78,Preisschlüsselstamm,SG36,PIA,4347,1,,Zusätzliche Identifikation,,Zusätzliche Identifikation
79,Preisschlüsselstamm,SG36,PIA,7140,,,Code des Preisschlüsselstamms,,
80,Preisschlüsselstamm,SG36,PIA,7143,Z06,,Preisschlüsselstamm,,Preisschlüsselstamm
81,Produktbeschreibung,SG36,,,,,,,
82,Produktbeschreibung,SG36,,,,,,,
83,Produktbeschreibung,SG36,IMD,,,,,,
84,Produktbeschreibung,SG36,IMD,7077,C,,Code (aus der Liste einercodepflegendenOrganisation),,Code (aus der Liste einercodepflegendenOrganisation)
85,Produktbeschreibung,SG36,IMD,7081,Z15,,POG bei verbrauchenderMarktlokation > 100.000kWh/a mit iMS,,POG bei verbrauchenderMarktlokation > 100.000kWh/a mit iMS
86,Produktbeschreibung,SG36,IMD,7009,,,"Produkt-/Leistungsbeschreibung,Code",,
87,Produktbeschreibung,SG36,IMD,7008,,,Produkt-/Leistungsbeschreibung,,
88,Preisangaben,SG40,,,,,,Muss,
89,Preisangaben,SG40,,,,,,Muss,
90,Preisangaben,SG40,PRI,,,,,Muss,
91,Preisangaben,SG40,PRI,5125,CAL,,Berechnungspreis,X,Berechnungspreis
92,Preisangaben,SG40,PRI,5118,,,"Preis, Betrag",X [912] [502],
93,Preisangaben,SG40,PRI,5284,,,"Einzelpreisbasis, Menge",X [929] [503],
94,Preisangaben,SG40,PRI,6411,ANN,,Jahr,,Jahr
95,Datum/Uhrzeit/Zeitspanne,SG40,,,,,,,
96,Datum/Uhrzeit/Zeitspanne,SG40,,,,,,Muss,
97,Datum/Uhrzeit/Zeitspanne,SG40,DTM,,,,,Muss,
98,Datum/Uhrzeit/Zeitspanne,SG40,DTM,2005,163,,"Verarbeitung,Beginndatum/-zeit",X,"Verarbeitung,Beginndatum/-zeit"
99,Datum/Uhrzeit/Zeitspanne,SG40,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [495],
100,Datum/Uhrzeit/Zeitspanne,SG40,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
101,Nachrichten-Endesegment,,,,,,,Muss,
102,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einer,X,
103,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
